Time(sec),VGRF_left_s1,VGRF_left_s2,VGRF_left_s3,VGRF_left_s4,VGRF_left_s5,VGRF_left_s6,VGRF_left_s7,VGRF_left_s8,VGRF_right_s1,VGRF_right_s2,VGRF_right_s3,VGRF_right_s4,VGRF_right_s5,VGRF_right_s6,VGRF_right_s7,VGRF_right_s8,Total_force_left,Total_force_right
0.0100,51.59,66.55,52.47,126.28,45.98,143.77,242.11,81.73,125.73,110.22,97.46,14.3,16.5,5.83,24.75,7.26,810.48,402.05
0.0200,41.25,58.3,46.86,124.74,43.12,145.31,242.11,81.73,125.73,115.06,102.19,15.84,13.2,8.25,33.11,10.23,783.42,423.61
0.0300,32.67,48.62,40.04,120.12,41.8,146.85,242.11,81.73,125.73,116.71,105.27,17.49,16.5,10.67,38.61,10.23,753.94,441.21
0.0400,25.74,35.64,31.68,113.96,40.37,146.85,242.11,81.73,125.73,123.31,109.89,19.03,16.5,11.77,48.29,13.2,718.08,467.72
0.0500,22.33,27.5,22,106.59,38.94,146.85,242.11,81.73,127.16,126.61,116.05,20.68,18.15,16.61,52.36,16.06,688.05,493.68
0.0600,17.16,19.36,15.18,98.01,34.76,146.85,242.11,83.27,127.16,131.56,123.75,20.68,19.8,20.13,59.4,17.6,656.7,520.08
0.0700,15.4,14.52,11,88,33.44,145.31,238.7,83.27,128.59,136.51,128.37,23.87,19.8,22.44,68.31,19.03,629.64,546.92
0.0800,13.75,12.87,9.57,75.13,29.26,145.31,236.94,83.27,129.91,143,131.45,23.87,19.8,26.07,74.36,20.46,606.1,568.92
0.0900,11.99,9.68,6.82,60.83,25.08,142.23,231.88,84.7,129.91,146.3,135.96,28.6,23.1,28.38,81.84,24.86,573.21,598.95
0.1000,10.23,8.03,5.5,47.3,20.9,137.61,226.71,83.27,131.34,149.6,140.58,31.79,21.45,32.01,89.21,24.86,539.55,620.84
0.1100,8.58,8.03,5.5,36.63,18.04,131.45,219.89,83.27,132.77,156.2,142.12,33.44,24.75,34.32,95.26,26.4,511.39,645.26
0.1200,8.58,8.03,5.5,27.17,11.11,125.4,211.09,84.7,134.2,157.85,143.66,34.98,26.4,36.74,101.2,27.83,481.58,662.86
0.1300,8.58,8.03,4.07,20.02,8.36,114.62,202.29,83.27,135.63,161.15,145.2,38.17,26.4,41.47,104.17,29.26,449.24,681.45
