Time(sec),VGRF_left_s1,VGRF_left_s2,VGRF_left_s3,VGRF_left_s4,VGRF_left_s5,VGRF_left_s6,VGRF_left_s7,VGRF_left_s8,VGRF_right_s1,VGRF_right_s2,VGRF_right_s3,VGRF_right_s4,VGRF_right_s5,VGRF_right_s6,VGRF_right_s7,VGRF_right_s8,Total_force_left,Total_force_right
0.0100,8.36,48.4,39.38,65.67,115.28,18.26,25.74,18.81,6.49,28.6,22,107.14,155.54,27.83,92.51,27.83,339.9,467.94
0.0200,8.36,46.75,38.06,65.67,115.28,18.26,24.31,20.13,6.49,28.6,22,107.14,155.54,27.83,92.51,27.83,336.82,467.94
0.0300,8.36,46.75,38.06,64.24,115.28,18.26,25.74,18.81,5.17,28.6,22,107.14,155.54,27.83,92.51,27.83,335.5,466.62
0.0400,8.36,46.75,38.06,64.24,115.28,18.26,24.31,18.81,6.49,28.6,22,107.14,155.54,27.83,92.51,27.83,334.07,467.94
0.0500,8.36,46.75,38.06,64.24,115.28,18.26,22.88,18.81,6.49,28.6,22,107.14,155.54,27.83,92.51,27.83,332.64,467.94
0.0600,8.36,46.75,38.06,65.67,115.28,18.26,22.88,18.81,6.49,28.6,22,107.14,155.54,27.83,92.51,27.83,334.07,467.94
0.0700,8.36,45.21,38.06,65.67,115.28,18.26,22.88,18.81,6.49,28.6,22,107.14,155.54,27.83,92.51,27.83,332.53,467.94
0.0800,8.36,45.21,36.85,65.67,115.28,18.26,24.31,18.81,6.49,28.6,22,107.14,155.54,27.83,92.51,27.83,332.75,467.94
0.0900,7.15,45.21,36.85,65.67,115.28,18.26,24.31,18.81,6.49,28.6,22,107.14,155.54,27.83,92.51,27.83,331.54,467.94
0.1000,7.15,45.21,36.85,65.67,116.82,18.26,25.74,20.13,6.49,28.6,22,107.14,155.54,27.83,92.51,27.83,335.83,467.94
0.1100,7.15,43.56,36.85,65.67,116.82,18.26,24.31,18.81,6.49,28.6,20.46,107.14,155.54,27.83,93.94,27.83,331.43,467.83
0.1200,7.15,43.56,35.53,65.67,116.82,18.26,25.74,18.81,6.49,28.6,20.46,108.68,155.54,29.15,92.51,27.83,331.54,469.26
