Time(sec),VGRF_left_s1,VGRF_left_s2,VGRF_left_s3,VGRF_left_s4,VGRF_left_s5,VGRF_left_s6,VGRF_left_s7,VGRF_left_s8,VGRF_right_s1,VGRF_right_s2,VGRF_right_s3,VGRF_right_s4,VGRF_right_s5,VGRF_right_s6,VGRF_right_s7,VGRF_right_s8,Total_force_left,Total_force_right
0.0100,10.23,8.03,5.5,4.73,0,0,0,0,344.08,218.35,149.82,121.88,28.05,100.98,66.88,27.83,28.49,1057.87
0.0200,10.23,6.38,5.5,4.73,0,0,0,0,335.61,216.59,149.82,124.96,26.4,107.03,69.85,26.4,26.84,1056.66
0.0300,10.23,8.03,5.5,4.73,0,0,0,0,327.03,213.29,148.28,128.15,28.05,105.49,69.85,27.83,28.49,1047.97
0.0400,10.23,6.38,6.82,3.52,0,0,0,0,318.56,209.88,148.28,132.88,29.81,110,72.82,27.83,26.95,1050.06
0.0500,10.23,6.38,5.5,2.31,0,0,0,0,311.74,209.88,143.66,137.61,31.46,116.49,74.36,26.4,24.42,1051.6
0.0600,10.23,6.38,5.5,3.52,0,0,0,0,303.27,208.23,142.12,140.8,33.11,120.01,75.79,27.83,25.63,1051.16
0.0700,10.23,6.38,5.5,3.52,0,0,0,0,294.8,204.82,140.58,147.07,33.11,123.42,77.33,24.86,25.63,1045.99
0.0800,8.58,6.38,5.5,0,0,0,0,0,286.33,203.17,139.04,151.8,33.11,126.94,78.76,26.4,20.46,1045.55
0.0900,8.58,6.38,4.07,2.31,0,0,0,0,274.67,198.11,137.5,156.53,34.76,133.87,83.27,29.26,21.34,1047.97
0.1000,8.58,6.38,5.5,2.31,0,0,0,0,263.56,194.7,135.96,162.91,38.06,142.67,84.81,27.83,22.77,1050.5
0.1100,8.58,6.38,4.07,2.31,0,0,0,0,250.8,191.29,132.88,172.92,39.71,146.08,89.21,30.8,21.34,1053.69
0.1200,8.58,6.38,5.5,2.31,0,0,0,0,234.96,184.58,132.88,179.85,39.71,154.77,92.29,29.26,22.77,1048.3
0.1300,8.58,4.84,5.5,3.52,0,0,0,0,220.66,179.52,125.29,188.54,43.01,161.81,98.23,30.8,22.44,1047.86
0.1400,8.58,6.38,5.5,2.31,0,0,0,0,204.71,171.05,123.75,195.47,41.36,172.26,104.17,32.23,22.77,1045
0.1500,8.58,8.03,2.75,3.52,0,0,0,0,187.22,161.15,117.59,202.29,43.01,182.6,111.65,36.63,22.88,1042.14
0.1600,8.58,6.38,5.5,3.52,0,0,0,0,168.19,152.9,111.43,214.39,46.31,191.29,117.81,36.63,23.98,1038.95
0.1700,6.82,6.38,5.5,2.31,0,0,0,0,151.14,141.35,103.73,219.56,47.96,206.91,123.97,36.63,21.01,1031.25
0.1800,8.58,6.38,4.07,2.31,0,0,0,0,131.34,128.26,97.46,228.25,54.56,217.36,134.64,41.03,21.34,1032.9
0.1900,8.58,6.38,4.07,3.52,0,0,0,0,114.4,115.06,85.03,237.05,54.56,231.77,140.8,46.86,22.55,1025.53
0.2000,8.58,6.38,4.07,4.73,0,0,0,0,96.8,100.98,72.71,244.09,56.21,242.66,148.39,49.83,23.76,1011.67
0.2100,8.58,8.03,5.5,3.52,0,0,0,0,76.67,87.12,58.74,252.78,56.21,259.16,154.55,55.77,25.63,1001
0.2200,8.58,4.84,4.07,3.52,0,0,0,0,56.65,71.72,45.76,259.82,57.97,271.92,160.71,61.82,21.01,986.37
0.2300,8.58,6.38,4.07,3.52,0,0,0,0,35.75,51.15,32.89,266.86,59.51,279.4,165.33,69.52,22.55,960.41
0.2400,8.58,6.38,4.07,3.52,0,0,0,0,28.27,33,21.45,277.31,61.05,285.01,166.87,72.6,22.55,945.56
0.2500,8.58,6.38,5.5,3.52,0,0,0,0,23.43,19.8,17.16,275.66,56.21,294.47,171.71,77.11,23.98,935.55
0.2600,8.58,6.38,4.07,3.52,0,0,0,0,19.69,16.5,12.87,268.62,57.97,303.82,178.2,84.81,22.55,942.48
0.2700,8.58,6.38,4.07,3.52,0,0,0,0,17.16,13.2,11.44,256.3,56.21,309.54,186.34,87.89,22.55,938.08
0.2800,8.58,6.38,4.07,3.52,0,0,0,0,15.95,13.2,11.44,235.29,54.56,313.28,194.48,93.94,22.55,932.14
0.2900,8.58,4.84,5.5,3.52,0,0,0,0,14.74,8.25,8.58,210.98,47.96,317.02,204.16,100.1,22.44,911.79
0.3000,10.23,4.84,5.5,2.31,0,0,0,0,14.74,8.25,7.15,185.02,46.31,317.02,217.14,107.8,22.88,903.43
0.3100,34.43,8.03,6.82,3.52,0,0,0,0,13.53,6.6,7.15,158.18,39.71,315.15,228.58,113.96,52.8,882.86
0.3200,124.19,14.52,6.82,4.73,0,0,0,0,12.32,8.25,5.72,134.42,39.71,313.28,240.68,117.15,150.26,871.53
0.3300,209.22,29.15,9.57,5.83,0,0,0,0,12.32,4.95,7.15,109.34,33.11,301.95,249.26,128.37,253.77,846.45
0.3400,254.1,63.25,11,7.04,0,2.53,0,0,11,8.25,8.58,89.98,28.05,288.75,256.08,133.1,337.92,823.79
0.3500,279.29,105.82,20.68,7.04,0,2.53,0,0,8.58,4.95,5.72,69.08,21.45,271.92,263.01,142.78,415.36,787.49
0.3600,277.42,142.56,27.61,4.73,0,0,0,0,8.58,3.3,5.72,52.58,16.5,253.66,266.42,145.97,452.32,752.73
0.3700,266.64,164.34,33.11,10.56,0,2.53,0,0,7.37,4.95,2.86,36.63,14.85,228.03,271.59,152.35,477.18,718.63
0.3800,252.34,178.31,37.29,20.02,0,2.53,0,0,6.16,3.3,4.29,27.06,14.85,198.22,268.18,153.89,490.49,675.95
0.3900,243.43,192.39,41.36,35.42,0,2.53,0,0,4.84,3.3,2.86,23.87,11.55,158.29,257.84,155.54,515.13,618.09
0.4000,246.95,209.99,48.29,48.4,0,3.85,0,0,3.63,0,2.86,23.87,16.5,116.49,240.68,153.89,557.48,557.92
0.4100,257.73,232.54,59.4,65.12,0,3.85,0,0,2.42,0,0,17.49,18.15,87.34,205.81,150.7,618.64,481.91
0.4200,272.03,251.57,73.37,83.71,0,9.13,0,0,0,0,0,19.03,19.8,69.3,153.01,136.29,689.81,397.43
0.4300,289.85,274.01,88.88,93.72,0,23.54,0,0,0,0,0,12.65,18.15,53.35,90.75,125.18,770,300.08
0.4400,309.32,288.2,102.85,100.87,0,36.74,0,4.07,0,0,0,9.46,16.5,44.99,56.54,107.8,842.05,235.29
0.4500,326.92,302.61,117.04,106.59,0,47.19,0,6.82,0,0,0,6.27,9.9,37.95,46.86,87.89,907.17,188.87
0.4600,339.35,313.5,125.29,110.88,0,53.79,0,8.25,0,0,0,6.27,8.25,32.01,39.93,75.57,951.06,162.03
0.4700,348.26,322.52,130.24,113.96,0,57.86,2.86,11,0,0,0,3.08,6.6,21.34,28.93,55.77,986.7,115.72
0.4800,353.54,331.54,133.43,117.04,0,62.15,2.86,11,0,0,0,0,3.3,17.71,22,42.46,1011.56,85.47
0.4900,358.93,335.06,131.89,120.12,0,63.58,4.29,11,0,0,0,0,3.3,14.19,15.18,27.83,1024.87,60.5
0.5000,360.69,340.45,131.89,121.66,0,62.15,2.86,11,0,0,0,0,4.95,9.46,11,14.63,1030.7,40.04
0.5100,362.45,342.21,131.89,123.2,0,62.15,5.72,9.57,0,0,0,0,0,8.25,6.82,0,1037.19,15.07
0.5200,362.45,342.21,128.59,124.74,0,63.58,2.86,9.57,0,0,0,0,0,5.83,5.5,0,1034,11.33
0.5300,360.69,343.97,125.29,124.74,0,60.72,4.29,12.32,0,0,0,0,0,5.83,4.07,0,1032.02,9.9
0.5400,355.3,342.21,121.99,126.28,0,59.29,0,11,0,0,0,0,0,2.31,0,0,1016.07,2.31
0.5500,351.78,340.45,115.39,127.82,0,57.86,0,9.57,0,0,0,0,3.3,0,0,0,1002.87,3.3
0.5600,346.5,336.82,110.66,126.28,0,53.79,0,9.57,0,0,0,0,0,2.31,0,0,983.62,2.31
0.5700,341.11,331.54,104.5,124.74,0,51.15,0,8.25,0,0,0,0,0,0,0,0,961.29,0
0.5800,333.96,326.04,101.31,123.2,0,47.19,0,5.5,0,0,0,0,0,0,0,0,937.2,0
0.5900,328.68,318.89,95.15,121.66,0,41.91,0,5.5,0,0,0,0,0,0,0,0,911.79,0
0.6000,321.64,313.5,90.42,120.12,0,36.74,0,5.5,0,0,0,0,0,0,0,0,887.92,0
0.6100,316.36,308.11,87.34,117.04,0,32.78,0,4.07,0,0,0,0,0,0,0,0,865.7,0
0.6200,311.08,304.48,82.72,118.58,0,31.46,0,4.07,0,0,0,0,0,0,0,0,852.39,0
0.6300,307.56,300.85,81.07,117.04,0,30.14,0,5.5,0,0,0,0,0,0,0,0,842.16,0
0.6400,303.93,297.22,77.99,117.04,0,30.14,0,4.07,0,0,0,0,0,0,0,0,830.39,0
0.6500,300.41,295.46,77.99,118.58,0,30.14,0,4.07,0,0,0,0,0,0,0,0,826.65,0
0.6600,300.41,295.46,76.45,121.66,0,30.14,0,4.07,0,0,0,0,0,0,0,0,828.19,0
0.6700,300.41,295.46,76.45,121.66,0,31.46,0,5.5,0,0,0,0,0,0,0,0,830.94,0
0.6800,300.41,295.46,76.45,126.28,0,31.46,0,2.75,0,0,0,0,0,0,0,0,832.81,0
0.6900,302.17,295.46,79.53,127.82,0,34.1,0,4.07,0,0,0,0,0,0,0,0,843.15,0
