Time(sec),VGRF_left_s1,VGRF_left_s2,VGRF_left_s3,VGRF_left_s4,VGRF_left_s5,VGRF_left_s6,VGRF_left_s7,VGRF_left_s8,VGRF_right_s1,VGRF_right_s2,VGRF_right_s3,VGRF_right_s4,VGRF_right_s5,VGRF_right_s6,VGRF_right_s7,VGRF_right_s8,Total_force_left,Total_force_right
0.0100,5.06,2.75,3.52,123.53,36.52,313.61,260.04,288.53,64.57,25.74,0,0,0,0,0,0,1033.56,90.31
0.0200,5.06,2.75,3.52,107.03,33.33,313.61,253.22,297.77,91.19,41.91,8.25,4.62,4.62,4.51,0,0,1016.29,155.1
0.0300,0,2.75,0,92.84,30.14,313.61,242.99,307.01,104.5,51.59,27.5,4.62,7.04,4.51,0,0,989.34,199.76
0.0400,5.06,2.75,0,75.46,30.14,307.89,229.35,311.63,111.1,60.06,52.25,9.35,11.77,6.82,4.95,0,962.28,256.3
0.0500,0,2.75,0,58.08,28.6,299.31,215.16,320.87,117.48,68.97,67.32,16.39,21.12,6.82,7.48,0,924.77,305.58
0.0600,5.06,2.75,0,43.34,30.14,285.01,192.72,325.49,123.42,74.36,77.22,18.7,25.85,6.82,10.01,0,884.51,336.38
0.0700,5.06,2.75,0,36.74,28.6,259.71,170.39,334.95,129.36,79.75,87.01,23.43,35.31,9.13,12.54,0,838.2,376.53
0.0800,5.06,2.75,0,34.1,28.6,223.3,142.01,334.95,132.33,83.38,96.8,28.05,42.35,9.13,20.13,0,770.77,412.17
0.0900,5.06,2.75,0,31.46,26.95,177.54,117.26,334.95,135.3,88.77,101.75,32.78,47.08,11.44,27.72,0,695.97,444.84
0.1000,5.06,0,0,28.82,25.41,137.39,84.04,320.87,141.24,94.05,109.12,37.51,51.81,13.75,37.73,5.72,601.59,490.93
0.1100,0,0,0,26.29,23.76,102.74,57.97,288.53,150.26,101.31,113.85,44.55,56.54,16.06,42.79,7.59,499.29,532.95
0.1200,0,0,0,23.65,22.22,67.43,48.29,236.28,156.2,108.46,118.36,49.17,58.85,18.37,50.38,9.57,397.87,569.36
0.1300,0,0,0,21.01,20.57,40.26,41.8,195.03,162.14,115.61,122.98,56.21,61.16,20.57,57.97,11.44,318.67,608.08
0.1400,0,0,0,18.37,17.38,33.99,35.42,184.25,171.16,124.96,125.18,61.49,63.58,25.19,64.68,15.29,289.41,651.53
0.1500,0,0,0,15.73,14.3,27.83,28.93,143.99,177.21,132.44,129.8,67.32,65.89,27.5,67.98,15.29,230.78,683.43
0.1600,0,0,0,14.41,11.11,24.75,22.44,78.32,183.26,137.94,132,73.15,68.2,32.12,71.39,17.27,151.03,715.33
0.1700,0,0,0,13.09,7.92,18.59,19.25,44,189.2,143.55,132,78.98,68.2,34.43,74.8,17.27,102.85,738.43
0.1800,0,0,0,11.77,6.27,12.32,12.87,30.8,192.28,149.16,134.31,84.81,68.2,38.94,74.8,19.14,74.03,761.64
