Time(sec),VGRF_left_s1,VGRF_left_s2,VGRF_left_s3,VGRF_left_s4,VGRF_left_s5,VGRF_left_s6,VGRF_left_s7,VGRF_left_s8,VGRF_right_s1,VGRF_right_s2,VGRF_right_s3,VGRF_right_s4,VGRF_right_s5,VGRF_right_s6,VGRF_right_s7,VGRF_right_s8,Total_force_left,Total_force_right
0.0100,112.42,7.92,13.31,0,13.97,0,0,0,0,12.87,8.8,24.2,30.91,224.4,287.54,102.3,147.62,691.02
0.0200,166.32,19.8,30.58,0,17.38,0,0,0,0,12.87,8.8,18.15,27.28,209.66,289.74,111.65,234.08,678.15
0.0300,179.85,51.48,97.35,0,13.97,0,0,0,0,11,7.04,12.1,23.65,182.49,280.83,118.58,342.65,635.69
0.0400,185.24,85.58,159.39,0,17.38,0,0,0,0,9.13,5.28,10.01,21.78,153.23,262.13,130.13,447.59,591.69
0.0500,193.27,111.87,187.88,0,13.97,0,0,0,0,9.13,3.52,8.03,20.02,129.03,233.53,141.79,506.99,545.05
0.0600,195.91,126.17,202.18,5.28,13.97,0,0,0,0,7.37,0,6.05,18.15,104.94,197.56,157.96,543.51,492.03
0.0700,195.91,140.36,221.21,8.03,20.9,0,0,0,0,7.37,0,3.96,16.39,76.23,164.45,174.57,586.41,442.97
0.0800,198.66,154.66,233.42,10.67,20.9,0,0,0,0,7.37,0,3.96,14.52,57.2,130.02,189.53,618.31,402.6
0.0900,206.69,168.96,243.32,13.42,20.9,0,5.17,0,0,7.37,0,3.96,14.52,46.53,88.55,172.04,658.46,332.97
0.1000,214.72,173.8,250.69,13.42,20.9,0,5.17,0,0,7.37,0,0,12.76,38.06,65.56,127.82,678.7,251.57
0.1100,217.36,178.75,255.64,13.42,20.9,0,5.17,0,0,7.37,0,0,10.89,29.59,49.28,88.33,691.24,185.46
0.1200,222.75,186.12,258.06,16.06,20.9,0,5.17,4.4,0,5.5,0,0,7.26,23.21,37.4,60.39,713.46,133.76
