Time(sec),VGRF_left_s1,VGRF_left_s2,VGRF_left_s3,VGRF_left_s4,VGRF_left_s5,VGRF_left_s6,VGRF_left_s7,VGRF_left_s8,VGRF_right_s1,VGRF_right_s2,VGRF_right_s3,VGRF_right_s4,VGRF_right_s5,VGRF_right_s6,VGRF_right_s7,VGRF_right_s8,Total_force_left,Total_force_right
0.0100,0,0,0,0,17.27,50.82,128.92,42.79,218.13,216.26,111.65,127.93,92.84,40.26,52.47,36.19,239.8,895.73
0.0200,0,0,0,0,15.18,42.35,101.2,51.81,220.55,220.44,113.85,130.46,95.37,40.26,52.47,39.05,210.54,912.45
0.0300,0,0,0,0,10.78,31.79,75.13,60.72,225.17,224.62,113.85,135.41,95.37,42.79,52.47,39.05,178.42,928.73
0.0400,0,0,0,0,8.58,21.12,54.12,67.32,227.48,230.78,116.05,140.36,97.9,42.79,54.45,39.05,151.14,948.86
0.0500,0,0,0,0,6.49,14.74,36.08,67.32,227.48,232.76,116.05,145.42,100.43,45.32,54.45,39.05,124.63,960.96
0.0600,0,0,0,0,0,10.56,20.24,62.92,229.79,236.83,116.05,150.37,100.43,45.32,56.54,39.05,93.72,974.38
0.0700,0,0,0,0,0,10.56,13.53,45.1,229.79,240.9,116.05,155.32,102.96,47.85,56.54,41.8,69.19,991.21
0.0800,0,0,0,0,0,6.27,9.02,22.55,229.79,242.99,113.85,162.8,102.96,47.85,56.54,41.8,37.84,998.58
0.0900,0,0,0,0,0,4.18,4.51,4.51,227.48,242.99,113.85,167.97,105.49,50.38,58.85,44.66,13.2,1011.67
0.1000,0,0,0,0,0,0,0,0,222.86,242.99,111.65,175.89,105.49,52.91,58.85,44.66,0,1015.3
0.1100,0,0,0,0,0,0,0,0,215.82,242.99,107.25,186.45,110.55,55.44,61.27,44.66,0,1024.43
0.1200,0,0,0,0,0,0,0,0,211.09,240.9,107.25,194.37,113.08,57.97,63.69,47.41,0,1035.76
0.1300,0,0,0,0,0,0,0,0,204.16,236.83,102.96,202.4,115.61,57.97,63.69,47.41,0,1031.03
0.1400,0,0,0,0,0,0,0,0,192.39,230.78,98.56,210.32,120.89,60.28,66.11,47.41,0,1026.74
0.1500,0,0,0,0,0,0,0,0,183.04,224.62,94.27,218.24,123.53,62.7,68.42,50.16,0,1024.98
0.1600,0,0,0,0,0,0,0,0,171.38,218.35,89.87,226.27,131.34,65.12,70.84,50.16,0,1023.33
0.1700,0,0,0,0,0,0,0,0,159.94,209.99,85.47,235.95,136.51,67.54,73.26,50.16,0,1018.82
0.1800,0,0,0,0,0,0,0,0,148.5,201.63,81.18,243.21,141.79,69.85,73.26,53.02,0,1012.44
0.1900,0,0,0,0,0,0,0,0,137.17,193.27,74.69,250.47,146.96,72.27,75.68,53.02,0,1003.53
0.2000,0,0,0,0,0,0,0,0,123.53,184.91,70.29,255.31,154.88,74.69,80.41,53.02,0,997.04
0.2100,0,0,0,0,0,0,0,0,109.67,174.46,65.89,262.57,160.05,77.11,82.83,55.77,0,988.35
0.2200,0,0,0,0,0,0,0,0,97.79,163.79,61.6,267.41,167.64,79.53,85.25,55.77,0,978.78
0.2300,0,0,0,0,0,0,0,0,83.38,152.9,55.11,274.67,174.9,81.84,87.67,55.77,0,966.24
0.2400,0,0,0,0,0,0,0,0,71.5,142.01,51.26,279.62,182.16,84.26,89.98,58.63,0,959.42
0.2500,0,0,0,0,0,0,0,0,59.51,129.03,47.41,284.79,189.31,84.26,94.82,58.63,0,947.76
0.2600,0,0,0,0,0,0,0,0,47.96,120.34,41.8,289.85,198.99,86.68,99.66,58.63,0,943.91
0.2700,0,0,0,0,0,0,0,0,41.14,109.56,37.95,292.49,206.14,89.1,101.97,61.49,0,939.84
0.2800,0,0,0,0,0,0,0,0,34.32,96.8,34.1,300.19,215.82,91.41,106.81,61.49,0,940.94
0.2900,0,0,0,0,0,0,0,0,32.01,84.04,30.36,302.72,223.08,93.83,111.65,61.49,0,939.18
0.3000,0,0,0,0,0,0,0,0,29.7,75.57,28.49,307.89,230.34,96.25,118.58,61.49,0,948.31
0.3100,0,0,0,0,0,0,0,0,25.08,64.9,26.51,313.06,240.02,98.67,123.2,64.35,0,955.79
0.3200,0,0,0,0,0,0,0,0,22.88,54.34,22.77,318.12,247.28,101.09,130.24,64.35,0,961.07
0.3300,0,0,0,0,0,0,0,0,22.88,45.98,20.9,320.76,254.54,103.4,137.17,64.35,0,969.98
0.3400,0,0,0,0,0,0,0,0,18.26,37.62,18.92,323.29,259.38,105.82,144.21,64.35,0,971.85
0.3500,0,0,0,0,0,0,0,0,18.26,33.44,18.92,325.82,264.22,110.66,151.14,67.32,0,989.78
0.3600,0,0,0,0,0,0,0,0,15.95,29.26,17.05,325.82,269.06,113.08,158.18,64.35,0,992.75
0.3700,0,0,0,0,0,0,0,0,13.64,27.17,13.2,325.82,273.9,115.5,165.11,67.32,0,1001.66
0.3800,0,0,0,0,0,0,0,0,11.44,25.08,11.33,323.29,278.96,118.03,174.79,67.32,0,1010.24
0.3900,0,0,0,0,0,0,0,0,11.44,20.9,9.46,320.76,281.49,120.56,182.16,67.32,0,1014.09
0.4000,0,0,0,0,0,0,0,0,9.13,18.81,7.59,318.12,281.49,123.09,189.42,64.35,0,1012
0.4100,0,0,0,0,0,0,0,0,9.13,18.81,7.59,310.42,281.49,125.62,199.21,64.35,0,1016.62
0.4200,0,0,0,0,0,0,0,0,9.13,16.72,5.61,305.36,276.43,130.68,206.47,64.35,0,1014.75
0.4300,0,0,0,0,0,0,0,0,9.13,16.72,5.61,295.02,273.9,130.68,211.42,61.49,0,1003.97
0.4400,0,0,0,0,0,0,0,0,6.82,16.72,5.61,279.62,266.64,133.21,218.68,61.49,0,988.79
0.4500,0,0,0,0,0,0,0,0,6.82,14.63,5.61,260.15,261.8,133.21,223.52,55.77,0,961.51
0.4600,0,0,0,0,0,0,0,0,6.82,14.63,3.74,240.79,254.54,133.21,228.36,55.77,0,937.86
0.4700,0,0,0,0,0,0,0,0,6.82,14.63,3.74,218.24,249.7,135.74,235.51,53.02,0,917.4
0.4800,0,0,0,0,0,0,0,0,6.82,14.63,3.74,197.12,244.86,138.27,240.35,50.16,0,895.95
0.4900,0,0,0,0,0,0,0,0,6.82,12.54,3.74,181.17,240.02,140.8,247.61,50.16,0,882.86
0.5000,0,0,0,0,0,0,0,0,6.82,14.63,3.74,165.33,237.6,143.22,252.34,50.16,0,873.84
0.5100,4.07,11.22,0,0,0,0,0,0,6.82,12.54,3.74,152.79,232.76,145.75,259.6,50.16,15.29,864.16
0.5200,14.41,28.16,7.81,10.45,0,0,0,0,4.51,12.54,3.74,140.36,230.34,148.28,266.75,50.16,60.83,856.68
0.5300,57.97,64.46,29.48,41.8,25.96,12.65,11.22,0,4.51,10.45,0,127.93,227.92,150.81,271.59,50.16,243.54,843.37
0.5400,103.62,96.25,59.51,45.98,32.56,16.94,18.04,0,4.51,10.45,3.74,113.08,223.08,153.34,276.43,50.16,372.9,834.79
0.5500,128.26,112.42,77.33,50.16,47.74,19.03,22.55,4.51,4.51,10.45,0,100.54,220.66,155.87,280.94,47.41,462,820.38
0.5600,130.24,114.62,86.24,54.34,58.63,21.12,29.26,6.71,4.51,8.36,0,85.47,215.82,155.87,285.56,47.41,501.16,803
0.5700,116.38,110.22,84.04,58.63,69.3,23.21,33.77,9.02,4.51,8.36,0,70.4,206.14,155.87,290.18,44.66,504.57,780.12
0.5800,103.62,106.15,81.84,67.1,82.17,25.41,42.79,11.22,4.51,8.36,0,55.44,194.15,153.34,294.8,44.66,520.3,755.26
0.5900,94.93,108.13,79.53,79.75,95.15,31.79,51.81,13.53,4.51,6.27,0,45.32,174.9,150.81,299.31,44.66,554.62,725.78
0.6000,92.73,112.42,84.04,92.51,110.22,38.06,60.94,18.04,4.51,6.27,0,37.73,141.79,140.8,303.93,41.8,608.96,676.83
0.6100,97.13,121.22,88.55,105.27,123.2,42.35,72.82,22.55,4.51,6.27,0,32.67,100.43,130.68,303.93,41.8,673.09,620.29
0.6200,103.62,127.82,97.46,113.63,136.29,48.73,84.59,24.75,4.51,6.27,0,27.72,75.24,113.08,287.87,44.66,736.89,559.35
0.6300,110.22,134.42,104.06,121.99,147.18,55.11,96.47,27.06,4.51,4.18,0,22.66,60.06,93.83,228.36,53.02,796.51,466.62
0.6400,114.4,138.82,108.57,130.24,155.87,62.15,108.24,29.26,0,4.18,0,15.07,46.53,65.12,165.11,78.98,847.55,374.99
0.6500,118.36,143.22,113.08,138.49,164.56,69.19,117.59,31.57,0,4.18,0,10.01,35.97,45.32,111.65,99.33,896.06,306.46
0.6600,122.32,149.82,117.48,146.74,171.16,73.81,126.61,33.77,0,4.18,0,4.95,27.5,37.73,58.85,87.67,941.71,220.88
0.6700,126.28,154.22,119.68,153.01,179.96,78.54,131.23,33.77,0,4.18,0,0,19.03,27.72,40.37,55.77,976.69,147.07
0.6800,130.24,158.62,121.88,157.08,186.56,80.85,135.74,33.77,0,4.18,0,0,12.65,22.66,26.18,30.69,1004.74,96.36
0.6900,130.24,158.62,121.88,163.35,188.76,85.58,140.25,36.08,0,0,0,0,6.27,15.07,18.15,25.08,1024.76,64.57
0.7000,128.26,160.82,119.68,169.62,193.16,90.31,142.56,36.08,0,0,0,0,4.18,10.01,10.01,25.08,1040.49,49.28
0.7100,124.3,158.62,117.48,176,197.67,92.62,144.76,36.08,0,0,0,0,0,4.95,3.96,8.36,1047.53,17.27
0.7199,118.36,154.22,110.77,180.18,199.87,97.35,147.07,38.28,0,0,0,0,0,4.95,0,0,1046.1,4.95
0.7299,110.22,147.62,106.37,182.38,204.27,97.35,149.38,38.28,0,0,0,0,0,0,0,0,1035.87,0
0.7399,99.33,138.82,99.66,184.47,206.47,99.66,153.89,38.28,0,0,0,0,0,0,0,0,1020.58,0
0.7499,86.24,130.02,90.75,184.47,208.67,102.08,156.09,38.28,0,0,0,0,0,0,0,0,996.6,0
0.7599,75.35,119.02,84.04,184.47,213.07,104.39,158.4,38.28,0,0,0,0,0,0,0,0,977.02,0
0.7699,62.26,108.13,77.33,184.47,215.27,104.39,162.91,40.59,0,0,0,0,0,0,0,0,955.35,0
0.7799,53.79,98.23,70.62,182.38,219.67,104.39,167.53,38.28,0,0,0,0,0,0,0,0,934.89,0
0.7899,45.54,88.33,64.02,180.18,224.18,104.39,169.84,38.28,0,0,0,0,0,0,0,0,914.76,0
0.7999,39.27,80.3,57.31,180.18,226.49,106.7,174.46,38.28,0,0,0,0,0,0,0,0,902.99,0
0.8099,37.18,72.38,53.13,178.09,231,106.7,176.77,38.28,0,0,0,0,0,0,0,0,893.53,0
0.8199,31.02,64.46,49.17,180.18,233.2,109.12,181.5,40.59,0,0,0,0,0,0,0,0,889.24,0
0.8299,28.93,58.52,45.21,180.18,237.71,109.12,183.81,38.28,0,0,0,0,0,0,0,0,881.76,0
0.8399,26.84,54.56,39.27,180.18,242.33,111.43,188.43,40.59,0,0,0,0,0,0,0,0,883.63,0
0.8499,24.75,48.95,37.29,180.18,244.53,111.43,190.74,40.59,0,0,0,0,0,0,0,0,878.46,0
0.8599,22.77,43.34,33.44,182.38,249.04,113.85,195.47,40.59,0,0,0,0,0,0,0,0,880.88,0
0.8699,20.68,39.49,29.48,182.38,253.55,116.16,200.09,40.59,0,0,0,0,0,0,0,0,882.42,0
0.8799,18.59,33.88,27.5,184.47,255.86,116.16,204.71,40.59,0,0,0,0,0,0,0,0,881.76,0
0.8899,18.59,30.14,25.52,184.47,260.37,118.58,209.44,40.59,0,0,0,0,0,0,0,0,887.7,0
0.8999,16.5,26.29,23.54,186.56,262.68,121,211.75,40.59,0,0,0,0,0,0,0,0,888.91,0
0.9099,14.41,22.55,21.56,188.65,264.88,123.42,216.37,40.59,0,0,0,0,0,0,0,0,892.43,0
0.9199,12.32,20.68,17.71,192.94,267.19,125.73,220.99,42.79,0,0,0,0,0,0,0,0,900.35,0
0.9299,12.32,18.81,17.71,195.03,271.7,125.73,225.61,40.59,0,0,0,0,0,0,0,0,907.5,0
0.9399,10.34,16.94,15.73,199.32,273.9,130.57,232.54,42.79,0,0,0,0,0,0,0,0,922.13,0
0.9499,10.34,16.94,13.75,201.41,276.21,132.99,237.16,42.79,0,0,0,0,0,0,0,0,931.59,0
