Time(sec),VGRF_left_s1,VGRF_left_s2,VGRF_left_s3,VGRF_left_s4,VGRF_left_s5,VGRF_left_s6,VGRF_left_s7,VGRF_left_s8,VGRF_right_s1,VGRF_right_s2,VGRF_right_s3,VGRF_right_s4,VGRF_right_s5,VGRF_right_s6,VGRF_right_s7,VGRF_right_s8,Total_force_left,Total_force_right
0.0100,118.36,62.48,64.02,77.66,95.15,31.79,56.32,31.57,128.04,73.48,85.47,90.53,77.77,50.38,36.3,47.41,537.35,589.38
0.0200,118.36,62.48,64.02,77.66,95.15,33.88,56.32,31.57,128.04,73.48,85.47,90.53,77.77,50.38,36.3,47.41,539.44,589.38
0.0300,118.36,60.5,64.02,77.66,95.15,33.88,56.32,31.57,130.35,75.57,83.38,92.95,77.77,50.38,36.3,47.41,537.46,594.11
0.0400,118.36,60.5,64.02,77.66,95.15,33.88,56.32,31.57,130.35,73.48,85.47,90.53,77.77,50.38,36.3,47.41,537.46,591.69
0.0500,118.36,62.48,64.02,77.66,95.15,33.88,56.32,31.57,130.35,75.57,85.47,92.95,77.77,50.38,36.3,47.41,539.44,596.2
0.0600,118.36,62.48,64.02,79.75,95.15,33.88,56.32,31.57,130.35,73.48,85.47,92.95,77.77,50.38,36.3,47.41,541.53,594.11
0.0700,118.36,62.48,64.02,77.66,95.15,33.88,56.32,31.57,130.35,75.57,85.47,90.53,77.77,50.38,36.3,47.41,539.44,593.78
0.0800,118.36,62.48,64.02,77.66,95.15,33.88,56.32,31.57,130.35,73.48,85.47,90.53,77.77,50.38,36.3,47.41,539.44,591.69
0.0900,118.36,62.48,64.02,77.66,95.15,33.88,56.32,31.57,130.35,75.57,85.47,92.95,77.77,50.38,36.3,47.41,539.44,596.2
0.1000,118.36,62.48,64.02,77.66,95.15,33.88,56.32,31.57,130.35,75.57,85.47,90.53,77.77,50.38,36.3,47.41,539.44,593.78
0.1100,118.36,62.48,64.02,77.66,95.15,33.88,56.32,31.57,130.35,75.57,85.47,90.53,77.77,50.38,36.3,47.41,539.44,593.78
0.1200,118.36,62.48,64.02,77.66,95.15,33.88,56.32,31.57,130.35,75.57,85.47,90.53,77.77,50.38,36.3,47.41,539.44,593.78
0.1300,118.36,62.48,64.02,77.66,95.15,31.79,56.32,31.57,132.66,75.57,85.47,90.53,77.77,50.38,36.3,47.41,537.35,596.09
0.1400,120.34,62.48,64.02,77.66,92.95,31.79,56.32,31.57,132.66,75.57,85.47,90.53,77.77,50.38,36.3,47.41,537.13,596.09
0.1500,120.34,62.48,64.02,77.66,95.15,33.88,56.32,31.57,130.35,75.57,85.47,90.53,77.77,47.85,36.3,47.41,541.42,591.25
0.1600,120.34,62.48,64.02,77.66,92.95,33.88,56.32,31.57,132.66,75.57,87.67,90.53,77.77,50.38,36.3,47.41,539.22,598.29
0.1700,120.34,62.48,64.02,77.66,92.95,31.79,56.32,31.57,132.66,75.57,87.67,90.53,77.77,47.85,36.3,47.41,537.13,595.76
0.1800,120.34,62.48,64.02,77.66,92.95,33.88,54.12,31.57,134.86,75.57,87.67,90.53,77.77,50.38,36.3,47.41,537.02,600.49
0.1900,120.34,62.48,64.02,77.66,92.95,31.79,56.32,31.57,132.66,75.57,87.67,90.53,77.77,50.38,36.3,47.41,537.13,598.29
0.2000,120.34,62.48,64.02,77.66,92.95,31.79,54.12,31.57,132.66,77.66,87.67,90.53,75.24,50.38,36.3,47.41,534.93,597.85
0.2100,120.34,62.48,64.02,77.66,95.15,31.79,54.12,31.57,134.86,77.66,87.67,88,77.77,50.38,36.3,47.41,537.13,600.05
0.2200,120.34,62.48,64.02,77.66,92.95,33.88,54.12,31.57,134.86,77.66,87.67,90.53,77.77,47.85,36.3,47.41,537.02,600.05
0.2300,120.34,62.48,64.02,77.66,92.95,31.79,56.32,31.57,134.86,77.66,87.67,88,77.77,50.38,36.3,47.41,537.13,600.05
0.2400,120.34,62.48,64.02,77.66,92.95,33.88,54.12,31.57,134.86,77.66,87.67,90.53,77.77,50.38,36.3,47.41,537.02,602.58
0.2500,120.34,62.48,64.02,77.66,92.95,31.79,54.12,31.57,134.86,75.57,87.67,88,75.24,47.85,36.3,47.41,534.93,592.9
0.2600,120.34,62.48,64.02,77.66,92.95,31.79,56.32,31.57,134.86,75.57,87.67,88,77.77,47.85,36.3,47.41,537.13,595.43
