Time(sec),VGRF_left_s1,VGRF_left_s2,VGRF_left_s3,VGRF_left_s4,VGRF_left_s5,VGRF_left_s6,VGRF_left_s7,VGRF_left_s8,VGRF_right_s1,VGRF_right_s2,VGRF_right_s3,VGRF_right_s4,VGRF_right_s5,VGRF_right_s6,VGRF_right_s7,VGRF_right_s8,Total_force_left,Total_force_right
0.0100,277.31,130.02,179.96,169.62,52.03,152.13,142.56,62.92,11.44,4.18,5.61,17.6,0,4.95,0,0,1166.55,43.78
0.0200,269.17,127.82,177.54,169.62,54.23,154.55,147.07,65.12,11.44,4.18,5.61,17.6,0,4.95,0,0,1165.12,43.78
0.0300,261.14,123.42,172.81,171.71,54.23,159.28,151.58,65.12,13.64,4.18,5.61,17.6,0,0,0,0,1159.29,41.03
0.0400,253,121.22,168.19,173.8,56.43,161.7,158.4,67.32,20.57,6.27,5.61,15.07,0,0,0,0,1160.06,47.52
0.0500,242.99,116.82,165.88,176,56.43,166.54,162.91,67.32,27.39,8.36,7.59,15.07,0,0,0,0,1154.89,58.41
0.0600,230.89,112.42,159.28,180.18,58.63,171.16,169.84,69.41,34.32,12.54,9.46,15.07,0,0,0,0,1151.81,71.39
0.0700,216.7,108.13,152.68,182.38,58.63,175.78,176.77,71.61,43.45,14.63,11.33,17.6,0,0,0,0,1142.68,87.01
0.0800,204.49,102.19,143.88,182.38,58.63,180.4,183.81,73.81,52.58,20.9,13.2,17.6,0,0,0,0,1129.59,104.28
0.0900,190.3,96.25,135.08,184.47,60.72,184.91,190.74,78.21,61.93,25.08,17.05,22.66,0,0,0,0,1120.68,126.72
0.1000,174.13,88.33,126.28,184.47,60.72,189.53,197.78,80.3,73.81,29.26,22.77,27.72,4.18,0,0,0,1101.54,157.74
0.1100,160.05,82.28,115.28,184.47,60.72,191.84,204.71,82.5,85.8,35.53,28.49,30.14,8.47,4.95,3.96,5.5,1081.85,202.84
0.1200,146.19,72.38,101.86,184.47,60.72,196.46,211.75,84.7,104.94,41.8,34.1,32.67,10.56,4.95,8.03,5.5,1058.53,242.55
0.1300,130.24,64.46,86.24,182.38,60.72,200.97,216.37,89.1,130.35,48.07,41.8,35.2,14.74,4.95,10.01,8.36,1030.48,293.48
0.1400,114.4,54.56,70.62,180.18,58.63,200.97,220.99,91.19,148.5,56.43,49.39,37.73,19.03,7.48,12.1,11.11,991.54,341.77
0.1500,92.73,43.34,55.11,173.8,56.43,203.28,225.61,93.39,162.14,60.72,55.11,42.79,23.21,10.01,16.06,11.11,943.69,381.15
0.1600,68.75,33.88,41.25,167.53,54.23,203.28,230.23,95.59,171.38,64.9,61.6,45.32,27.5,12.54,20.13,13.86,894.74,417.23
0.1700,51.7,24.42,29.48,157.08,52.03,200.97,230.23,95.59,178.42,67.1,65.89,45.32,29.59,15.07,26.18,16.72,841.5,444.29
0.1800,41.36,20.68,21.56,144.76,45.54,198.66,232.54,97.79,185.46,71.28,72.49,50.38,33.88,17.6,32.23,19.47,802.89,482.79
0.1900,37.18,15.07,17.71,128.15,41.25,194.15,230.23,97.79,190.08,75.57,78.98,55.44,38.06,22.66,42.35,22.33,761.53,525.47
0.2000,31.02,9.35,13.75,111.65,34.65,189.53,230.23,99.99,192.39,79.86,85.47,60.39,42.35,27.72,54.45,25.08,720.17,567.71
0.2100,24.75,7.48,11.77,92.51,28.16,182.71,227.92,99.99,197.12,84.04,89.87,62.92,46.53,32.67,66.11,27.83,675.29,607.09
