Time(sec),VGRF_left_s1,VGRF_left_s2,VGRF_left_s3,VGRF_left_s4,VGRF_left_s5,VGRF_left_s6,VGRF_left_s7,VGRF_left_s8,VGRF_right_s1,VGRF_right_s2,VGRF_right_s3,VGRF_right_s4,VGRF_right_s5,VGRF_right_s6,VGRF_right_s7,VGRF_right_s8,Total_force_left,Total_force_right
0.0100,4.07,11.22,15.73,180.18,219.67,217.03,301.18,45.1,0,0,0,0,0,0,0,0,994.18,0
0.0200,0,7.48,9.79,182.38,217.47,226.27,310.2,47.3,0,0,0,0,0,0,0,0,1000.89,0
0.0300,0,3.74,7.81,180.18,215.27,233.09,319.33,47.3,0,0,0,0,0,0,0,0,1006.72,0
0.0400,0,3.74,5.83,176,208.67,244.64,328.35,47.3,0,0,0,0,0,0,0,0,1014.53,0
0.0500,0,0,5.83,167.53,199.87,251.57,337.48,47.3,0,0,0,0,0,0,0,0,1009.58,0
0.0600,0,0,3.85,155.1,184.36,260.81,346.5,49.61,0,0,0,0,0,0,0,0,1000.23,0
0.0700,0,0,3.85,140.58,171.16,270.05,355.52,51.81,0,0,0,0,0,0,0,0,992.97,0
0.0800,0,0,0,121.99,158.07,276.98,364.54,54.12,0,0,0,0,0,0,0,0,975.7,0
0.0900,0,0,0,103.07,144.98,283.69,375.87,58.63,4.51,0,0,0,0,0,0,0,966.24,4.51
0.1000,0,0,0,86.13,134.09,288.09,384.89,65.12,6.82,0,0,0,0,0,0,0,958.32,6.82
0.1100,0,0,0,69.19,118.91,290.29,391.71,73.81,20.57,0,0,0,0,0,0,0,943.91,20.57
0.1200,0,0,0,50.16,103.73,288.09,396.22,84.7,36.52,4.18,0,0,0,0,0,0,922.9,40.7
0.1300,0,0,0,33.44,86.57,281.49,400.84,97.79,81.07,48.07,3.74,0,0,0,0,0,900.13,132.88
0.1400,0,0,0,18.81,69.3,267.74,403.04,115.28,107.25,142.01,34.1,0,0,0,0,0,874.17,283.36
0.1500,0,0,0,14.63,49.94,240.02,400.84,133.65,112.09,232.76,96.36,0,0,0,0,0,839.08,441.21
0.1600,0,0,0,10.45,30.36,207.9,391.71,156.53,107.25,267.41,148.28,0,0,0,0,0,796.95,522.94
0.1700,0,0,0,10.45,23.87,166.54,362.34,182.16,100.1,275.66,169.07,17.6,0,0,0,0,745.36,562.43
0.1800,0,0,0,8.36,19.47,128.15,317.02,208.34,95.37,271.48,178.42,47.85,8.47,7.48,0,0,681.34,609.07
0.1900,0,0,0,8.36,17.27,90.31,262.35,238.92,88.22,265.43,173.69,60.39,21.12,10.01,3.96,0,617.21,622.82
0.2000,0,0,0,8.36,17.27,50.82,209.44,260.04,78.65,257.29,164.45,75.46,35.97,12.54,6.05,5.5,545.93,635.91
0.2100,0,0,0,6.27,15.18,23.21,151.58,257.62,73.81,253.22,159.83,85.47,46.53,15.07,8.03,5.5,453.86,647.46
0.2200,0,0,0,6.27,12.98,19.03,87.01,213.07,71.5,251.13,159.83,95.48,55.11,15.07,8.03,8.36,338.36,664.51
0.2300,0,0,0,4.18,10.78,16.94,40.59,154.33,71.5,253.22,164.45,102.96,62.59,17.6,10.01,11.11,226.82,693.44
0.2400,0,0,0,4.18,8.58,12.65,29.26,104.28,73.81,255.2,166.76,108.02,70.18,22.66,12.1,11.11,158.95,719.84
0.2500,0,0,0,0,6.49,19.03,20.24,76.01,73.81,257.29,169.07,113.08,77.77,22.66,14.08,13.86,121.77,741.62
0.2600,0,0,0,0,4.29,4.18,13.53,47.3,73.81,259.27,169.07,118.03,82.83,27.72,16.06,13.86,69.3,760.65
0.2700,0,0,0,0,4.29,0,9.02,15.73,73.81,257.29,166.76,125.51,87.78,32.67,22.11,16.72,29.04,782.65
0.2800,0,0,0,0,0,0,6.71,0,71.5,259.27,164.45,130.46,90.31,42.79,26.18,16.72,6.71,801.68
0.2900,0,0,0,0,0,0,4.51,0,69.08,259.27,159.83,135.41,92.84,52.91,30.25,19.47,4.51,819.06
