Time(sec),VGRF_left_s1,VGRF_left_s2,VGRF_left_s3,VGRF_left_s4,VGRF_left_s5,VGRF_left_s6,VGRF_left_s7,VGRF_left_s8,VGRF_right_s1,VGRF_right_s2,VGRF_right_s3,VGRF_right_s4,VGRF_right_s5,VGRF_right_s6,VGRF_right_s7,VGRF_right_s8,Total_force_left,Total_force_right
0.0100,106.7,51.81,56.54,46.09,57.2,3.85,7.15,8.25,79.31,79.42,41.47,36.63,34.76,2.31,8.25,7.26,337.59,289.41
0.0200,106.7,51.81,56.54,46.09,57.2,2.53,8.69,8.25,79.31,80.96,41.47,38.17,33.11,3.52,5.5,5.83,337.81,287.87
0.0300,105.05,51.81,56.54,46.09,57.2,3.85,8.69,6.82,80.74,80.96,41.47,38.17,34.76,2.31,6.82,7.26,336.05,292.49
0.0400,106.7,53.46,56.54,47.3,55.77,3.85,8.69,8.25,80.74,82.5,41.47,36.63,33.11,2.31,6.82,7.26,340.56,290.84
0.0500,106.7,51.81,55.22,46.09,57.2,2.53,7.15,8.25,82.06,84.04,42.9,34.98,29.81,3.52,4.07,7.26,334.95,288.64
0.0600,105.05,51.81,55.22,44.88,58.63,3.85,7.15,8.25,84.7,85.58,42.9,33.44,29.81,3.52,4.07,5.83,334.84,289.85
0.0700,105.05,50.16,55.22,46.09,58.63,3.85,8.69,8.25,86.02,85.58,44.33,28.6,29.81,2.31,6.82,5.83,335.94,289.3
0.0800,101.53,48.62,55.22,47.3,60.17,3.85,8.69,6.82,87.34,87.12,45.76,30.25,26.4,2.31,6.82,5.83,332.2,291.83
0.0900,101.53,48.62,53.79,46.09,61.6,3.85,8.69,8.25,88.77,88.66,45.76,30.25,28.05,3.52,5.5,2.86,332.42,293.37
0.1000,99.88,48.62,51.04,47.3,61.6,3.85,8.69,6.82,90.09,90.2,47.19,30.25,26.4,3.52,4.07,5.83,327.8,297.55
0.1100,98.12,46.97,52.47,47.3,61.6,2.53,10.12,8.25,91.41,93.28,48.62,27.06,28.05,0,6.82,7.26,327.36,302.5
0.1200,94.71,45.32,49.72,48.4,64.57,3.85,10.12,6.82,92.73,94.82,50.05,28.6,26.4,0,4.07,5.83,323.51,302.5
0.1300,91.19,43.67,48.29,47.3,66,2.53,10.12,8.25,94.05,97.9,50.05,28.6,28.05,2.31,6.82,4.4,317.35,312.18
0.1400,87.78,40.48,45.54,49.61,68.97,3.85,10.12,8.25,95.48,97.9,50.05,28.6,28.05,0,5.5,5.83,314.6,311.41
0.1500,82.61,37.18,42.79,50.82,70.4,2.53,11.55,8.25,96.8,100.98,51.48,28.6,26.4,3.52,4.07,5.83,306.13,317.68
0.1600,77.44,33.99,38.61,53.13,73.37,3.85,12.98,9.57,99.44,102.52,52.91,30.25,24.75,0,5.5,2.86,302.94,318.23
0.1700,72.27,30.69,34.43,53.13,74.8,5.17,14.41,8.25,100.76,104.06,54.34,28.6,26.4,3.52,4.07,5.83,293.15,327.58
0.1800,65.34,27.5,33.11,55.55,76.34,5.17,15.84,8.25,102.08,107.14,54.34,30.25,28.05,2.31,6.82,5.83,287.1,336.82
0.1900,58.52,21.01,28.93,57.97,77.77,3.85,20.24,8.25,104.83,113.41,58.74,30.25,24.75,2.31,5.5,4.4,276.54,344.19
0.2000,51.59,16.17,22,59.4,82.17,5.17,21.67,9.57,108.79,118.36,60.28,28.6,28.05,0,6.82,5.83,267.74,356.73
0.2100,44.77,11.33,19.25,60.83,85.14,5.17,26.07,9.57,110.22,120.01,63.36,30.25,28.05,2.31,5.5,2.86,262.13,362.56
0.2200,37.84,8.03,13.75,62.26,85.14,6.49,27.5,9.57,114.4,126.61,66.44,30.25,29.81,0,6.82,7.26,250.58,381.59
0.2300,29.26,4.84,13.75,63.69,86.57,5.17,34.76,9.57,117.26,133.21,72.71,28.6,31.46,2.31,5.5,5.83,247.61,396.88
0.2400,22.33,6.38,12.43,62.26,83.71,5.17,39.05,9.57,121.44,138.16,75.79,30.25,31.46,2.31,6.82,7.26,240.9,413.49
0.2500,17.16,4.84,11,54.34,77.77,9.13,43.45,9.57,124.3,141.35,80.41,33.44,31.46,3.52,5.5,8.8,227.26,428.78
0.2600,13.75,4.84,8.25,47.3,68.97,11.77,49.17,8.25,128.59,149.6,85.03,34.98,31.46,3.52,6.82,7.26,212.3,447.26
