Time(sec),VGRF_left_s1,VGRF_left_s2,VGRF_left_s3,VGRF_left_s4,VGRF_left_s5,VGRF_left_s6,VGRF_left_s7,VGRF_left_s8,VGRF_right_s1,VGRF_right_s2,VGRF_right_s3,VGRF_right_s4,VGRF_right_s5,VGRF_right_s6,VGRF_right_s7,VGRF_right_s8,Total_force_left,Total_force_right
0.0100,37.62,176.33,71.17,129.91,110.22,145.97,153.12,59.4,84.37,199.98,114.18,66.77,34.65,48.62,57.2,37.18,883.74,642.95
0.0200,40.48,183.7,73.59,133.1,110.22,148.83,150.26,59.4,93.17,202.51,114.18,61.6,32.78,42.35,51.26,34.43,899.58,632.28
0.0300,43.45,193.49,76.01,136.29,106.81,148.83,150.26,59.4,107.91,202.51,114.18,54.45,30.91,35.97,45.32,31.79,914.54,623.04
0.0400,46.31,203.28,78.32,139.59,106.81,148.83,147.4,59.4,119.57,202.51,111.65,50.38,29.15,31.68,39.38,29.15,929.94,613.47
0.0500,49.17,213.18,80.74,139.59,106.81,148.83,147.4,59.4,133.87,199.98,111.65,44.33,27.28,29.59,33.44,26.51,945.12,606.65
0.0600,49.17,220.55,83.05,142.78,106.81,148.83,144.54,59.4,145.31,199.98,111.65,40.37,23.65,27.5,31.46,23.87,955.13,603.79
0.0700,52.14,225.5,83.05,142.78,106.81,148.83,144.54,59.4,159.61,199.98,111.65,36.3,21.78,25.41,27.61,21.23,963.05,603.57
0.0800,52.14,228.03,83.05,145.97,106.81,148.83,144.54,61.6,171.71,202.51,109.23,34.32,18.15,23.21,25.63,21.23,970.97,605.99
0.0900,52.14,225.5,80.74,145.97,106.81,151.69,144.54,61.6,184.58,202.51,109.23,30.25,16.39,21.12,23.65,18.59,968.99,606.32
0.1000,49.17,218.02,76.01,149.16,106.81,151.69,144.54,61.6,197.56,204.93,106.81,26.18,14.52,19.03,19.69,13.2,957,601.92
0.1100,43.45,208.23,71.17,152.46,106.81,154.55,144.54,61.6,210.43,207.46,104.39,22.11,12.76,14.74,17.71,10.56,942.81,600.16
0.1200,37.62,191.07,61.71,152.46,106.81,157.41,144.54,61.6,223.41,207.46,101.97,20.13,10.89,14.74,17.71,10.56,913.22,606.87
0.1300,31.79,168.96,53.57,155.65,106.81,157.41,147.4,59.4,232.65,207.46,99.66,18.15,10.89,14.74,15.73,7.92,880.99,607.2
0.1400,23.1,145.2,44,155.65,106.81,160.27,147.4,59.4,245.08,209.88,97.24,16.06,10.89,14.74,15.73,7.92,841.83,617.54
0.1500,17.38,116.71,32.56,155.65,103.4,163.13,150.26,59.4,254.43,212.41,97.24,16.06,10.89,14.74,15.73,7.92,798.49,629.42
0.1600,8.69,90.42,22.99,152.46,99.99,166.1,153.12,59.4,263.67,219.78,94.82,16.06,10.89,14.74,15.73,7.92,753.17,643.61
0.1700,5.72,61.71,15.29,145.97,96.58,166.1,155.98,55,273.02,227.26,94.82,16.06,9.02,14.74,15.73,7.92,702.35,658.57
0.1800,0,43.56,11.44,136.29,89.87,166.1,155.98,52.8,282.48,237.27,97.24,14.08,9.02,14.74,15.73,7.92,656.04,678.48
0.1900,0,29.7,7.59,123.42,83.05,166.1,158.84,50.6,288.86,247.28,97.24,16.06,9.02,12.65,15.73,7.92,619.3,694.76
0.2000,0,25.74,5.72,101.75,76.23,166.1,164.56,48.4,298.43,259.82,99.66,14.08,9.02,12.65,15.73,7.92,588.5,717.31
0.2100,0,23.76,3.74,80.63,69.52,163.13,167.53,46.2,308,272.36,104.39,16.06,9.02,12.65,15.73,7.92,554.51,746.13
0.2200,0,19.8,3.74,53.79,62.7,160.27,173.14,44,314.38,287.54,106.81,16.06,9.02,12.65,13.75,7.92,517.44,768.13
0.2300,0,17.82,0,34.98,55.88,154.55,178.75,44,323.95,302.72,111.65,16.06,10.89,12.65,15.73,7.92,485.98,801.57
0.2400,0,17.82,0,21.45,48.84,143.11,181.61,46.2,330.33,323.07,119.46,16.06,10.89,12.65,13.75,7.92,459.03,834.13
0.2500,0,15.84,0,16.06,41.91,120.23,181.61,46.2,336.82,343.2,127.38,20.13,10.89,12.65,15.73,7.92,421.85,874.72
0.2600,0,13.86,0,10.67,38.39,95.04,170.28,52.8,343.2,363.11,137.94,28.27,10.89,12.65,15.73,7.92,381.04,919.71
0.2700,0,13.86,0,8.03,34.87,73.04,144.54,59.4,349.69,378.07,145.86,34.32,12.76,12.65,15.73,7.92,333.74,957
0.2800,0,11.88,0,8.03,34.87,53.68,110.22,61.6,356.18,390.72,151.14,38.28,12.76,14.74,17.71,10.56,280.28,992.09
0.2900,0,11.88,0,8.03,27.94,42.35,75.35,57.2,365.86,406.56,159.06,42.35,14.52,16.94,19.69,13.2,222.75,1038.18
0.3000,0,11.88,0,8.03,24.42,36.74,49.83,44,372.24,419.87,166.98,44.33,18.15,19.03,21.67,15.84,174.9,1078.11
0.3100,0,11.88,0,8.03,20.9,31.02,36.63,33,378.73,430.43,172.26,46.42,21.78,19.03,23.65,15.84,141.46,1108.14
0.3200,0,9.9,0,8.03,17.38,25.41,26.18,22,385.22,438.35,180.51,48.4,25.52,19.03,25.63,18.59,108.9,1141.25
0.3300,0,9.9,0,5.28,10.45,19.69,18.37,13.2,388.52,443.63,185.9,50.38,27.28,21.12,27.61,18.59,76.89,1163.03
0.3400,0,9.9,0,5.28,10.45,16.94,15.73,6.6,391.93,446.27,191.4,50.38,30.91,21.12,29.48,18.59,64.9,1180.08
0.3500,0,9.9,0,5.28,10.45,14.08,13.09,4.4,391.93,446.27,194.04,50.38,32.78,21.12,31.46,18.59,57.2,1186.57
0.3600,0,9.9,0,5.28,6.93,11.22,13.09,0,391.93,446.27,196.79,50.38,34.65,21.12,33.44,21.23,46.42,1195.81
0.3700,0,9.9,0,5.28,6.93,11.22,10.45,0,388.52,441.1,199.54,50.38,36.41,23.21,33.44,21.23,43.78,1193.83
0.3800,0,9.9,0,5.28,6.93,11.22,10.45,0,388.52,438.35,199.54,50.38,38.28,23.21,35.42,21.23,43.78,1194.93
