Time(sec),VGRF_left_s1,VGRF_left_s2,VGRF_left_s3,VGRF_left_s4,VGRF_left_s5,VGRF_left_s6,VGRF_left_s7,VGRF_left_s8,VGRF_right_s1,VGRF_right_s2,VGRF_right_s3,VGRF_right_s4,VGRF_right_s5,VGRF_right_s6,VGRF_right_s7,VGRF_right_s8,Total_force_left,Total_force_right
0.0100,83.38,132.88,180.95,185.35,82.39,68.42,96.69,24.09,0,0,0,0,0,0,0,0,854.15,0
0.0200,79.31,130.46,178.42,190.63,82.39,68.42,99,24.09,0,0,0,0,0,0,0,0,852.72,0
0.0300,77.22,130.46,176,190.63,82.39,70.95,99,24.09,0,0,0,0,0,0,0,0,850.74,0
0.0400,73.04,127.93,173.47,193.27,82.39,73.48,99,24.09,0,0,0,0,0,0,0,0,846.67,0
0.0500,70.95,125.51,171.05,195.91,82.39,73.48,101.2,24.09,0,0,0,0,0,0,0,0,844.58,0
0.0600,68.86,122.98,168.63,198.44,82.39,73.48,101.2,25.74,0,0,0,0,0,0,0,0,841.72,0
0.0700,66.88,120.45,166.21,198.44,82.39,73.48,103.4,24.09,0,0,0,0,0,0,0,0,835.34,0
0.0800,64.79,118.03,166.21,201.08,84.92,76.01,103.4,25.74,0,0,0,0,0,0,0,0,840.18,0
0.0900,62.7,118.03,163.79,203.72,84.92,76.01,103.4,25.74,0,0,0,0,0,0,0,0,838.31,0
0.1000,60.61,115.5,161.37,206.36,84.92,76.01,103.4,25.74,0,0,0,0,0,0,0,0,833.91,0
0.1100,58.52,113.08,158.95,206.36,87.45,78.54,105.71,25.74,0,0,0,0,0,0,0,0,834.35,0
0.1200,56.54,113.08,158.95,209,87.45,78.54,105.71,25.74,0,0,0,0,0,0,0,0,835.01,0
0.1300,54.56,110.77,156.53,209,87.45,81.07,107.91,25.74,0,0,0,0,0,0,0,0,833.03,0
0.1400,52.58,108.46,154.11,211.64,89.98,81.07,110.22,25.74,0,0,0,0,0,0,0,0,833.8,0
0.1500,50.6,106.15,151.69,214.28,89.98,83.71,112.75,25.74,0,0,0,0,0,0,0,0,834.9,0
0.1600,46.75,103.84,149.27,216.92,92.51,86.24,115.28,25.74,0,0,0,0,0,0,0,0,836.55,0
0.1700,44.77,99.22,149.27,222.2,95.04,88.77,120.34,27.5,0,0,0,0,0,0,0,0,847.11,0
0.1800,42.79,97.02,144.43,222.2,97.57,91.3,125.51,27.5,0,0,0,0,0,0,0,0,848.32,0
