Time(sec),VGRF_left_s1,VGRF_left_s2,VGRF_left_s3,VGRF_left_s4,VGRF_left_s5,VGRF_left_s6,VGRF_left_s7,VGRF_left_s8,VGRF_right_s1,VGRF_right_s2,VGRF_right_s3,VGRF_right_s4,VGRF_right_s5,VGRF_right_s6,VGRF_right_s7,VGRF_right_s8,Total_force_left,Total_force_right
0.0100,143.33,122.43,109.12,41.36,18.04,100.32,119.46,52.36,69.96,42.9,89.76,81.07,24.75,91.96,83.27,58.74,706.42,542.41
0.0200,143.33,122.43,109.12,41.36,18.04,101.75,116.27,51.04,68.64,41.25,88.22,82.5,26.4,93.39,84.81,57.2,703.34,542.41
0.0300,143.33,122.43,107.58,41.36,19.47,98.89,116.27,52.36,68.64,41.25,89.76,82.5,24.75,93.39,83.27,58.74,701.69,542.3
0.0400,145.09,122.43,109.12,41.36,18.04,101.75,117.81,52.36,68.64,41.25,88.22,82.5,28.05,90.42,83.27,58.74,707.96,541.09
0.0500,143.33,122.43,109.12,41.36,18.04,101.75,119.46,52.36,67.32,41.25,89.76,79.53,24.75,93.39,84.81,58.74,707.85,539.55
0.0600,145.09,122.43,110.66,40.15,19.47,100.32,117.81,52.36,67.32,44.55,88.22,81.07,24.75,93.39,84.81,58.74,708.29,542.85
0.0700,143.33,122.43,110.66,41.36,18.04,101.75,119.46,52.36,66,39.6,85.03,81.07,24.75,93.39,84.81,60.28,709.39,534.93
0.0800,143.33,122.43,110.66,41.36,16.72,101.75,119.46,52.36,66,42.9,88.22,81.07,26.4,94.93,83.27,60.28,708.07,543.07
0.0900,145.09,122.43,109.12,41.36,18.04,101.75,117.81,52.36,64.57,39.6,85.03,82.5,26.4,96.47,83.27,58.74,707.96,536.58
0.1000,145.09,122.43,109.12,42.57,16.72,103.07,117.81,52.36,64.57,41.25,85.03,82.5,26.4,91.96,84.81,60.28,709.17,536.8
0.1100,145.09,124.08,109.12,41.36,18.04,101.75,119.46,52.36,63.25,42.9,86.68,82.5,26.4,93.39,84.81,60.28,711.26,540.21
0.1200,145.09,124.08,109.12,41.36,19.47,101.75,119.46,51.04,61.93,41.25,85.03,84.04,23.1,96.47,86.24,61.82,711.37,539.88
0.1300,143.33,122.43,109.12,42.57,19.47,101.75,119.46,52.36,60.61,39.6,83.49,82.5,24.75,96.47,86.24,61.82,710.49,535.48
0.1400,145.09,122.43,109.12,41.36,18.04,103.07,117.81,52.36,59.29,37.95,83.49,81.07,24.75,96.47,84.81,64.9,709.28,532.73
0.1500,145.09,120.78,109.12,41.36,18.04,103.07,119.46,52.36,57.97,39.6,81.95,84.04,23.1,96.47,86.24,60.28,709.28,529.65
0.1600,143.33,122.43,109.12,41.36,19.47,103.07,119.46,53.79,56.65,37.95,81.95,82.5,24.75,94.93,86.24,63.36,712.03,528.33
0.1700,145.09,120.78,110.66,42.57,18.04,101.75,119.46,52.36,56.65,36.3,80.41,84.04,26.4,96.47,86.24,63.36,710.71,529.87
