Time(sec),VGRF_left_s1,VGRF_left_s2,VGRF_left_s3,VGRF_left_s4,VGRF_left_s5,VGRF_left_s6,VGRF_left_s7,VGRF_left_s8,VGRF_right_s1,VGRF_right_s2,VGRF_right_s3,VGRF_right_s4,VGRF_right_s5,VGRF_right_s6,VGRF_right_s7,VGRF_right_s8,Total_force_left,Total_force_right
0.0100,180.84,35.31,57.42,14.41,6.27,49.5,80.3,62.48,168.19,77.99,57.53,30.47,30.58,66.33,98.34,55.77,486.53,585.2
0.0200,178.09,35.31,57.42,14.41,6.27,46.42,80.3,62.48,171.16,77.99,57.53,30.47,30.58,66.33,98.34,55.77,480.7,588.17
0.0300,178.09,35.31,57.42,14.41,6.27,46.42,80.3,62.48,171.16,77.99,57.53,30.47,30.58,66.33,98.34,55.77,480.7,588.17
0.0400,178.09,33.88,57.42,14.41,6.27,46.42,80.3,62.48,174.13,79.75,57.53,30.47,30.58,66.33,98.34,55.77,479.27,592.9
0.0500,178.09,33.88,59.18,13.09,6.27,46.42,80.3,62.48,174.13,79.75,59.95,30.47,30.58,66.33,98.34,57.97,479.71,597.52
0.0600,175.23,33.88,57.42,13.09,6.27,46.42,80.3,62.48,177.21,81.51,59.95,30.47,30.58,66.33,98.34,55.77,475.09,600.16
0.0700,175.23,33.88,57.42,13.09,6.27,43.34,80.3,62.48,174.13,83.38,59.95,32.78,28.16,66.33,95.04,55.77,472.01,595.54
0.0800,175.23,32.45,57.42,13.09,6.27,43.34,76.56,62.48,180.18,85.14,59.95,30.47,28.16,66.33,91.63,55.77,466.84,597.63
0.0900,175.23,33.88,59.18,13.09,6.27,43.34,76.56,57.2,183.26,86.9,59.95,32.78,28.16,66.33,91.63,55.77,464.75,604.78
0.1000,175.23,32.45,59.18,11.77,6.27,40.26,76.56,57.2,186.23,86.9,59.95,32.78,28.16,66.33,91.63,55.77,458.92,607.75
0.1100,178.09,32.45,59.18,11.77,6.27,40.26,72.82,57.2,189.2,86.9,62.48,32.78,28.16,66.33,88.22,53.79,458.04,607.86
0.1200,178.09,32.45,59.18,11.77,6.27,37.18,72.82,57.2,192.28,88.77,62.48,32.78,28.16,66.33,88.22,53.79,454.96,612.81
0.1300,180.84,31.02,59.18,10.45,6.27,37.18,69.08,52.8,195.25,90.53,62.48,32.78,28.16,66.33,88.22,53.79,446.82,617.54
0.1400,180.84,31.02,59.18,10.45,6.27,33.99,65.34,52.8,198.33,92.29,62.48,32.78,25.85,64.13,84.92,53.79,439.89,614.57
0.1500,180.84,31.02,59.18,9.13,6.27,30.91,65.34,52.8,204.38,94.05,62.48,32.78,25.85,64.13,81.51,51.92,435.49,617.1
0.1600,180.84,29.59,59.18,9.13,4.73,27.83,61.6,48.4,207.35,95.92,64.9,30.47,25.85,64.13,81.51,51.92,421.3,622.05
0.1700,178.09,28.16,59.18,7.81,4.73,27.83,61.6,48.4,216.37,99.44,64.9,32.78,23.54,64.13,78.1,49.94,415.8,629.2
0.1800,172.37,26.84,57.42,6.49,4.73,24.75,57.97,48.4,222.42,103.07,67.32,32.78,23.54,64.13,74.8,49.94,398.97,638
0.1900,160.71,25.41,53.9,5.17,4.73,21.67,54.67,44,231.66,106.59,67.32,30.47,23.54,64.13,71.39,48.07,370.26,643.17
0.2000,148.83,22.55,50.27,5.17,4.73,18.59,54.67,39.6,240.9,111.98,67.32,32.78,23.54,64.13,67.98,48.07,344.41,656.7
0.2100,128.04,19.69,44.88,3.85,4.73,12.32,51.48,39.6,250.14,117.48,69.85,32.78,23.54,64.13,67.98,48.07,304.59,673.97
0.2200,103.73,15.51,37.73,2.53,4.73,9.24,48.29,35.2,262.46,123.09,69.85,32.78,23.54,64.13,64.68,46.09,256.96,686.62
0.2300,74.91,11.22,28.71,0,3.08,6.16,44.99,30.8,274.78,130.57,72.27,35.09,23.54,66.33,64.68,46.09,199.87,713.35
0.2400,50.6,7.04,21.56,0,3.08,0,38.61,26.4,287.1,137.94,74.69,35.09,23.54,66.33,64.68,48.07,147.29,737.44
0.2500,35.42,5.61,14.3,0,0,0,32.12,22,299.53,147.29,74.69,37.51,21.12,68.64,61.27,48.07,109.45,758.12
0.2600,30.36,4.18,12.54,0,0,0,25.74,17.6,311.85,154.66,77.22,39.82,21.12,70.84,57.97,46.09,90.42,779.57
0.2700,30.36,2.75,8.91,0,0,0,19.25,8.8,321.2,162.14,77.22,39.82,21.12,70.84,57.97,48.07,70.07,798.38
0.2800,25.3,2.75,7.15,0,0,0,9.57,8.8,330.44,167.75,77.22,42.13,21.12,73.15,55.44,48.07,53.57,815.32
0.2900,22.77,2.75,7.15,0,0,0,0,0,339.68,173.36,77.22,44.55,18.81,73.15,52.91,48.07,32.67,827.75
0.3000,22.77,0,7.15,0,0,0,0,0,342.65,177.1,77.22,44.55,18.81,73.15,50.38,46.09,29.92,829.95
0.3100,22.77,0,5.39,0,0,0,0,0,345.73,180.84,77.22,46.86,18.81,73.15,50.38,46.09,28.16,839.08
0.3200,22.77,0,5.39,0,0,0,0,0,348.7,182.71,77.22,46.86,16.39,73.15,47.85,46.09,28.16,838.97
0.3300,22.77,0,5.39,0,0,0,0,0,348.7,182.71,74.69,49.17,16.39,73.15,45.32,44.22,28.16,834.35
0.3400,20.24,0,5.39,0,0,0,0,0,345.73,182.71,74.69,49.17,14.08,73.15,42.79,44.22,25.63,826.54
0.3500,20.24,0,5.39,0,0,0,0,0,342.65,182.71,72.27,51.59,14.08,75.46,40.26,44.22,25.63,823.24
0.3600,20.24,0,3.52,0,0,0,0,0,339.68,182.71,72.27,51.59,14.08,75.46,37.73,42.24,23.76,815.76
0.3700,20.24,0,3.52,0,0,0,0,0,336.6,180.84,72.27,51.59,14.08,75.46,37.73,42.24,23.76,810.81
0.3800,20.24,0,3.52,0,0,0,0,0,333.63,178.97,69.85,53.9,11.77,75.46,35.2,42.24,23.76,801.02
