Time(sec),VGRF_left_s1,VGRF_left_s2,VGRF_left_s3,VGRF_left_s4,VGRF_left_s5,VGRF_left_s6,VGRF_left_s7,VGRF_left_s8,VGRF_right_s1,VGRF_right_s2,VGRF_right_s3,VGRF_right_s4,VGRF_right_s5,VGRF_right_s6,VGRF_right_s7,VGRF_right_s8,Total_force_left,Total_force_right
0.0100,96.36,63.25,46.86,22.44,23.65,60.72,101.09,56.54,155.43,201.41,52.91,84.04,11.55,111.54,52.36,45.43,470.91,714.67
0.0200,92.95,63.25,45.54,22.44,23.65,60.72,99.55,55.11,154,199.76,54.34,85.58,13.2,111.54,52.36,48.4,463.21,719.18
0.0300,92.95,63.25,44.11,23.65,23.65,60.72,99.55,55.11,154,199.76,54.34,87.01,11.55,114.73,51.04,48.4,462.99,720.83
0.0400,91.19,61.6,44.11,22.44,22.22,60.72,96.58,55.11,154,199.76,52.91,88.55,13.2,116.49,49.61,48.4,453.97,722.92
0.0500,91.19,61.6,42.79,23.65,22.22,60.72,96.58,55.11,152.57,203.17,52.91,88.55,11.55,116.49,49.61,48.4,453.86,723.25
0.0600,91.19,61.6,44.11,23.65,22.22,60.72,96.58,55.11,154,201.41,54.34,88.55,9.9,114.73,49.61,48.4,455.18,720.94
0.0700,91.19,63.25,44.11,23.65,22.22,59.29,95.15,56.54,155.43,201.41,52.91,89.98,11.55,114.73,49.61,48.4,455.4,724.02
0.0800,91.19,63.25,44.11,23.65,22.22,59.29,95.15,56.54,155.43,203.17,52.91,88.55,11.55,114.73,46.86,48.4,455.4,721.6
0.0900,92.95,63.25,44.11,23.65,22.22,59.29,95.15,55.11,156.86,204.82,54.34,88.55,11.55,114.73,46.86,46.86,455.73,724.57
0.1000,92.95,63.25,44.11,23.65,22.22,59.29,95.15,55.11,156.86,204.82,54.34,88.55,13.2,114.73,46.86,48.4,455.73,727.76
0.1100,94.71,64.9,45.54,23.65,22.22,59.29,95.15,55.11,158.29,206.47,54.34,88.55,11.55,113.08,46.86,48.4,460.57,727.54
0.1200,96.36,63.25,45.54,23.65,22.22,59.29,93.61,55.11,161.04,208.23,54.34,89.98,11.55,113.08,45.54,46.86,459.03,730.62
0.1300,94.71,64.9,45.54,23.65,22.22,59.29,95.15,56.54,162.47,208.23,54.34,89.98,11.55,111.54,45.54,45.43,462,729.08
0.1400,96.36,64.9,45.54,23.65,22.22,57.86,95.15,53.79,162.47,208.23,55.77,88.55,9.9,113.08,45.54,44,459.47,727.54
0.1500,96.36,64.9,46.86,23.65,22.22,57.86,95.15,53.79,165.33,211.53,57.2,87.01,9.9,111.54,42.68,44,460.79,729.19
0.1600,98.12,64.9,46.86,23.65,22.22,57.86,92.18,53.79,168.19,213.29,57.2,87.01,9.9,108.46,41.36,42.46,459.58,727.87
0.1700,99.88,66.55,46.86,23.65,20.9,57.86,92.18,53.79,171.27,214.94,55.77,85.58,9.9,105.49,38.61,42.46,461.67,724.02
