Time(sec),VGRF_left_s1,VGRF_left_s2,VGRF_left_s3,VGRF_left_s4,VGRF_left_s5,VGRF_left_s6,VGRF_left_s7,VGRF_left_s8,VGRF_right_s1,VGRF_right_s2,VGRF_right_s3,VGRF_right_s4,VGRF_right_s5,VGRF_right_s6,VGRF_right_s7,VGRF_right_s8,Total_force_left,Total_force_right
0.0100,172.15,76.34,57.31,113.63,21.67,59.73,45.1,29.26,169.07,81.95,68.09,167.97,55.11,81.84,85.25,55.77,575.19,765.05
0.0200,170.06,76.34,55.11,113.63,21.67,59.73,42.79,29.26,169.07,81.95,70.29,167.97,57.53,84.26,82.83,55.77,568.59,769.67
0.0300,170.06,74.36,55.11,113.63,21.67,59.73,45.1,29.26,171.38,84.04,70.29,170.61,57.53,84.26,85.25,55.77,568.92,779.13
0.0400,170.06,74.36,55.11,113.63,21.67,57.42,42.79,29.26,171.38,84.04,70.29,170.61,57.53,84.26,85.25,55.77,564.3,779.13
0.0500,168.08,74.36,55.11,113.63,21.67,57.42,42.79,29.26,171.38,84.04,70.29,170.61,57.53,84.26,85.25,55.77,562.32,779.13
0.0600,168.08,74.36,55.11,113.63,21.67,57.42,42.79,29.26,171.38,84.04,70.29,173.25,57.53,84.26,85.25,55.77,562.32,781.77
0.0700,166.1,72.38,53.13,113.63,19.47,59.73,42.79,29.26,171.38,84.04,70.29,173.25,57.53,84.26,85.25,55.77,556.49,781.77
0.0800,164.01,72.38,53.13,111.65,19.47,57.42,42.79,29.26,171.38,84.04,70.29,175.89,57.53,86.68,87.67,55.77,550.11,789.25
0.0900,164.01,72.38,53.13,111.65,19.47,57.42,42.79,29.26,171.38,84.04,70.29,175.89,57.53,86.68,87.67,55.77,550.11,789.25
0.1000,164.01,70.4,53.13,111.65,19.47,57.42,40.59,29.26,171.38,84.04,70.29,175.89,57.53,86.68,87.67,55.77,545.93,789.25
0.1100,162.03,70.4,53.13,111.65,19.47,57.42,40.59,29.26,171.38,84.04,70.29,178.53,57.53,86.68,87.67,55.77,543.95,791.89
0.1200,162.03,70.4,53.13,111.65,19.47,57.42,40.59,29.26,171.38,84.04,70.29,178.53,57.53,86.68,87.67,58.63,543.95,794.75
