Time(sec),VGRF_left_s1,VGRF_left_s2,VGRF_left_s3,VGRF_left_s4,VGRF_left_s5,VGRF_left_s6,VGRF_left_s7,VGRF_left_s8,VGRF_right_s1,VGRF_right_s2,VGRF_right_s3,VGRF_right_s4,VGRF_right_s5,VGRF_right_s6,VGRF_right_s7,VGRF_right_s8,Total_force_left,Total_force_right
0.0100,4.62,0,0,0,0,0,0,0,159.72,91.74,82.39,153.78,33,181.61,174.24,59.95,4.62,936.43
0.0200,4.62,0,0,0,0,0,0,0,149.16,87.01,79.64,156.97,35.75,187,183.15,62.37,4.62,941.05
0.0300,4.62,0,0,0,0,0,0,0,138.49,82.28,76.89,160.05,35.75,192.39,189.09,67.32,4.62,942.26
0.0400,0,0,0,0,0,0,0,0,125.84,77.55,71.39,163.24,38.5,197.67,198.11,69.74,0,942.04
0.0500,4.62,0,0,0,0,0,0,0,111.43,70.4,66,166.43,38.5,205.81,207.02,74.69,4.62,940.28
0.0600,4.62,0,0,0,0,0,0,0,98.01,60.94,57.75,166.43,38.5,211.2,215.93,77.11,4.62,925.87
0.0700,4.62,0,0,0,0,0,0,0,84.7,53.9,50.27,166.43,41.25,216.59,224.73,81.95,4.62,919.82
0.0800,6.93,0,0,0,0,0,0,0,71.28,44.55,45.43,166.43,41.25,221.98,233.2,84.48,6.93,908.6
0.0900,9.24,0,0,0,0,0,0,0,56.21,35.09,38.28,163.24,41.25,227.48,241.67,89.32,9.24,892.54
0.1000,20.9,0,0,0,0,0,0,0,36.85,23.43,31.13,160.05,41.25,227.48,250.14,89.32,20.9,859.65
0.1100,82.17,5.83,0,0,0,0,0,0,24.53,13.97,21.56,153.78,41.25,227.48,258.72,94.27,88,835.56
0.1200,223.41,35.09,12.1,0,0,0,0,0,19.25,11.66,16.72,147.51,41.25,227.48,269.94,96.69,270.6,830.5
0.1300,223.41,50.6,24.2,3.41,0,0,0,0,15.73,6.93,11.88,131.67,41.25,224.73,275.66,101.53,301.62,809.38
0.1400,218.46,71.94,38.72,6.82,0,3.85,0,0,12.21,4.62,9.57,112.75,38.5,219.23,284.46,104.06,339.79,785.4
0.1500,213.62,87.34,48.4,17.16,0,3.85,0,0,10.45,0,7.15,93.94,33,211.2,287.43,108.9,370.37,752.07
0.1600,213.62,100.54,53.24,22.33,0,7.81,2.97,0,8.69,0,4.73,68.75,27.5,197.67,287.43,113.85,400.51,708.62
0.1700,216.04,113.85,58.08,31.02,0,11.66,2.97,3.52,8.69,0,4.73,48.07,19.25,184.25,284.46,118.25,437.14,667.7
0.1800,213.62,122.21,65.12,37.84,0,23.43,6.05,7.04,6.93,0,4.73,28.27,13.75,159.94,278.52,120.45,475.31,612.59
0.1900,213.62,130.57,69.85,41.36,0,37.07,12.21,12.32,5.17,0,0,16.94,5.5,127.27,267.19,122.76,517,544.83
0.2000,218.46,136.84,74.58,44.77,4.18,46.86,19.8,14.08,3.41,0,0,11.22,0,86.46,250.14,122.76,559.57,473.99
0.2100,225.94,143.11,79.31,46.53,6.27,54.67,32.01,17.6,0,0,0,8.47,0,52.25,215.93,118.25,605.44,394.9
0.2200,233.75,149.38,88.77,48.18,10.56,58.63,41.25,19.36,0,0,0,5.61,0,33.22,159.5,104.06,649.88,302.39
0.2300,244.09,155.65,95.81,48.18,14.74,65.34,48.84,22.88,0,0,0,5.61,0,23.65,101.2,84.48,695.53,214.94
0.2400,249.26,159.83,100.54,51.7,16.94,69.74,53.46,24.64,0,0,0,5.61,0,21.34,59.51,67.32,726.11,153.78
0.2500,251.9,164.01,102.96,55.11,19.03,76.56,60.06,26.4,0,0,0,0,0,14.19,43.67,46.53,756.03,104.39
0.2600,251.9,170.61,105.27,58.63,21.12,83.27,65.56,28.27,0,0,0,0,0,9.46,28.27,27.5,784.63,65.23
0.2700,251.9,175.12,105.27,65.23,23.21,89.98,70.95,28.27,0,0,0,0,0,4.73,17.93,10.56,809.93,33.22
0.2800,249.26,179.63,105.27,71.83,25.41,96.69,74.58,30.03,3.41,0,0,0,0,0,12.76,0,832.7,16.17
0.2900,249.26,181.94,107.69,78.43,25.41,103.4,80.08,31.79,3.41,0,0,0,0,0,10.23,0,858,13.64
0.3000,246.73,184.25,107.69,82.83,27.5,107.91,85.47,31.79,3.41,0,0,0,0,0,7.7,0,874.17,11.11
0.3100,244.09,179.63,107.69,85.03,27.5,112.42,90.86,33.55,3.41,0,0,0,0,0,7.7,0,880.77,11.11
0.3200,241.45,177.43,107.69,85.03,29.59,114.51,94.49,35.31,3.41,0,0,0,0,0,5.06,0,885.5,8.47
0.3300,236.28,170.61,107.69,85.03,31.68,116.6,99.99,37.07,3.41,0,0,0,0,0,0,0,884.95,3.41
0.3400,228.58,164.01,105.27,85.03,33.88,116.6,103.62,37.07,3.41,0,0,0,0,0,0,0,874.06,3.41
0.3500,220.88,155.65,102.96,85.03,33.88,118.69,107.25,37.07,3.41,0,0,0,0,0,0,0,861.41,3.41
0.3600,211.2,149.38,98.23,85.03,35.97,118.69,110.88,38.83,3.41,0,0,0,0,0,0,0,848.21,3.41
