Time(sec),VGRF_left_s1,VGRF_left_s2,VGRF_left_s3,VGRF_left_s4,VGRF_left_s5,VGRF_left_s6,VGRF_left_s7,VGRF_left_s8,VGRF_right_s1,VGRF_right_s2,VGRF_right_s3,VGRF_right_s4,VGRF_right_s5,VGRF_right_s6,VGRF_right_s7,VGRF_right_s8,Total_force_left,Total_force_right
0.0100,0,0,0,173.8,65.01,109.12,188.43,24.75,97.79,45.98,57.2,25.19,19.03,15.07,26.18,11.11,561.11,297.55
0.0200,0,0,0,157.08,58.63,111.43,188.43,22.55,100.1,48.07,59.4,25.19,19.03,15.07,30.25,13.86,538.12,310.97
0.0300,0,0,0,142.67,52.03,116.16,188.43,20.24,104.94,50.16,63.8,27.72,19.03,17.6,32.23,13.86,519.53,329.34
0.0400,0,0,0,128.15,45.54,118.58,190.74,20.24,109.67,52.25,65.89,27.72,19.03,17.6,34.32,13.86,503.25,340.34
0.0500,0,0,0,113.63,39.05,121,195.47,18.04,114.51,54.34,70.29,30.14,19.03,22.66,38.28,16.72,487.19,365.97
0.0600,0,0,0,103.07,34.65,123.42,197.78,18.04,119.02,56.43,72.49,30.14,19.03,22.66,40.37,16.72,476.96,376.86
0.0700,0,0,0,90.42,30.36,125.73,200.09,18.04,125.84,58.63,78.98,32.67,19.03,25.19,42.35,19.47,464.64,402.16
0.0800,0,0,0,79.75,25.96,128.15,200.09,18.04,130.35,60.72,83.38,32.67,21.12,27.72,46.42,19.47,451.99,421.85
0.0900,0,0,0,69.19,23.87,130.57,200.09,15.73,137.17,62.81,87.67,35.2,21.12,27.72,50.38,22.33,439.45,444.4
0.1000,0,0,0,56.54,21.67,132.99,197.78,15.73,143.99,62.81,92.07,35.2,21.12,30.14,52.47,22.33,424.71,460.13
0.1100,0,0,0,43.89,19.47,132.99,197.78,15.73,148.5,64.9,96.36,35.2,23.21,32.67,56.54,22.33,409.86,479.71
0.1200,0,0,0,33.44,17.27,125.73,195.47,15.73,155.32,67.1,100.76,37.73,21.12,35.2,58.85,25.08,387.64,501.16
0.1300,0,0,0,27.17,15.18,109.12,188.43,15.73,159.94,69.19,102.96,37.73,23.21,37.73,63.69,25.08,355.63,519.53
0.1400,0,0,0,25.08,12.98,90.31,179.08,18.04,164.45,71.28,107.25,40.26,23.21,40.26,66.11,27.83,325.49,540.65
0.1500,0,0,0,22.99,12.98,73.81,165.22,27.06,169.07,73.48,111.65,40.26,23.21,42.79,68.42,30.69,302.06,559.57
0.1600,0,0,0,18.81,12.98,62.15,144.76,42.79,173.69,73.48,116.05,42.79,25.41,45.32,73.26,30.69,281.49,580.69
0.1700,0,0,0,18.81,10.78,50.82,119.79,65.12,178.42,77.66,118.36,45.32,25.41,50.38,75.68,33.44,265.32,604.67
0.1800,0,0,0,16.72,8.58,38.06,91.74,89.1,183.04,79.86,122.98,47.85,25.41,52.91,80.41,36.19,244.2,628.65
0.1900,0,0,0,14.63,8.58,25.41,65.67,110.88,185.46,81.95,125.29,50.38,27.5,55.44,82.83,36.19,225.17,645.04
0.2000,0,0,0,12.54,6.49,19.03,49.61,115.28,192.39,84.04,129.91,52.91,27.5,60.28,87.67,39.05,202.95,673.75
0.2100,0,0,0,10.45,6.49,14.74,40.59,99.99,194.81,86.13,136.84,52.91,29.59,62.7,89.98,41.8,172.26,694.76
0.2200,0,0,0,6.27,4.29,12.65,29.26,78.21,201.74,88.33,139.15,55.44,29.59,65.12,94.82,41.8,130.68,715.99
0.2300,0,0,0,6.27,0,10.56,18.04,56.32,206.47,90.42,143.66,55.44,31.79,67.54,99.66,44.66,91.19,739.64
0.2400,0,0,0,4.18,0,6.27,9.02,40.59,211.09,92.51,148.28,55.44,31.79,67.54,104.39,44.66,60.06,755.7
0.2500,0,0,0,0,0,4.18,4.51,20.24,215.82,92.51,152.9,55.44,33.88,69.85,109.23,47.41,28.93,777.04
0.2600,0,0,0,0,0,0,0,0,218.13,92.51,155.21,55.44,35.97,69.85,113.96,47.41,0,788.48
0.2700,0,0,0,0,0,0,0,0,220.55,94.71,159.83,55.44,35.97,72.27,118.58,50.16,0,807.51
0.2800,0,0,0,0,0,0,0,0,220.55,94.71,159.83,55.44,38.06,72.27,120.89,50.16,0,811.91
0.2900,0,0,0,0,0,0,0,0,220.55,94.71,159.83,57.97,38.06,74.69,123.2,50.16,0,819.17
0.3000,0,0,0,0,0,0,0,0,218.13,94.71,157.52,60.39,40.26,74.69,125.62,53.02,0,824.34
0.3100,0,0,0,0,0,0,0,0,213.51,92.51,155.21,60.39,40.26,79.53,127.93,53.02,0,822.36
0.3200,0,0,0,0,0,0,0,0,211.09,92.51,152.9,62.92,40.26,81.84,127.93,55.77,0,825.22
0.3300,0,0,0,0,0,0,0,0,206.47,90.42,148.28,62.92,42.35,81.84,130.24,55.77,0,818.29
0.3400,0,0,0,0,0,0,0,0,204.16,90.42,148.28,62.92,42.35,84.26,132.55,55.77,0,820.71
0.3500,0,0,0,0,0,0,0,0,201.74,90.42,145.97,62.92,42.35,84.26,134.86,55.77,0,818.29
0.3600,0,0,0,0,0,0,0,0,199.43,90.42,145.97,65.45,44.44,86.68,134.86,55.77,0,823.02
0.3700,0,0,0,0,0,0,0,0,199.43,90.42,145.97,65.45,46.53,86.68,137.17,58.63,0,830.28
0.3800,0,0,0,0,0,0,0,0,199.43,88.33,145.97,65.45,46.53,86.68,137.17,58.63,0,828.19
0.3900,0,0,0,0,0,0,0,0,199.43,88.33,145.97,65.45,46.53,86.68,139.59,58.63,0,830.61
0.4000,0,0,0,0,0,0,0,0,199.43,88.33,145.97,65.45,48.73,89.1,139.59,58.63,0,835.23
0.4100,0,0,0,0,0,0,0,0,197.12,88.33,145.97,65.45,48.73,89.1,139.59,58.63,0,832.92
0.4200,0,0,0,0,0,0,0,0,197.12,88.33,143.66,67.98,48.73,91.41,141.9,58.63,0,837.76
0.4300,0,0,0,0,0,0,0,0,194.81,88.33,143.66,67.98,48.73,91.41,141.9,58.63,0,835.45
0.4400,0,0,0,0,0,0,0,0,194.81,88.33,141.35,67.98,50.82,91.41,141.9,61.49,0,838.09
0.4500,0,0,0,0,0,0,0,0,192.39,86.13,141.35,70.4,50.82,93.83,141.9,61.49,0,838.31
0.4600,0,0,0,0,0,0,0,0,190.08,86.13,141.35,70.4,52.91,93.83,144.21,61.49,0,840.4
0.4700,0,0,0,0,0,0,0,0,190.08,86.13,141.35,70.4,52.91,96.25,144.21,64.35,0,845.68
0.4800,0,0,0,0,0,0,0,0,187.77,84.04,141.35,72.93,52.91,96.25,146.52,64.35,0,846.12
0.4900,0,0,0,0,0,0,0,0,185.46,84.04,141.35,72.93,55.11,96.25,146.52,64.35,0,846.01
0.5000,0,0,0,0,0,0,0,0,183.04,81.95,139.15,75.46,55.11,98.67,148.83,64.35,0,846.56
0.5100,0,0,0,0,0,0,0,0,183.04,81.95,139.15,75.46,57.53,101.09,148.83,64.35,0,851.4
0.5200,0,0,0,0,0,0,0,0,180.73,81.95,136.84,75.46,57.53,103.4,151.14,67.32,0,854.37
0.5300,0,0,0,0,0,0,0,0,178.42,79.86,136.84,77.99,57.53,103.4,151.14,67.32,0,852.5
0.5400,0,0,0,0,0,0,0,0,173.69,79.86,134.53,80.41,60.06,105.82,153.56,67.32,0,855.25
0.5500,0,0,0,0,0,0,0,0,171.38,77.66,134.53,80.41,60.06,108.24,153.56,70.18,0,856.02
0.5600,0,0,0,0,0,0,0,0,166.76,75.57,132.22,80.41,62.59,108.24,158.18,70.18,0,854.15
0.5700,0,0,0,0,0,0,0,0,162.14,73.48,132.22,82.94,62.59,110.66,158.18,70.18,0,852.39
0.5800,0,0,0,0,0,0,0,0,157.63,71.28,129.91,82.94,65.12,113.08,160.49,73.15,0,853.6
0.5900,0,0,0,0,0,0,0,0,155.32,67.1,127.6,82.94,67.65,113.08,162.8,73.15,0,849.64
0.6000,0,0,0,0,0,0,0,0,148.5,64.9,127.6,82.94,67.65,113.08,165.11,73.15,0,842.93
0.6100,12.32,0,0,0,0,0,0,0,141.68,60.72,122.98,85.47,70.18,115.5,167.53,76.01,12.32,840.07
0.6200,24.75,0,0,0,0,0,0,0,134.86,58.63,120.67,85.47,70.18,118.03,167.53,76.01,24.75,831.38
0.6300,45.54,7.48,0,0,0,0,0,0,128.04,56.43,116.05,88,70.18,120.56,169.95,76.01,53.02,825.22
0.6400,66.66,24.42,0,0,0,0,0,0,119.02,52.25,109.45,88,72.71,120.56,172.37,78.98,91.08,813.34
0.6500,81.84,39.49,3.85,4.18,0,0,0,0,104.94,48.07,100.76,90.53,70.18,125.62,174.79,78.98,129.36,793.87
0.6600,90.53,48.95,11.77,8.36,0,0,0,0,90.53,43.89,92.07,92.95,70.18,128.15,174.79,81.84,159.61,774.4
0.6700,110.22,52.69,19.58,10.45,0,0,0,0,76.23,39.71,83.38,95.48,70.18,130.68,177.21,81.84,192.94,754.71
0.6800,134.2,60.5,25.52,8.36,0,0,0,0,59.51,33.44,70.29,95.48,70.18,133.21,179.63,84.81,228.58,726.55
0.6900,146.19,68.42,33.44,12.54,8.58,0,0,0,43.45,27.17,59.4,98.01,70.18,135.74,182.16,84.81,269.17,700.92
0.7000,148.17,76.34,37.29,22.99,19.47,0,0,0,32.01,20.9,47.41,95.48,67.65,140.8,187,84.81,304.26,676.06
0.7100,150.15,80.3,41.25,25.08,28.16,0,0,0,22.88,16.72,36.08,95.48,67.65,140.8,191.84,87.67,324.94,659.12
0.7199,152.13,80.3,45.21,27.17,36.85,4.18,6.71,0,18.26,12.54,24.64,92.95,65.12,143.22,194.37,87.67,352.55,638.77
0.7299,154.11,82.28,49.17,29.26,47.74,4.18,11.22,0,11.44,10.45,15.18,90.53,62.59,143.22,196.79,87.67,377.96,617.87
0.7399,158.07,82.28,55.11,31.35,56.43,4.18,15.73,0,9.13,8.36,11.33,85.47,60.06,143.22,199.21,87.67,403.15,604.45
0.7499,162.03,84.37,57.31,33.44,65.01,6.27,20.24,4.51,4.51,4.18,9.46,80.41,52.91,143.22,199.21,87.67,433.18,581.57
0.7599,164.01,86.35,61.71,35.53,71.5,6.27,27.06,4.51,4.51,4.18,7.59,75.46,48.73,143.22,199.21,84.81,456.94,567.71
0.7699,166.1,90.31,61.71,37.62,73.59,8.47,31.57,6.71,0,0,5.61,67.98,42.35,140.8,196.79,81.84,476.08,535.37
0.7799,168.08,92.29,64.02,39.71,77.88,8.47,36.08,9.02,0,0,3.74,57.97,35.97,140.8,194.37,81.84,495.55,514.69
0.7899,170.06,94.27,64.02,41.8,77.88,10.56,38.28,9.02,0,0,3.74,52.91,29.59,138.27,191.84,81.84,505.89,498.19
0.7999,170.06,96.25,64.02,43.89,80.08,10.56,42.79,9.02,0,0,0,42.79,21.12,138.27,187,81.84,516.67,471.02
0.8099,172.15,98.23,64.02,43.89,80.08,10.56,45.1,9.02,0,0,0,35.2,16.94,138.27,179.63,84.81,523.05,454.85
0.8199,174.13,98.23,64.02,43.89,82.17,10.56,47.3,11.22,0,0,0,25.19,8.47,135.74,169.95,84.81,531.52,424.16
0.8299,174.13,100.21,66.22,45.98,82.17,10.56,49.61,11.22,0,0,0,15.07,6.27,128.15,158.18,87.67,540.1,395.34
0.8399,176.22,100.21,66.22,45.98,84.37,10.56,49.61,11.22,0,0,0,10.01,4.18,115.5,144.21,87.67,544.39,361.57
0.8499,180.18,102.19,66.22,45.98,84.37,12.65,51.81,11.22,0,0,0,7.48,4.18,101.09,127.93,90.53,554.62,331.21
