Time(sec),VGRF_left_s1,VGRF_left_s2,VGRF_left_s3,VGRF_left_s4,VGRF_left_s5,VGRF_left_s6,VGRF_left_s7,VGRF_left_s8,VGRF_right_s1,VGRF_right_s2,VGRF_right_s3,VGRF_right_s4,VGRF_right_s5,VGRF_right_s6,VGRF_right_s7,VGRF_right_s8,Total_force_left,Total_force_right
0.0100,335.83,143.22,35.42,50.16,0,21.12,0,0,199.43,52.25,17.05,30.14,0,7.48,0,0,585.75,306.35
0.0200,328.02,143.22,37.29,50.16,0,21.12,0,0,199.43,54.34,18.92,32.67,0,7.48,0,0,579.81,312.84
0.0300,324.06,145.42,37.29,52.25,0,23.21,0,0,201.74,56.43,18.92,32.67,0,7.48,0,0,582.23,317.24
0.0400,322.19,143.22,39.27,52.25,0,23.21,0,0,204.16,58.63,20.9,35.2,0,7.48,0,0,580.14,326.37
0.0500,318.23,141.02,39.27,50.16,0,23.21,0,0,208.78,62.81,20.9,35.2,0,7.48,0,0,571.89,335.17
0.0600,312.4,138.82,39.27,50.16,0,25.41,0,0,211.09,64.9,20.9,35.2,0,7.48,0,0,566.06,339.57
0.0700,306.57,134.42,39.27,52.25,0,25.41,0,0,218.13,67.1,20.9,35.2,0,7.48,0,0,557.92,348.81
0.0800,300.74,132.22,37.29,50.16,0,25.41,0,0,225.17,69.19,20.9,35.2,0,7.48,0,0,545.82,357.94
0.0900,291.06,127.82,37.29,48.07,0,23.21,0,0,232.1,73.48,20.9,37.73,0,7.48,0,0,527.45,371.69
0.1000,281.38,121.22,37.29,48.07,0,23.21,0,0,239.03,75.57,20.9,37.73,0,7.48,0,0,511.17,380.71
0.1100,269.17,114.62,33.44,45.98,0,23.21,0,0,250.58,79.86,20.9,37.73,0,7.48,0,0,486.42,396.55
0.1200,253,106.15,31.46,43.89,0,21.12,0,0,262.13,84.04,20.9,37.73,0,7.48,0,0,455.62,412.28
