Time(sec),VGRF_left_s1,VGRF_left_s2,VGRF_left_s3,VGRF_left_s4,VGRF_left_s5,VGRF_left_s6,VGRF_left_s7,VGRF_left_s8,VGRF_right_s1,VGRF_right_s2,VGRF_right_s3,VGRF_right_s4,VGRF_right_s5,VGRF_right_s6,VGRF_right_s7,VGRF_right_s8,Total_force_left,Total_force_right
0.0100,378.95,267.41,42.35,168.96,15.4,66.11,62.81,24.64,8.25,0,0,10.45,0,0,17.38,5.39,1026.63,41.47
0.0200,369.93,265.21,40.37,175.12,15.4,67.98,60.72,24.64,8.25,0,0,10.45,0,12.43,15.18,4.07,1019.37,50.38
0.0300,360.8,263.01,40.37,181.28,15.4,69.85,58.63,26.51,8.25,0,0,10.45,0,12.43,15.18,2.64,1015.85,48.95
0.0400,351.78,260.81,40.37,187.55,15.4,71.83,58.63,26.51,8.25,0,0,10.45,0,12.43,12.98,2.64,1012.88,46.75
0.0500,345.73,258.61,38.28,191.62,15.4,71.83,56.76,24.64,8.25,0,0,10.45,0,10.56,10.78,2.64,1002.87,42.68
0.0600,339.68,258.61,38.28,197.89,15.4,75.68,56.76,26.51,8.25,0,0,8.69,0,10.56,10.78,0,1008.81,38.28
0.0700,333.63,256.41,38.28,206.14,15.4,77.55,56.76,26.51,8.25,0,0,8.69,0,8.8,10.78,2.64,1010.68,39.16
0.0800,324.72,256.41,36.3,212.41,15.4,79.53,56.76,26.51,8.25,0,0,8.69,0,10.56,10.78,2.64,1008.04,40.92
0.0900,315.92,254.21,38.28,220.66,15.4,83.27,56.76,26.51,8.25,0,0,8.69,0,10.56,10.78,2.64,1011.01,40.92
0.1000,310.09,252.01,36.3,229.02,15.4,87.12,60.72,26.51,8.25,0,0,8.69,0,8.8,10.78,2.64,1017.17,39.16
0.1100,301.29,249.81,36.3,237.38,17.6,90.97,62.81,26.51,7.04,0,0,8.69,0,8.8,10.78,2.64,1022.67,37.95
0.1200,295.35,245.41,36.3,245.74,17.6,92.84,64.9,28.49,8.25,0,0,8.69,0,8.8,10.78,2.64,1026.63,39.16
0.1300,289.52,241.01,34.32,254.1,17.6,98.67,69.08,28.49,7.04,0,0,8.69,0,8.8,10.78,2.64,1032.79,37.95
0.1400,280.72,236.61,34.32,262.46,17.6,102.52,71.17,30.36,7.04,0,0,8.69,0,10.56,10.78,2.64,1035.76,39.71
0.1500,271.59,232.21,34.32,270.82,19.8,106.26,77.44,30.36,7.04,0,0,8.69,0,10.56,10.78,2.64,1042.8,39.71
0.1600,262.57,227.81,34.32,279.18,19.8,112.09,81.62,30.36,7.04,0,0,6.93,0,10.56,10.78,4.07,1047.75,39.38
0.1700,250.47,220.99,34.32,290.07,19.8,115.94,85.8,30.36,7.04,0,0,8.69,0,8.8,10.78,4.07,1047.75,39.38
0.1800,241.45,211.75,32.23,298.76,19.8,122.1,90.09,32.23,7.04,0,0,8.69,0,10.56,10.78,2.64,1048.41,39.71
0.1900,232.43,204.71,32.23,307.45,22,128.26,96.36,32.23,5.83,0,0,8.69,0,8.8,10.78,4.07,1055.67,38.17
