Time(sec),VGRF_left_s1,VGRF_left_s2,VGRF_left_s3,VGRF_left_s4,VGRF_left_s5,VGRF_left_s6,VGRF_left_s7,VGRF_left_s8,VGRF_right_s1,VGRF_right_s2,VGRF_right_s3,VGRF_right_s4,VGRF_right_s5,VGRF_right_s6,VGRF_right_s7,VGRF_right_s8,Total_force_left,Total_force_right
0.0100,0,2.53,0,11.22,21.78,71.28,139.04,229.02,123.64,8.25,7.59,8.36,0,0,0,0,474.87,147.84
0.0200,0,2.53,0,11.22,23.1,60.17,124.96,229.02,160.16,30.36,11.44,8.36,0,0,0,0,451,210.32
0.0300,0,0,0,10.01,24.31,49.61,110.99,226.93,183.7,75.79,24.31,8.36,0,0,0,0,421.85,292.16
0.0400,0,0,0,10.01,24.31,40.59,96.47,215.93,192.72,105.49,37.07,9.57,0,0,0,0,387.31,344.85
0.0500,0,0,0,8.69,25.63,39.05,75.9,198.33,194.48,128.7,46.09,13.09,0,0,0,0,347.6,382.36
0.0600,0,0,0,8.69,24.31,34.54,65.56,176.33,196.35,144.65,51.26,14.3,0,0,0,0,309.43,406.56
0.0700,0,0,0,6.16,21.78,28.49,55.88,147.29,196.35,157.3,55.11,15.51,0,2.75,0,0,259.6,427.02
0.0800,0,0,0,3.74,16.61,22.44,47.08,100.98,196.35,166.87,56.65,16.72,0,2.75,0,0,190.85,439.34
0.0900,0,0,0,0,10.23,16.5,34.87,48.18,198.11,173.36,59.84,21.45,0,2.75,0,0,109.78,455.51
0.1000,0,0,0,0,5.06,10.45,24.42,29.26,201.74,179.85,63.03,25.08,0,2.75,0,0,69.19,472.45
0.1100,0,0,0,0,0,4.51,13.97,17.16,205.37,184.8,64.57,29.81,0,2.75,0,0,35.64,487.3
0.1200,0,0,0,0,0,0,6.93,0,208.89,189.64,67.76,33.44,0,2.75,0,0,6.93,502.48
0.1300,0,0,0,0,0,0,3.41,0,212.52,191.29,70.95,35.86,0,2.75,0,0,3.41,513.37
0.1400,0,0,0,0,0,0,0,0,216.15,192.83,72.6,38.28,0,2.75,0,0,0,522.61
0.1500,0,0,0,0,0,0,0,0,214.39,194.48,74.14,39.38,0,2.75,0,0,0,525.14
0.1600,0,0,0,0,0,0,0,0,214.39,194.48,74.14,41.8,0,2.75,0,0,0,527.56
0.1700,0,0,0,0,0,0,0,0,210.76,192.83,72.6,44.22,0,2.75,0,0,0,523.16
0.1800,0,0,0,0,0,0,0,0,203.5,191.29,70.95,46.64,0,2.75,0,0,0,515.13
0.1900,0,0,0,0,0,0,0,0,196.35,189.64,69.41,50.16,0,4.18,0,0,0,509.74
0.2000,0,0,0,0,0,0,0,0,185.46,186.34,66.22,55,0,4.18,0,2.64,0,499.84
0.2100,0,0,0,0,0,0,0,0,174.68,181.5,63.03,60.28,0,5.5,0,2.64,0,487.63
0.2200,0,0,0,0,0,0,0,0,163.79,176.66,61.38,66.99,0,9.68,0,4.07,0,482.57
0.2300,0,0,0,0,0,0,0,0,154.66,171.82,59.84,70.4,0,15.29,3.3,5.39,0,480.7
0.2400,0,0,0,0,0,0,0,0,143.66,165.33,56.65,77.11,0,20.9,3.3,8.14,0,475.09
0.2500,0,0,0,0,0,0,0,0,134.53,160.49,55.11,82.17,3.85,27.83,6.6,10.89,0,481.47
