Time(sec),VGRF_left_s1,VGRF_left_s2,VGRF_left_s3,VGRF_left_s4,VGRF_left_s5,VGRF_left_s6,VGRF_left_s7,VGRF_left_s8,VGRF_right_s1,VGRF_right_s2,VGRF_right_s3,VGRF_right_s4,VGRF_right_s5,VGRF_right_s6,VGRF_right_s7,VGRF_right_s8,Total_force_left,Total_force_right
0.0100,97.24,43.67,47.63,46.31,0,79.09,41.91,39.6,100.54,51.04,34.54,14.3,3.85,48.73,41.47,47.63,395.45,342.1
0.0200,97.24,43.67,47.63,46.31,0,80.74,41.91,39.6,100.54,51.04,34.54,14.3,3.85,48.73,41.47,47.63,397.1,342.1
0.0300,97.24,43.67,47.63,46.31,0,79.09,41.91,39.6,102.08,51.04,33.22,14.3,3.85,48.73,41.47,47.63,395.45,342.32
0.0400,97.24,43.67,47.63,44.99,0,79.09,41.91,39.6,102.08,51.04,34.54,14.3,3.85,48.73,41.47,47.63,394.13,343.64
0.0500,97.24,43.67,47.63,44.99,0,79.09,41.91,39.6,102.08,51.04,34.54,14.3,3.85,48.73,41.47,47.63,394.13,343.64
0.0600,97.24,43.67,47.63,44.99,0,79.09,40.15,39.6,102.08,51.04,34.54,14.3,3.85,48.73,41.47,47.63,392.37,343.64
0.0700,97.24,43.67,47.63,44.99,0,80.74,40.15,39.6,103.62,51.04,34.54,14.3,3.85,48.73,41.47,47.63,394.02,345.18
0.0800,99.11,43.67,47.63,46.31,0,79.09,41.91,39.6,102.08,51.04,34.54,14.3,3.85,48.73,41.47,47.63,397.32,343.64
0.0900,99.11,43.67,47.63,44.99,0,80.74,40.15,39.6,102.08,51.04,34.54,14.3,3.85,47.3,41.47,47.63,395.89,342.21
0.1000,99.11,44.88,47.63,44.99,0,79.09,40.15,39.6,102.08,51.04,34.54,14.3,3.85,48.73,41.47,47.63,395.45,343.64
0.1100,99.11,44.88,47.63,44.99,0,79.09,40.15,39.6,103.62,51.04,34.54,14.3,3.85,47.3,41.47,47.63,395.45,343.75
0.1200,99.11,44.88,48.95,44.99,0,79.09,40.15,39.6,103.62,51.04,34.54,14.3,3.85,47.3,41.47,47.63,396.77,343.75
