Time(sec),VGRF_left_s1,VGRF_left_s2,VGRF_left_s3,VGRF_left_s4,VGRF_left_s5,VGRF_left_s6,VGRF_left_s7,VGRF_left_s8,VGRF_right_s1,VGRF_right_s2,VGRF_right_s3,VGRF_right_s4,VGRF_right_s5,VGRF_right_s6,VGRF_right_s7,VGRF_right_s8,Total_force_left,Total_force_right
0.0100,140.47,98.34,60.39,36.19,68.64,31.24,78.21,28.27,189.2,214.17,96.03,100.21,84.81,49.83,80.3,44.44,541.75,858.99
0.0200,140.47,98.34,60.39,34.43,68.64,31.24,78.21,28.27,189.2,214.17,96.03,100.21,84.81,49.83,77.33,44.44,539.99,856.02
0.0300,140.47,96.14,60.39,36.19,68.64,31.24,78.21,28.27,191.51,214.17,96.03,100.21,84.81,49.83,77.33,44.44,539.55,858.33
0.0400,140.47,96.14,60.39,34.43,68.64,31.24,78.21,26.4,191.51,214.17,96.03,97.02,81.84,49.83,77.33,44.44,535.92,852.17
0.0500,140.47,96.14,60.39,34.43,68.64,31.24,78.21,28.27,191.51,214.17,96.03,97.02,81.84,49.83,77.33,44.44,537.79,852.17
0.0600,140.47,98.34,60.39,34.43,66.33,31.24,78.21,28.27,193.82,214.17,96.03,97.02,81.84,49.83,77.33,42.35,537.68,852.39
0.0700,140.47,98.34,60.39,34.43,66.33,31.24,78.21,28.27,193.82,214.17,96.03,97.02,81.84,49.83,77.33,42.35,537.68,852.39
0.0800,140.47,96.14,60.39,36.19,68.64,31.24,78.21,26.4,193.82,214.17,96.03,97.02,81.84,49.83,77.33,42.35,537.68,852.39
0.0900,140.47,98.34,62.81,34.43,68.64,29.26,78.21,26.4,193.82,214.17,96.03,97.02,81.84,49.83,77.33,44.44,538.56,854.48
0.1000,140.47,98.34,60.39,34.43,66.33,31.24,78.21,26.4,196.24,216.59,96.03,97.02,81.84,49.83,74.36,42.35,535.81,854.26
0.1100,140.47,98.34,60.39,34.43,66.33,31.24,78.21,28.27,196.24,216.59,96.03,97.02,81.84,49.83,74.36,42.35,537.68,854.26
0.1200,142.89,98.34,62.81,34.43,66.33,29.26,78.21,26.4,196.24,216.59,96.03,97.02,81.84,49.83,74.36,42.35,538.67,854.26
0.1300,142.89,98.34,62.81,34.43,66.33,31.24,78.21,28.27,198.55,216.59,96.03,93.94,78.87,49.83,74.36,44.44,542.52,852.61
0.1400,140.47,98.34,60.39,34.43,66.33,29.26,78.21,28.27,198.55,216.59,96.03,97.02,78.87,49.83,74.36,42.35,535.7,853.6
0.1500,142.89,96.14,60.39,34.43,66.33,29.26,78.21,28.27,198.55,216.59,96.03,97.02,78.87,49.83,71.39,42.35,535.92,850.63
0.1600,140.47,96.14,60.39,34.43,66.33,29.26,78.21,26.4,200.86,219.01,96.03,97.02,78.87,49.83,71.39,42.35,531.63,855.36
0.1700,140.47,96.14,60.39,34.43,66.33,29.26,78.21,26.4,200.86,219.01,96.03,93.94,78.87,49.83,71.39,42.35,531.63,852.28
0.1800,140.47,96.14,60.39,34.43,66.33,31.24,78.21,28.27,200.86,219.01,96.03,93.94,78.87,49.83,71.39,42.35,535.48,852.28
0.1900,142.89,96.14,62.81,34.43,66.33,29.26,78.21,28.27,203.17,219.01,96.03,93.94,75.9,49.83,71.39,42.35,538.34,851.62
0.2000,140.47,96.14,60.39,34.43,66.33,31.24,78.21,26.4,203.17,221.43,96.03,93.94,75.9,49.83,68.42,42.35,533.61,851.07
0.2100,140.47,98.34,60.39,34.43,66.33,29.26,78.21,26.4,205.48,221.43,96.03,93.94,75.9,49.83,68.42,42.35,533.83,853.38
0.2200,142.89,98.34,60.39,34.43,66.33,31.24,76.45,26.4,205.48,223.85,96.03,93.94,72.93,49.83,68.42,42.35,536.47,852.83
