Time(sec),VGRF_left_s1,VGRF_left_s2,VGRF_left_s3,VGRF_left_s4,VGRF_left_s5,VGRF_left_s6,VGRF_left_s7,VGRF_left_s8,VGRF_right_s1,VGRF_right_s2,VGRF_right_s3,VGRF_right_s4,VGRF_right_s5,VGRF_right_s6,VGRF_right_s7,VGRF_right_s8,Total_force_left,Total_force_right
0.0100,15.62,112.42,94.38,78.32,72.93,46.53,61.93,22.88,110.99,204.71,187.77,46.86,58.41,10.56,23.32,11.88,505.01,654.5
0.0200,13.2,95.7,82.94,77,74.25,49.83,66.66,22.88,114.29,209.99,189.2,48.29,60.17,10.56,23.32,11.88,482.46,667.7
0.0300,11.99,74.58,68.64,75.57,74.25,51.48,69.85,22.88,117.59,217.03,193.6,49.83,61.82,10.56,24.64,11.88,449.24,686.95
0.0400,9.57,54.89,53.35,71.28,74.25,53.13,72.93,22.88,122.54,225.72,196.46,52.69,63.58,11.88,25.96,13.2,412.28,712.03
0.0500,8.36,37.07,36.85,65.67,71.61,54.78,77.66,21.45,129.25,236.06,202.29,55.66,66.99,11.88,27.28,13.2,373.45,742.61
0.0600,4.73,29.04,24.09,53.02,67.65,54.78,84.04,20.13,137.61,248.05,209.55,57.09,68.64,13.2,28.49,14.52,337.48,777.15
0.0700,2.31,24.2,19.03,38.5,59.73,51.48,90.42,18.81,145.97,261.8,216.81,61.6,72.05,13.2,29.81,14.52,304.48,815.76
0.0800,0,22.55,16.5,23.87,50.38,46.53,95.15,17.49,155.98,277.42,224.07,64.68,75.46,14.52,31.13,15.84,272.47,859.1
0.0900,0,20.9,13.97,11.88,38.06,39.82,96.69,16.06,164.34,293.37,231,67.65,78.87,15.84,33.77,15.84,237.38,900.68
0.1000,0,19.36,12.65,6.6,24.42,28.27,96.69,14.74,173.03,307.56,237.93,72.27,80.52,15.84,35.09,17.16,202.73,939.4
0.1100,0,17.71,12.65,5.28,12.21,14.96,88.77,13.42,180.07,320.1,243.54,75.24,83.93,17.16,37.62,18.59,165,976.25
0.1200,0,17.71,11.44,3.96,8.14,3.3,61.93,6.71,185.35,332.53,247.72,79.86,87.34,17.16,38.94,18.59,113.19,1007.49
0.1300,0,16.06,10.12,2.64,6.71,0,40.04,3.96,190.63,341.66,251.9,82.83,88.99,18.59,41.58,18.59,79.53,1034.77
0.1400,0,16.06,10.12,2.64,5.39,0,22.88,2.64,195.91,350.68,257.51,87.45,90.75,18.59,42.79,19.91,59.73,1063.59
0.1500,0,14.52,10.12,2.64,5.39,0,11.44,0,201.19,359.81,260.37,90.42,92.4,19.91,44.11,19.91,44.11,1088.12
0.1600,0,14.52,10.12,2.64,5.39,0,5.72,0,202.95,365.2,261.69,91.96,94.05,19.91,45.43,21.23,38.39,1102.42
0.1700,0,14.52,10.12,0,5.39,0,2.86,0,201.19,367.07,260.37,96.47,95.81,19.91,46.75,21.23,32.89,1108.8
0.1800,0,14.52,8.8,0,4.07,0,0,0,199.43,367.07,257.51,99.55,97.46,21.23,48.07,21.23,27.39,1111.55
0.1900,0,14.52,8.8,0,4.07,0,0,0,195.91,365.2,253.33,101.09,97.46,22.55,49.39,21.23,27.39,1106.16
0.2000,0,14.52,8.8,0,4.07,0,0,0,190.63,361.57,247.72,104.06,97.46,22.55,50.6,22.55,27.39,1097.14
0.2100,0,14.52,8.8,0,4.07,0,0,0,183.59,357.94,240.79,105.6,99.22,23.87,51.92,22.55,27.39,1085.48
0.2200,0,12.87,8.8,0,4.07,0,0,0,174.79,350.68,233.75,108.68,99.22,25.19,54.56,22.55,25.74,1069.42
0.2300,0,12.87,8.8,0,4.07,0,0,0,164.34,341.66,226.82,111.76,100.87,26.51,57.2,23.87,25.74,1053.03
0.2400,0,12.87,8.8,0,4.07,0,0,0,152.68,332.53,218.24,116.6,102.63,27.83,59.95,23.87,25.74,1034.33
0.2500,0,12.87,8.8,0,4.07,0,0,0,141.02,321.86,210.98,121.33,105.93,30.47,62.81,25.19,25.74,1019.59
0.2600,0,12.87,8.8,0,2.64,0,0,0,129.25,311.19,205.15,126.17,107.69,33.11,65.67,25.19,24.31,1003.42
0.2700,0,11.22,7.59,0,2.64,0,0,0,117.59,300.52,199.32,129.36,109.34,34.43,68.42,25.19,21.45,984.17
0.2800,0,11.22,7.59,0,2.64,0,0,0,107.69,291.61,195.03,134.09,111.1,37.18,72.71,26.51,21.45,975.92
0.2900,0,11.22,7.59,0,2.64,0,0,0,97.79,280.94,190.63,140.47,114.51,39.82,75.57,26.51,21.45,966.24
0.3000,0,11.22,7.59,0,2.64,0,0,0,89.54,273.9,187.77,145.31,116.16,43.78,79.75,27.83,21.45,964.04
0.3100,0,11.22,7.59,0,2.64,0,0,0,81.29,265.32,186.34,151.69,119.57,46.42,82.61,27.83,21.45,961.07
0.3200,0,11.22,7.59,0,2.64,0,0,0,74.69,256.74,184.8,156.42,122.98,49.06,86.9,29.15,21.45,960.74
0.3300,0,11.22,7.59,0,2.64,0,0,0,68.09,249.81,183.37,161.26,126.5,53.02,91.08,29.15,21.45,962.28
0.3400,0,11.22,7.59,0,2.64,0,0,0,61.49,242.88,181.94,166.1,131.56,55.77,95.37,30.47,21.45,965.58
