Time(sec),VGRF_left_s1,VGRF_left_s2,VGRF_left_s3,VGRF_left_s4,VGRF_left_s5,VGRF_left_s6,VGRF_left_s7,VGRF_left_s8,VGRF_right_s1,VGRF_right_s2,VGRF_right_s3,VGRF_right_s4,VGRF_right_s5,VGRF_right_s6,VGRF_right_s7,VGRF_right_s8,Total_force_left,Total_force_right
0.0100,111.65,437.91,319,62.81,13.53,84.81,72.93,12.1,0,0,7.26,0,0,0,2.53,0,1114.74,9.79
0.0200,110.22,436.15,320.65,62.81,13.53,86.35,55.77,12.1,0,0,7.26,0,0,0,2.53,0,1097.58,9.79
0.0300,110.22,434.5,319,61.38,13.53,88,54.34,12.1,0,0,7.26,0,0,0,2.53,0,1093.07,9.79
0.0400,108.79,432.74,319,62.81,13.53,88,57.2,12.1,0,0,7.26,0,0,0,2.53,0,1094.17,9.79
0.0500,108.79,429.22,319,62.81,13.53,89.54,57.2,12.1,0,0,7.26,0,0,0,2.53,0,1092.19,9.79
0.0600,108.79,427.57,319,61.38,13.53,89.54,57.2,12.1,0,0,7.26,0,0,0,2.53,0,1089.11,9.79
0.0700,107.47,425.81,317.35,61.38,13.53,89.54,58.74,12.1,0,0,7.26,0,0,0,2.53,0,1085.92,9.79
0.0800,107.47,424.05,317.35,61.38,13.53,89.54,58.74,12.1,2.53,22.88,10.23,0,0,0,2.53,0,1084.16,38.17
0.0900,107.47,420.64,317.35,61.38,13.53,91.08,58.74,12.1,5.17,27.17,8.8,0,0,0,2.53,0,1082.29,43.67
0.1000,106.04,417.12,315.7,59.95,13.53,89.54,58.74,12.1,6.49,30.03,8.8,0,0,0,2.53,0,1072.72,47.85
0.1100,104.72,413.71,314.05,59.95,13.53,91.08,57.2,12.1,6.49,30.03,10.23,0,0,0,2.53,0,1066.34,49.28
0.1200,101.97,408.43,310.86,58.52,13.53,89.54,58.74,12.1,6.49,35.75,16.06,0,0,0,2.53,0,1053.69,60.83
0.1300,101.97,403.26,307.56,58.52,13.53,89.54,58.74,13.42,6.49,45.76,23.43,0,3.3,0,3.85,0,1046.54,82.83
0.1400,99.22,398.09,304.26,57.09,12.21,89.54,57.2,12.1,6.49,54.34,29.26,19.03,6.6,0,12.98,3.96,1029.71,132.66
0.1500,96.47,392.92,299.31,57.09,12.21,88,55.77,12.1,9.13,64.79,36.63,20.46,10.01,2.64,23.32,5.28,1013.87,172.26
0.1600,93.72,382.47,292.82,54.34,12.21,86.35,55.77,12.1,9.13,80.19,44,26.29,11.66,2.64,25.96,6.6,989.78,206.47
0.1700,89.54,370.48,286.22,53.02,12.21,84.81,52.91,12.1,10.45,100.21,49.83,35.09,13.31,5.28,33.77,7.92,961.29,255.86
0.1800,85.47,356.73,277.97,50.38,10.89,83.27,52.91,12.1,11.77,118.91,57.09,42.46,13.31,11.88,42.79,10.56,929.72,308.77
0.1900,79.86,342.98,269.83,47.74,10.89,80.08,50.05,12.1,13.09,133.1,62.59,48.29,13.31,21.23,50.6,11.88,893.53,354.09
0.2000,73.04,325.93,259.93,46.42,10.89,77,48.62,10.67,14.41,142.67,66.77,54.23,13.31,29.15,54.56,13.2,852.5,388.3
0.2100,67.54,310.86,250.14,43.78,9.46,73.81,48.62,10.67,15.73,150.59,70.95,57.09,13.31,34.43,58.52,13.2,814.88,413.82
0.2200,62.04,295.79,240.24,42.46,9.46,72.27,45.76,10.67,15.73,156.86,73.7,60.06,13.31,39.82,62.81,14.52,778.69,436.81
0.2300,56.54,280.61,228.69,41.14,9.46,69.08,44.33,10.67,15.73,163.24,76.45,61.6,13.31,43.78,65.67,14.52,740.52,454.3
0.2400,51.7,268.73,219.01,39.82,9.46,67.54,42.9,9.35,17.05,167.97,79.2,64.68,13.31,46.42,67.1,15.84,708.51,471.57
0.2500,48.07,258.39,210.98,38.5,9.46,65.89,41.47,9.35,18.37,173.03,83.38,64.68,14.96,47.74,69.85,15.84,682.11,487.85
0.2600,45.65,249.81,206.25,37.18,8.14,64.35,40.04,9.35,18.37,176.55,87.56,64.68,14.96,49.06,72.71,15.84,660.77,499.73
0.2700,43.23,242.88,201.41,35.75,9.46,62.81,40.04,9.35,18.37,183.59,93.06,64.68,14.96,50.38,74.14,15.84,644.93,515.02
0.2800,40.81,234.3,198.22,34.43,8.14,62.81,42.9,9.35,19.69,188.87,95.81,64.68,16.61,50.38,75.57,15.84,630.96,527.45
0.2900,39.6,227.37,195.03,34.43,9.46,61.16,44.33,9.35,21.01,195.91,99.99,64.68,16.61,49.06,75.57,15.84,620.73,538.67
0.3000,38.39,222.2,195.03,33.11,9.46,61.16,44.33,9.35,21.01,204.71,104.06,63.14,14.96,49.06,74.14,15.84,613.03,546.92
0.3100,38.39,218.9,195.03,31.79,9.46,59.62,42.9,9.35,22.33,215.27,108.24,63.14,14.96,46.42,71.28,15.84,605.44,557.48
0.3200,38.39,218.9,196.57,31.79,9.46,58.08,40.04,9.35,22.33,224.07,110.99,63.14,14.96,43.78,65.67,15.84,602.58,560.78
0.3300,38.39,222.2,198.22,30.47,8.14,54.78,37.18,8.03,24.97,234.3,112.42,61.6,13.31,41.14,59.95,14.52,597.41,562.21
0.3400,40.81,227.37,199.87,30.47,8.14,51.48,30.03,6.71,26.29,244.64,115.17,60.06,11.66,35.75,53.24,13.2,594.88,560.01
0.3500,43.23,234.3,201.41,29.15,6.71,46.53,25.74,6.71,28.82,254.98,115.17,58.63,11.66,30.47,46.75,13.2,593.78,559.68
0.3600,45.65,239.47,203.06,27.83,5.39,43.23,21.45,5.28,32.78,265.32,116.6,57.09,10.01,25.19,38.94,10.56,591.36,556.49
0.3700,48.07,244.64,204.6,26.51,5.39,38.17,18.59,5.28,36.74,272.14,115.17,54.23,8.25,19.91,32.45,9.24,591.25,548.13
0.3800,51.7,249.81,206.25,26.51,4.07,34.87,15.73,5.28,40.7,277.42,113.85,51.26,6.6,14.52,25.96,9.24,594.22,539.55
0.3900,54.12,254.98,207.79,25.19,2.64,31.57,12.87,3.96,44.66,280.94,110.99,48.29,4.95,10.56,19.47,6.6,593.12,526.46
0.4000,56.54,260.15,209.44,23.87,2.64,28.27,10.01,2.64,48.62,282.7,108.24,43.89,3.3,5.28,14.19,5.28,593.56,511.5
0.4100,60.61,265.32,210.98,22.55,0,24.86,8.58,2.64,51.26,282.7,105.49,38.06,3.3,2.64,11.66,3.96,595.54,499.07
0.4200,63.36,270.49,214.28,22.55,0,21.56,7.15,2.64,53.9,282.7,101.31,32.23,3.3,0,10.34,2.64,602.03,486.42
0.4300,66.11,273.9,215.82,21.23,0,19.91,7.15,0,56.54,280.94,97.24,27.83,3.3,0,7.7,2.64,604.12,476.19
0.4400,67.54,277.31,219.01,21.23,0,18.26,7.15,2.64,58.19,277.42,94.38,23.43,0,0,7.7,0,613.14,461.12
0.4500,71.61,280.61,222.2,19.91,0,16.61,7.15,0,59.84,275.66,91.63,20.46,3.3,0,6.49,0,618.09,457.38
0.4600,74.36,284.02,225.5,19.91,0,14.96,5.72,0,59.84,272.14,90.31,19.03,0,0,6.49,0,624.47,447.81
0.4700,77.11,287.32,227.04,18.59,0,13.2,5.72,0,61.49,270.49,88.88,16.06,3.3,0,5.17,0,628.98,445.39
0.4800,78.54,290.73,228.69,18.59,0,11.55,5.72,0,63.14,266.97,86.13,14.63,0,0,5.17,0,633.82,436.04
0.4900,79.86,292.38,230.34,17.16,0,11.55,4.29,0,63.14,263.56,86.13,13.09,0,0,5.17,0,635.58,431.09
0.5000,82.61,294.03,231.99,17.16,0,9.9,4.29,0,63.14,261.8,86.13,11.66,0,0,3.85,0,639.98,426.58
0.5100,82.61,295.79,230.34,15.84,0,9.9,4.29,0,63.14,258.39,86.13,11.66,0,0,3.85,0,638.77,423.17
0.5200,84.04,295.79,228.69,15.84,0,9.9,4.29,0,63.14,256.74,87.56,11.66,0,0,3.85,0,638.55,422.95
0.5300,82.61,294.03,228.69,15.84,0,9.9,4.29,0,63.14,258.39,90.31,13.09,0,0,5.17,0,635.36,430.1
0.5400,82.61,292.38,225.5,17.16,0,9.9,4.29,0,63.14,258.39,94.38,16.06,0,0,5.17,0,631.84,437.14
0.5500,81.29,287.32,222.2,15.84,0,9.9,4.29,0,63.14,261.8,97.24,19.03,0,0,6.49,0,620.84,447.7
0.5600,79.86,284.02,220.66,17.16,0,11.55,4.29,0,63.14,263.56,99.99,21.89,0,0,6.49,2.64,617.54,457.71
0.5700,77.11,277.31,215.82,17.16,0,11.55,5.72,0,63.14,265.32,102.74,24.86,0,0,6.49,2.64,604.67,465.19
0.5800,73.04,272.14,212.63,17.16,0,13.2,7.15,0,63.14,268.73,105.49,27.83,3.3,0,9.02,3.96,595.32,481.47
0.5900,70.29,263.56,206.25,17.16,0,13.2,7.15,0,63.14,273.9,109.67,30.69,4.95,0,11.66,3.96,577.61,497.97
0.6000,66.11,253.22,201.41,15.84,2.64,14.96,5.72,0,66.44,280.94,113.85,33.66,6.6,0,14.19,5.28,559.9,520.96
0.6100,62.04,241.12,193.38,14.52,2.64,14.96,7.15,0,68.09,288.09,116.6,35.09,8.25,2.64,18.15,5.28,535.81,542.19
0.6200,56.54,229.13,183.81,14.52,2.64,13.2,10.01,0,71.39,295.13,120.67,38.06,8.25,3.96,22,6.6,509.85,566.06
0.6300,51.7,214.17,172.59,13.2,2.64,13.2,8.58,0,74.69,304.04,126.17,41.03,10.01,5.28,25.96,7.92,476.08,595.1
0.6400,45.65,198.44,160.6,10.56,4.07,11.55,10.01,0,79.64,314.71,131.67,43.89,11.66,9.24,29.81,7.92,440.88,628.54
0.6500,39.6,179.63,145.75,9.24,4.07,9.9,8.58,0,84.59,325.38,138.6,48.29,11.66,11.88,35.09,9.24,396.77,664.73
0.6600,33.66,159.61,129.36,7.92,4.07,9.9,10.01,0,89.54,339.79,145.53,52.69,13.31,17.16,40.26,10.56,354.53,708.84
0.6700,28.82,136.73,111.54,6.6,4.07,8.25,10.01,0,92.84,352.55,153.78,58.63,14.96,23.87,46.75,11.88,306.02,755.26
0.6800,23.98,112.42,94.38,5.28,2.64,6.6,10.01,0,96.14,363.44,160.71,64.68,14.96,30.47,54.56,13.2,255.31,798.16
0.6900,20.35,88.22,75.79,3.96,2.64,6.6,11.44,0,97.79,374.33,168.96,70.73,18.37,39.82,62.81,14.52,209,847.33
0.7000,16.83,65.56,60.06,2.64,2.64,4.95,10.01,0,101.09,385.22,177.54,78.32,20.02,49.06,72.71,15.84,162.69,899.8
0.7100,11.99,45.21,45.65,0,2.64,4.95,8.58,0,102.74,396.11,186.34,85.91,21.67,57.2,81.18,17.16,119.02,948.31
0.7199,9.57,32.23,30.47,0,2.64,4.95,8.58,0,106.04,407.11,193.6,93.5,23.32,66,88.33,18.59,88.44,996.49
0.7299,7.15,27.39,21.56,0,0,4.95,8.58,0,107.69,416.35,199.32,101.09,24.97,73.37,93.94,18.59,69.63,1035.32
0.7399,5.94,24.2,19.03,0,0,0,5.72,0,109.34,425.48,203.72,108.68,26.62,79.2,98.23,19.91,54.89,1071.18
0.7499,3.52,22.55,16.5,0,0,0,2.86,0,109.34,431.09,206.58,114.95,26.62,86.57,102.41,21.23,45.43,1098.79
0.7599,3.52,20.9,15.18,0,0,0,0,0,107.69,432.85,208.01,122.98,28.38,92.4,106.7,21.23,39.6,1120.24
0.7699,3.52,19.36,13.97,0,0,0,0,0,102.74,429.22,208.01,130.9,30.03,98.34,112.42,22.55,36.85,1134.21
0.7799,2.31,17.71,13.97,0,0,0,0,0,94.49,421.85,206.58,137.28,31.68,104.17,119.9,23.87,33.99,1139.82
0.7899,2.31,17.71,12.65,0,0,0,0,0,86.24,412.72,203.72,143.66,33.33,111.54,127.49,23.87,32.67,1142.57
0.7999,2.31,16.06,12.65,0,0,0,0,0,74.69,397.98,199.32,150.04,34.98,117.7,135.08,25.19,31.02,1134.98
0.8099,2.31,16.06,12.65,0,0,0,0,0,63.14,383.35,193.6,153.23,36.74,122.43,144.1,26.51,31.02,1123.1
0.8199,2.31,16.06,11.44,0,0,0,0,0,52.58,365.2,186.34,156.42,38.39,128.92,153.23,26.51,29.81,1107.59
0.8299,0,14.52,11.44,0,0,0,0,0,45.98,347.05,179.08,156.42,40.04,133.65,162.25,27.83,25.96,1092.3
0.8399,0,14.52,10.12,0,0,0,0,0,40.7,328.9,173.25,158.07,41.69,136.84,171.71,29.15,24.64,1080.31
0.8499,0,14.52,10.12,0,0,0,0,0,38.06,311.19,166.21,156.42,43.34,140.03,181.39,30.47,24.64,1067.11
0.8599,0,12.87,10.12,0,0,0,0,0,35.42,293.37,160.71,156.42,44.99,143.33,189.53,31.79,22.99,1055.56
0.8699,0,12.87,10.12,0,0,0,0,0,32.78,277.42,155.21,154.88,46.75,144.87,197.56,33.11,22.99,1042.58
0.8799,0,12.87,8.8,0,0,0,0,0,31.46,261.8,149.6,154.88,48.4,148.06,205.59,37.18,21.67,1036.97
0.8899,0,12.87,8.8,0,0,0,0,0,30.14,248.05,145.53,154.88,50.05,151.25,215.27,39.82,21.67,1034.99
0.8999,0,11.22,8.8,0,0,0,0,0,28.82,234.3,141.35,154.88,50.05,154.44,221.76,43.78,20.02,1029.38
0.9099,0,11.22,8.8,0,0,0,0,0,27.61,220.55,135.85,154.88,53.35,156.09,229.79,47.74,20.02,1025.86
0.9199,0,11.22,8.8,0,0,0,0,0,27.61,208.23,130.35,154.88,53.35,159.28,236.28,51.7,20.02,1021.68
0.9299,0,11.22,8.8,0,0,0,0,0,26.29,194.15,124.85,153.23,55.11,160.93,244.42,55.77,20.02,1014.75
