Time(sec),VGRF_left_s1,VGRF_left_s2,VGRF_left_s3,VGRF_left_s4,VGRF_left_s5,VGRF_left_s6,VGRF_left_s7,VGRF_left_s8,VGRF_right_s1,VGRF_right_s2,VGRF_right_s3,VGRF_right_s4,VGRF_right_s5,VGRF_right_s6,VGRF_right_s7,VGRF_right_s8,Total_force_left,Total_force_right
0.0100,0,0,0,3.41,0,3.85,0,0,117.37,187.55,205.92,62.48,33,75.68,62.48,19.03,7.26,763.51
0.0200,0,0,0,0,0,3.85,0,0,113.3,182.71,203.06,62.48,35.75,78.32,68.42,19.03,3.85,763.07
0.0300,0,0,0,0,0,3.85,0,0,111.43,180.29,200.09,62.48,35.75,78.32,71.39,19.03,3.85,758.78
0.0400,0,0,0,0,0,3.85,0,0,105.71,175.45,194.26,62.48,35.75,81.07,77.33,19.03,3.85,751.08
0.0500,0,0,0,0,0,3.85,0,0,101.86,170.61,188.43,62.48,38.5,81.07,83.27,19.03,3.85,745.25
0.0600,0,0,0,0,0,3.85,0,0,98.01,165.66,182.71,59.4,41.25,81.07,86.35,21.12,3.85,735.57
0.0700,0,0,0,0,0,3.85,0,0,94.16,160.6,179.74,59.4,41.25,83.82,92.29,21.12,3.85,732.38
0.0800,0,0,0,0,0,3.85,0,0,90.42,153.12,173.91,59.4,44,83.82,98.23,21.12,3.85,724.02
0.0900,0,0,0,0,0,0,0,0,86.57,145.64,171.05,59.4,46.75,86.46,107.14,23.21,0,726.22
0.1000,0,0,0,0,0,0,0,0,82.72,140.58,168.19,56.54,49.5,86.46,113.08,21.12,0,718.19
0.1100,0,0,0,0,0,0,0,0,78.98,133.1,165.33,56.54,52.25,89.21,118.91,23.21,0,717.53
0.1200,0,0,0,0,0,0,0,0,73.15,128.04,162.58,56.54,55.11,91.96,127.6,23.21,0,718.19
0.1300,0,0,0,0,0,0,0,0,71.28,123.09,156.97,56.54,58.08,91.96,133.32,23.21,0,714.45
0.1400,0,0,0,0,0,0,0,0,67.43,115.5,154.22,56.54,64.02,94.6,142.12,25.41,0,719.84
0.1500,0,0,0,0,0,0,0,0,63.69,110.66,151.36,59.4,66.99,100.1,147.84,25.41,0,725.45
0.1600,0,0,0,0,0,0,0,0,59.84,105.93,148.61,59.4,69.96,102.74,156.53,27.5,0,730.51
0.1700,0,0,0,0,0,0,0,0,56.21,98.78,143,59.4,75.9,105.49,165.33,27.5,0,731.61
0.1800,0,0,0,0,0,0,0,0,50.93,94.05,140.25,62.48,78.87,110.99,174.24,29.59,0,741.4
0.1900,0,0,0,0,0,0,0,0,45.65,89.32,134.64,65.67,81.84,116.38,183.15,31.79,0,748.44
0.2000,0,0,0,0,0,0,0,0,40.37,82.28,131.89,65.67,87.78,121.88,198.11,31.79,0,759.77
0.2100,0,0,0,0,0,0,0,0,36.85,75.13,126.28,68.75,90.75,130.02,209.99,33.88,0,771.65
0.2200,0,0,0,0,0,0,0,0,31.57,70.4,117.92,71.94,99.66,135.41,224.73,35.97,0,787.6
0.2300,0,0,0,0,0,0,0,0,28.05,63.36,109.67,75.02,105.6,143.66,236.06,35.97,0,797.39
0.2400,0,0,0,0,0,0,0,0,22.77,56.21,101.42,78.21,111.65,151.8,250.14,38.06,0,810.26
0.2500,0,0,0,0,0,0,0,0,21.01,46.86,87.78,84.48,118.14,159.94,267.19,40.26,0,825.66
0.2600,0,0,0,0,0,0,0,0,17.49,39.82,74.14,87.56,127.93,170.83,284.46,42.35,0,844.58
0.2700,0,0,0,0,0,0,0,0,17.49,30.47,55.11,93.94,134.42,181.61,302.28,44.44,0,859.76
0.2800,0,0,0,0,0,0,0,0,15.73,21.01,40.7,100.21,141.02,192.39,323.07,48.73,0,882.86
0.2900,0,0,0,0,0,0,0,0,13.97,16.39,23.87,106.48,147.51,203.06,343.86,50.82,0,905.96
0.3000,0,0,0,0,0,0,0,0,10.45,9.35,16.72,109.56,150.81,216.59,364.54,55.11,0,933.13
0.3100,0,0,0,0,0,0,0,0,5.17,4.62,11.88,109.56,150.81,227.48,385.22,59.95,0,954.69
0.3200,0,0,0,0,0,0,0,0,0,0,9.57,106.48,144.21,241.45,405.79,67.32,0,974.82
0.3300,0,0,0,0,0,0,0,0,0,0,7.15,100.21,134.42,255.42,420.42,74.69,0,992.31
0.3400,0,0,0,0,0,0,0,0,0,0,7.15,90.75,124.63,266.64,432.19,89.32,0,1010.68
0.3500,0,3.85,0,0,0,0,0,0,0,0,4.73,81.29,111.65,280.61,435.16,104.06,3.85,1017.5
0.3600,4.62,3.85,0,0,0,0,0,0,0,0,4.73,68.75,96.69,291.94,438.13,118.25,8.47,1018.49
0.3700,32.45,3.85,0,0,0,0,0,0,0,0,4.73,53.68,78.87,297.55,438.13,133.87,36.3,1006.83
0.3800,95.48,0,0,0,0,0,0,0,0,0,4.73,33.88,64.02,303.27,432.19,147.29,95.48,985.38
0.3900,137.94,0,0,3.41,4.18,0,0,0,0,0,4.73,16.94,44,300.41,423.39,158.51,145.53,947.98
0.4000,189.31,0,0,5.17,4.18,0,0,0,0,0,0,8.47,27.5,286.33,408.65,174.13,198.66,905.08
0.4100,228.58,3.85,0,6.82,6.27,3.85,0,0,0,0,0,5.61,16.5,258.28,382.25,189.86,249.37,852.5
0.4200,272.58,3.85,4.84,6.82,10.56,3.85,0,0,0,0,0,5.61,13.75,224.73,346.83,207.68,302.5,798.6
0.4300,290.62,17.49,14.52,8.58,10.56,5.83,0,0,0,0,0,5.61,13.75,187,302.28,221.21,347.6,729.85
0.4400,282.92,85.14,36.3,10.34,12.65,7.81,0,3.52,0,0,0,5.61,13.75,146.3,244.53,234.74,438.68,644.93
0.4500,233.75,153.56,107.69,11.99,12.65,7.81,2.97,5.28,0,0,0,5.61,13.75,108.24,180.18,243.76,535.7,551.54
0.4600,184.47,200.09,159.39,20.68,12.65,9.68,2.97,5.28,0,0,0,0,13.75,64.79,118.91,248.38,595.21,445.83
0.4700,145.31,233.75,189.31,29.26,10.56,11.66,0,5.28,0,0,0,0,11,33.22,46.2,216.7,625.13,307.12
0.4800,120.78,255.75,206.91,43.01,8.47,11.66,0,7.04,0,0,0,0,8.25,28.49,35.97,147.29,653.62,220
0.4900,106.48,266.75,214.39,53.35,8.47,13.64,2.97,7.04,0,0,0,0,8.25,21.34,25.63,91.74,673.09,146.96
0.5000,95.48,277.86,219.45,65.23,8.47,19.47,2.97,10.56,0,0,0,0,5.5,14.19,17.93,50.82,699.49,88.44
0.5100,86.68,286.99,221.98,71.83,10.56,29.26,6.05,10.56,0,0,0,0,0,7.04,10.23,27.5,723.91,44.77
0.5200,79.97,296.23,221.98,76.23,12.65,37.07,6.05,12.32,0,0,0,0,0,7.04,7.7,8.47,742.5,23.21
0.5300,73.37,300.85,221.98,80.63,12.65,44.88,7.59,14.08,0,0,0,0,0,4.73,5.06,4.18,756.03,13.97
0.5400,66.77,303.16,221.98,82.83,14.74,52.69,10.67,14.08,0,0,0,0,0,4.73,5.06,4.18,766.92,13.97
0.5500,60.17,303.16,219.45,85.03,16.94,58.63,13.75,14.08,0,0,0,0,0,4.73,5.06,4.18,771.21,13.97
0.5600,53.35,300.85,216.92,89.54,16.94,65.34,16.72,15.84,0,0,0,0,0,4.73,0,4.18,775.5,8.91
0.5700,46.42,296.23,211.86,93.94,19.03,72.05,18.26,15.84,0,0,0,0,0,0,0,0,773.63,0
0.5800,39.49,291.61,204.38,96.14,19.03,78.76,21.34,15.84,0,0,0,0,0,0,0,0,766.59,0
0.5900,32.45,282.37,196.79,100.54,21.12,85.47,22.88,17.6,0,0,0,0,0,0,0,0,759.22,0
0.6000,27.83,273.35,189.31,102.74,21.12,89.98,24.42,19.36,0,0,0,0,0,0,0,0,748.11,0
0.6100,25.52,262.35,179.3,104.94,23.21,96.69,25.96,19.36,0,0,0,0,0,0,0,0,737.33,0
0.6200,23.21,251.35,171.82,109.34,23.21,103.4,27.5,19.36,0,0,0,0,0,0,0,0,729.19,0
0.6300,20.9,240.35,166.87,111.54,25.41,107.91,30.47,21.12,0,0,0,0,0,0,0,0,724.57,0
0.6400,20.9,227.15,161.92,113.85,27.5,114.51,32.01,21.12,0,0,0,0,0,0,0,0,718.96,0
0.6500,18.59,213.73,159.39,116.05,29.59,118.69,35.09,22.88,0,0,0,0,0,0,0,0,714.01,0
0.6600,18.59,200.09,156.97,116.05,31.68,125.07,39.71,22.88,0,0,0,0,0,0,0,0,711.04,0
0.6700,18.59,186.45,156.97,118.25,33.88,129.25,42.68,24.64,0,0,0,0,0,0,0,0,710.71,0
0.6800,18.59,175.12,156.97,118.25,38.06,135.63,47.3,24.64,0,0,0,0,0,0,0,0,714.56,0
0.6900,18.59,161.92,156.97,120.56,40.15,139.92,51.92,26.4,0,0,0,0,0,0,0,0,716.43,0
0.7000,16.17,153.56,154.44,122.76,42.35,144.1,55,26.4,0,0,0,0,0,0,0,0,714.78,0
0.7100,16.17,143.11,152.02,124.96,46.53,150.48,60.06,28.27,0,0,0,0,0,0,0,0,721.6,0
0.7199,16.17,132.66,147.07,129.47,48.62,156.86,65.56,28.27,0,0,0,0,0,0,0,0,724.68,0
0.7299,16.17,122.21,139.59,133.98,52.91,163.13,72.82,30.03,0,0,0,0,0,0,0,0,730.84,0
0.7399,16.17,109.34,132.22,138.38,57.2,169.73,80.08,30.03,0,0,0,0,0,0,0,0,733.15,0
0.7499,13.86,98.34,122.32,145.09,61.71,176.33,87.23,31.79,0,0,0,0,0,0,0,0,736.67,0
0.7599,13.86,87.34,112.42,149.6,66.33,185.13,94.49,33.55,0,0,0,0,0,0,0,0,742.72,0
0.7699,13.86,74.14,102.96,156.31,70.95,196.24,103.62,33.55,0,0,0,0,0,0,0,0,751.63,0
0.7799,13.86,60.94,91.08,163.02,75.57,205.04,112.64,35.31,0,0,0,0,0,0,0,0,757.46,0
0.7899,11.55,48.73,77,172.37,80.19,213.84,120.45,37.07,0,0,0,0,0,0,0,0,761.2,0
0.7999,11.55,38.94,62.81,179.41,84.7,222.75,130.57,38.83,0,0,0,0,0,0,0,0,769.56,0
0.8099,11.55,29.15,45.98,186.56,89.32,231.55,142.67,40.59,0,0,0,0,0,0,0,0,777.37,0
0.8199,11.55,23.32,29.04,191.29,93.94,240.35,154.77,44.11,0,0,0,0,0,0,0,0,788.37,0
0.8299,9.24,17.49,19.36,191.29,96.25,251.35,168.96,47.63,0,0,0,0,0,0,0,0,801.57,0
0.8399,6.93,15.51,14.52,186.56,93.94,262.35,183.37,52.91,0,0,0,0,0,0,0,0,816.09,0
0.8499,0,11.66,9.68,179.41,93.94,273.35,195.8,62.59,0,0,0,0,0,0,0,0,826.43,0
