Time(sec),VGRF_left_s1,VGRF_left_s2,VGRF_left_s3,VGRF_left_s4,VGRF_left_s5,VGRF_left_s6,VGRF_left_s7,VGRF_left_s8,VGRF_right_s1,VGRF_right_s2,VGRF_right_s3,VGRF_right_s4,VGRF_right_s5,VGRF_right_s6,VGRF_right_s7,VGRF_right_s8,Total_force_left,Total_force_right
0.0100,157.74,61.27,56.65,48.84,2.53,96.58,48.84,37.84,130.9,35.86,46.09,14.3,5.72,37.62,43.23,20.35,510.29,334.07
0.0200,162.25,62.81,57.97,48.84,2.53,96.58,47.08,37.84,132.77,35.86,46.09,13.09,5.72,36.19,41.47,19.03,515.9,330.22
0.0300,166.76,66,57.97,50.05,2.53,96.58,45.32,36.08,134.53,35.86,46.09,11.88,3.85,34.76,38.17,17.71,521.29,322.85
0.0400,173.36,67.54,59.51,50.05,2.53,94.93,43.67,34.43,138.27,34.43,46.09,11.88,3.85,33.44,36.52,17.71,526.02,322.19
0.0500,177.87,67.54,59.51,50.05,2.53,94.93,41.91,32.67,138.27,34.43,46.09,10.67,3.85,32.01,34.87,16.28,527.01,316.47
0.0600,182.38,69.08,61.05,50.05,2.53,93.39,40.15,32.67,140.03,34.43,46.09,10.67,3.85,32.01,33.22,16.28,531.3,316.58
0.0700,186.78,69.08,61.05,50.05,2.53,91.85,40.15,30.91,141.9,34.43,46.09,10.67,3.85,30.58,31.57,14.96,532.4,314.05
0.0800,191.29,70.73,61.05,50.05,2.53,90.2,38.39,30.91,143.66,34.43,47.41,10.67,3.85,30.58,29.92,14.96,535.15,315.48
0.0900,193.49,70.73,62.59,50.05,2.53,90.2,38.39,29.26,143.66,33.11,47.41,9.57,3.85,29.26,29.92,14.96,537.24,311.74
0.1000,198,70.73,62.59,50.05,2.53,88.66,36.63,29.26,145.53,33.11,47.41,9.57,3.85,29.26,28.27,13.53,538.45,310.53
0.1100,200.2,72.27,62.59,48.84,2.53,87.01,36.63,27.5,147.4,33.11,47.41,9.57,3.85,27.83,28.27,13.53,537.57,310.97
0.1200,202.4,70.73,64.13,48.84,2.53,87.01,36.63,27.5,151.03,34.43,47.41,9.57,3.85,27.83,26.51,13.53,539.77,314.16
0.1300,204.71,70.73,62.59,48.84,2.53,85.47,36.63,27.5,154.66,34.43,48.62,9.57,3.85,27.83,26.51,12.21,539,317.68
0.1400,204.71,70.73,64.13,47.52,2.53,83.93,36.63,27.5,158.29,34.43,48.62,9.57,3.85,26.4,24.86,12.21,537.68,318.23
0.1500,202.4,69.08,62.59,47.52,2.53,82.28,36.63,27.5,163.79,34.43,48.62,9.57,3.85,26.4,23.21,12.21,530.53,322.08
0.1600,200.2,67.54,62.59,46.31,2.53,80.74,36.63,27.5,171.05,35.86,49.94,9.57,3.85,26.4,23.21,12.21,524.04,332.09
0.1700,195.8,64.35,61.05,44.99,2.53,79.09,38.39,27.5,180.07,37.18,51.26,9.57,3.85,26.4,21.56,12.21,513.7,342.1
0.1800,189.09,61.27,59.51,43.78,2.53,77.55,38.39,27.5,190.96,37.18,52.47,9.57,3.85,25.08,19.91,12.21,499.62,351.23
0.1900,180.07,58.08,57.97,42.57,2.53,76.01,40.15,27.5,205.37,38.61,53.79,9.57,3.85,25.08,18.26,10.89,484.88,365.42
0.2000,164.45,53.9,54.01,40.04,2.53,72.82,41.91,27.5,219.78,41.36,55.11,9.57,3.85,25.08,16.61,10.89,457.16,382.25
0.2100,146.63,50.05,50.16,38.72,2.53,71.28,41.91,27.5,238.15,42.68,58.19,10.67,3.85,25.08,14.96,10.89,428.78,404.47
0.2200,122.1,43.67,44.99,36.3,2.53,69.63,43.67,27.5,258.5,44.11,59.84,10.67,0,25.08,13.2,9.46,390.39,420.86
0.2300,99.11,37.18,38.61,33.77,2.53,66.44,45.32,27.5,282.7,48.29,63.03,11.88,0,26.4,13.2,10.89,350.46,456.39
0.2400,75.57,29.48,30.91,30.03,2.53,61.71,45.32,25.74,312.84,51.04,66.22,13.09,0,26.4,11.55,10.89,301.29,492.03
0.2500,51.15,21.78,23.1,26.29,2.53,57.09,43.67,25.74,345.51,56.54,69.41,14.3,3.85,27.83,11.55,10.89,251.35,539.88
0.2600,27.28,12.76,15.4,21.23,0,51.04,41.91,24.09,381.37,59.4,72.6,15.51,0,29.26,11.55,10.89,193.71,580.58
0.2700,20.46,8.91,12.87,14.96,0,45.1,38.39,22.33,413.6,63.91,75.79,16.72,0,30.58,11.55,10.89,163.02,623.04
0.2800,17.05,7.7,10.23,10.01,0,36.08,33.11,18.92,441.87,68.31,77.33,17.93,0,30.58,11.55,10.89,133.1,658.46
0.2900,15.29,6.38,8.91,7.48,0,25.52,27.94,15.4,460.02,71.28,78.98,19.14,0,32.01,9.9,10.89,106.92,682.22
0.3000,15.29,5.06,7.7,4.95,0,13.53,17.38,11.99,474.1,72.82,78.98,19.14,0,32.01,9.9,10.89,75.9,697.84
0.3100,13.64,5.06,7.7,3.74,0,9.02,6.93,8.58,484.22,74.25,78.98,20.24,3.85,32.01,9.9,10.89,54.67,714.34
0.3200,13.64,3.85,7.7,3.74,0,7.48,0,5.06,488.29,74.25,78.98,20.24,3.85,32.01,8.25,10.89,41.47,716.76
0.3300,13.64,3.85,6.38,3.74,0,7.48,0,0,490.27,75.79,77.33,21.45,0,32.01,8.25,10.89,35.09,715.99
0.3400,11.88,3.85,7.7,3.74,0,5.94,0,0,490.27,75.79,77.33,22.66,0,32.01,6.6,10.89,33.11,715.55
0.3500,11.88,3.85,6.38,3.74,0,5.94,0,0,486.2,75.79,75.79,22.66,0,32.01,6.6,10.89,31.79,709.94
0.3600,11.88,3.85,6.38,3.74,0,5.94,0,0,482.24,77.22,74.14,22.66,0,32.01,6.6,10.89,31.79,705.76
0.3700,11.88,3.85,6.38,2.42,0,5.94,0,0,474.1,77.22,74.14,22.66,3.85,32.01,6.6,10.89,30.47,701.47
0.3800,11.88,2.53,6.38,2.42,0,5.94,0,0,466.07,75.79,72.6,23.87,3.85,32.01,8.25,10.89,29.15,693.33
0.3900,11.88,3.85,6.38,2.42,0,5.94,0,0,458.04,75.79,72.6,23.87,3.85,32.01,8.25,10.89,30.47,685.3
0.4000,11.88,3.85,6.38,2.42,0,5.94,0,0,447.92,74.25,72.6,23.87,0,33.44,8.25,10.89,30.47,671.22
0.4100,11.88,3.85,6.38,2.42,0,4.51,0,0,439.89,74.25,72.6,25.08,3.85,33.44,9.9,10.89,29.04,669.9
0.4200,10.23,2.53,6.38,2.42,0,4.51,0,0,431.75,72.82,72.6,25.08,3.85,34.76,11.55,10.89,26.07,663.3
0.4300,10.23,2.53,5.06,2.42,0,2.97,0,0,423.72,72.82,72.6,25.08,3.85,34.76,13.2,12.21,23.21,658.24
0.4400,10.23,2.53,6.38,2.42,0,2.97,0,0,417.67,72.82,72.6,26.29,3.85,36.19,14.96,12.21,24.53,656.59
0.4500,8.47,2.53,5.06,2.42,0,2.97,0,0,409.53,71.28,74.14,26.29,3.85,37.62,18.26,12.21,21.45,653.18
