Time(sec),VGRF_left_s1,VGRF_left_s2,VGRF_left_s3,VGRF_left_s4,VGRF_left_s5,VGRF_left_s6,VGRF_left_s7,VGRF_left_s8,VGRF_right_s1,VGRF_right_s2,VGRF_right_s3,VGRF_right_s4,VGRF_right_s5,VGRF_right_s6,VGRF_right_s7,VGRF_right_s8,Total_force_left,Total_force_right
0.0100,11.66,6.6,9.13,34.65,46.53,12.1,54.78,13.75,0,12.32,18.15,195.69,80.08,203.94,205.37,116.16,189.2,831.71
0.0200,11.66,6.6,11,37.07,48.62,16.94,60.83,13.75,0,12.32,18.15,195.69,77.55,203.94,203.06,116.16,206.47,826.87
0.0300,11.66,6.6,12.76,42.02,50.82,19.36,65.34,13.75,0,12.32,18.15,192.94,75.13,203.94,198.33,113.85,222.31,814.66
0.0400,11.66,8.91,16.5,42.02,52.91,21.78,69.74,15.4,0,10.34,15.51,190.3,72.71,203.94,195.91,111.43,238.92,800.14
0.0500,11.66,8.91,18.26,46.97,50.82,24.2,74.25,15.4,0,10.34,12.98,187.55,70.18,201.52,191.29,109.01,250.47,782.87
0.0600,11.66,11.11,20.13,49.5,52.91,26.62,76.56,17.16,0,8.25,12.98,184.91,70.18,199.1,184.14,106.59,265.65,766.15
0.0700,11.66,13.31,23.87,51.92,52.91,26.62,76.56,17.16,0,8.25,12.98,182.16,67.76,196.68,179.41,101.86,274.01,749.1
0.0800,11.66,13.31,27.5,56.87,55,29.04,76.56,17.16,0,8.25,10.34,176.77,62.81,194.15,169.95,97.13,287.1,719.4
0.0900,11.66,17.82,31.13,61.82,57.2,31.46,78.76,17.16,0,6.16,10.34,171.38,60.39,191.73,163.24,92.29,307.01,695.53
0.1000,11.66,22.22,34.87,66.66,59.62,36.3,85.47,18.92,0,6.16,7.7,166.1,57.97,189.31,159.06,92.29,335.72,678.59
0.1100,13.64,26.73,38.5,74.03,62.15,41.14,89.98,20.57,0,6.16,7.7,158.07,53.13,186.89,152.79,89.87,366.74,654.61
