Time(sec),VGRF_left_s1,VGRF_left_s2,VGRF_left_s3,VGRF_left_s4,VGRF_left_s5,VGRF_left_s6,VGRF_left_s7,VGRF_left_s8,VGRF_right_s1,VGRF_right_s2,VGRF_right_s3,VGRF_right_s4,VGRF_right_s5,VGRF_right_s6,VGRF_right_s7,VGRF_right_s8,Total_force_left,Total_force_right
0.0100,240.9,96.25,61.71,105.27,10.78,27.5,13.53,22.55,314.38,109.56,89.87,118.03,21.12,35.2,18.15,30.69,578.49,737
0.0200,242.99,94.27,64.02,107.36,10.78,27.5,13.53,22.55,314.38,109.56,89.87,118.03,21.12,35.2,18.15,30.69,583,737
0.0300,244.97,96.25,64.02,107.36,10.78,27.5,11.22,22.55,311.96,109.56,89.87,118.03,21.12,35.2,18.15,30.69,584.65,734.58
0.0400,246.95,96.25,64.02,107.36,10.78,27.5,11.22,22.55,314.38,109.56,89.87,118.03,19.03,35.2,18.15,30.69,586.63,734.91
0.0500,249.04,98.23,64.02,107.36,10.78,27.5,11.22,22.55,314.38,109.56,89.87,115.5,19.03,32.67,18.15,30.69,590.7,729.85
0.0600,251.02,98.23,64.02,107.36,8.58,27.5,11.22,22.55,314.38,109.56,89.87,115.5,19.03,32.67,16.06,27.83,590.48,724.9
0.0700,255.09,100.21,64.02,105.27,10.78,25.41,9.02,22.55,319.11,109.56,89.87,113.08,16.94,30.14,16.06,27.83,592.35,722.59
0.0800,259.16,100.21,66.22,105.27,8.58,25.41,9.02,20.24,321.53,109.56,89.87,110.55,16.94,30.14,14.08,27.83,594.11,720.5
0.0900,263.12,102.19,66.22,105.27,6.49,23.21,4.51,20.24,326.37,109.56,87.67,108.02,14.74,27.72,14.08,25.08,591.25,713.24
0.1000,269.17,104.17,66.22,105.27,6.49,21.12,4.51,18.04,328.79,107.47,87.67,105.49,14.74,25.19,14.08,25.08,594.99,708.51
0.1100,273.24,104.17,64.02,103.07,6.49,19.03,0,15.73,331.21,105.27,87.67,100.54,14.74,25.19,14.08,22.33,585.75,701.03
