Time(sec),VGRF_left_s1,VGRF_left_s2,VGRF_left_s3,VGRF_left_s4,VGRF_left_s5,VGRF_left_s6,VGRF_left_s7,VGRF_left_s8,VGRF_right_s1,VGRF_right_s2,VGRF_right_s3,VGRF_right_s4,VGRF_right_s5,VGRF_right_s6,VGRF_right_s7,VGRF_right_s8,Total_force_left,Total_force_right
0.0100,203.94,78.43,111.65,37.62,10.45,56.54,75.35,26.4,242,57.2,63.69,22.11,12.76,46.53,45.32,42.46,600.38,532.07
0.0200,203.94,76.01,111.65,40.37,10.45,56.54,75.35,26.4,238.92,57.2,63.69,20.13,12.76,46.53,45.32,42.46,600.71,527.01
0.0300,201.3,76.01,111.65,40.37,10.45,56.54,78.21,26.4,238.92,57.2,63.69,20.13,12.76,46.53,45.32,42.46,600.93,527.01
0.0400,201.3,76.01,109.23,40.37,10.45,56.54,78.21,26.4,238.92,57.2,63.69,22.11,12.76,46.53,45.32,42.46,598.51,528.99
0.0500,201.3,73.7,109.23,40.37,10.45,56.54,78.21,28.6,238.92,57.2,63.69,22.11,12.76,46.53,45.32,42.46,598.4,528.99
0.0600,198.66,73.7,109.23,40.37,10.45,56.54,81.18,28.6,238.92,57.2,61.27,22.11,12.76,46.53,43.34,42.46,598.73,524.59
0.0700,195.91,73.7,106.81,40.37,13.97,59.29,81.18,28.6,238.92,57.2,63.69,22.11,12.76,46.53,45.32,42.46,599.83,528.99
0.0800,195.91,73.7,106.81,40.37,10.45,59.29,81.18,28.6,238.92,59.4,63.69,22.11,12.76,46.53,45.32,45.1,596.31,533.83
0.0900,193.27,71.28,106.81,40.37,10.45,56.54,81.18,28.6,238.92,59.4,63.69,22.11,12.76,46.53,45.32,42.46,588.5,531.19
0.1000,193.27,71.28,106.81,40.37,10.45,59.29,84.04,28.6,242,59.4,63.69,22.11,12.76,46.53,43.34,42.46,594.11,532.29
0.1100,193.27,71.28,106.81,40.37,10.45,59.29,84.04,28.6,242,59.4,63.69,22.11,12.76,44.44,41.36,42.46,594.11,528.22
0.1200,193.27,71.28,106.81,40.37,10.45,59.29,84.04,28.6,245.08,59.4,63.69,22.11,12.76,44.44,41.36,42.46,594.11,531.3
0.1300,193.27,68.86,106.81,40.37,10.45,59.29,84.04,28.6,251.24,59.4,66.11,22.11,12.76,44.44,39.38,42.46,591.69,537.9
0.1400,190.52,68.86,104.5,40.37,10.45,59.29,84.04,28.6,254.43,61.6,66.11,22.11,12.76,44.44,39.38,42.46,586.63,543.29
0.1500,187.88,68.86,104.5,40.37,10.45,59.29,84.04,28.6,260.59,61.6,66.11,22.11,10.89,44.44,37.4,39.82,583.99,542.96
0.1600,185.24,66.55,102.08,40.37,10.45,59.29,84.04,28.6,266.86,63.8,68.42,22.11,10.89,42.35,35.42,39.82,576.62,549.67
0.1700,179.85,64.13,97.35,40.37,10.45,59.29,87.01,28.6,276.1,63.8,68.42,20.13,10.89,42.35,35.42,39.82,567.05,556.93
0.1800,174.46,64.13,94.93,40.37,10.45,59.29,87.01,28.6,285.67,66.11,70.84,20.13,10.89,40.15,33.44,39.82,559.24,567.05
0.1900,169.07,59.4,90.2,40.37,10.45,59.29,87.01,28.6,295.24,68.31,70.84,20.13,10.89,40.15,33.44,39.82,544.39,578.82
0.2000,158.29,55.44,85.47,40.37,13.97,59.29,84.04,28.6,308,70.51,73.26,22.11,10.89,40.15,35.42,37.18,525.47,597.52
0.2100,150.15,53.46,78.32,40.37,10.45,59.29,84.04,28.6,320.76,72.82,75.68,22.11,10.89,40.15,33.44,39.82,504.68,615.67
0.2200,136.62,49.5,71.17,40.37,10.45,59.29,84.04,28.6,330.33,75.02,78.1,22.11,10.89,40.15,35.42,39.82,480.04,631.84
0.2300,123.2,43.56,61.71,40.37,10.45,59.29,81.18,28.6,346.5,77.22,80.41,22.11,10.89,40.15,35.42,39.82,448.36,652.52
0.2400,106.59,37.62,53.57,40.37,10.45,59.29,78.21,26.4,359.37,79.53,85.25,20.13,12.76,40.15,35.42,39.82,412.5,672.43
0.2500,86.57,31.68,45.98,37.62,10.45,59.29,75.35,26.4,369.05,81.73,87.67,22.11,12.76,40.15,37.4,39.82,373.34,690.69
0.2600,69.41,27.72,38.28,34.98,10.45,56.54,72.49,24.2,381.92,83.93,89.98,22.11,12.76,40.15,39.38,42.46,334.07,712.69
0.2700,52.14,19.8,28.71,34.98,10.45,53.68,69.52,22,391.93,86.24,92.4,22.11,12.76,40.15,39.38,42.46,291.28,727.43
0.2800,40.48,15.84,21.01,32.23,6.93,50.82,60.83,22,402.05,88.44,94.82,22.11,12.76,40.15,41.36,45.1,250.14,746.79
0.2900,31.79,13.86,15.29,29.59,6.93,47.96,55.11,19.8,415.47,90.64,97.24,22.11,12.76,40.15,43.34,45.1,220.33,766.81
0.3000,26.07,9.9,13.31,26.84,6.93,42.35,44.55,15.4,425.59,92.95,99.66,22.11,14.52,40.15,43.34,47.74,185.35,786.06
0.3100,23.1,9.9,11.44,24.2,6.93,36.74,36.63,13.2,435.71,92.95,99.66,22.11,14.52,40.15,43.34,45.1,162.14,793.54
0.3200,20.24,7.92,9.57,21.45,6.93,31.02,28.82,11,445.83,95.15,101.97,20.13,14.52,40.15,45.32,47.74,136.95,810.81
0.3300,20.24,7.92,9.57,16.06,0,25.41,18.37,8.8,455.95,97.35,104.39,22.11,14.52,40.15,45.32,47.74,106.37,827.53
0.3400,17.38,5.94,7.59,13.42,0,19.69,10.45,4.4,462.66,97.35,104.39,20.13,14.52,40.15,45.32,47.74,78.87,832.26
0.3500,17.38,5.94,7.59,10.67,0,14.08,0,4.4,469.48,97.35,106.81,20.13,14.52,40.15,47.3,47.74,60.06,843.48
0.3600,17.38,3.96,5.72,10.67,0,5.61,0,0,472.78,97.35,106.81,20.13,14.52,40.15,47.3,50.38,43.34,849.42
0.3700,14.41,3.96,5.72,10.67,0,0,0,0,476.19,97.35,109.23,20.13,14.52,40.15,47.3,50.38,34.76,855.25
0.3800,14.41,3.96,5.72,8.03,0,0,0,0,476.19,97.35,109.23,20.13,16.39,40.15,49.28,50.38,32.12,859.1
0.3900,14.41,3.96,5.72,8.03,0,0,0,0,476.19,97.35,109.23,20.13,16.39,40.15,51.26,50.38,32.12,861.08
0.4000,14.41,3.96,5.72,8.03,0,0,0,0,476.19,97.35,109.23,20.13,16.39,40.15,51.26,50.38,32.12,861.08
0.4100,14.41,3.96,5.72,8.03,0,0,0,0,472.78,97.35,109.23,20.13,16.39,40.15,53.24,53.02,32.12,862.29
0.4200,14.41,3.96,5.72,8.03,0,0,0,0,469.48,97.35,109.23,20.13,16.39,40.15,55.22,53.02,32.12,860.97
0.4300,14.41,3.96,5.72,8.03,0,0,0,0,466.07,95.15,109.23,20.13,18.15,42.35,57.2,53.02,32.12,861.3
0.4400,14.41,0,5.72,8.03,0,0,0,0,462.66,97.35,111.65,22.11,18.15,42.35,59.29,55.77,28.16,869.33
0.4500,14.41,0,5.72,8.03,0,0,0,0,459.36,97.35,111.65,22.11,18.15,44.44,63.47,55.77,28.16,872.3
0.4600,14.41,3.96,5.72,8.03,0,0,0,0,455.95,97.35,114.18,22.11,20.02,44.44,65.56,58.08,32.12,877.69
0.4700,17.38,3.96,7.59,8.03,0,0,0,0,449.24,97.35,114.18,22.11,20.02,44.44,69.74,58.08,36.96,875.16
