Time(sec),VGRF_left_s1,VGRF_left_s2,VGRF_left_s3,VGRF_left_s4,VGRF_left_s5,VGRF_left_s6,VGRF_left_s7,VGRF_left_s8,VGRF_right_s1,VGRF_right_s2,VGRF_right_s3,VGRF_right_s4,VGRF_right_s5,VGRF_right_s6,VGRF_right_s7,VGRF_right_s8,Total_force_left,Total_force_right
0.0100,463.1,78.43,118.69,51.26,7.92,61.6,19.25,52.8,13.86,0,8.25,4.62,0,13.75,20.13,26.84,853.05,87.45
0.0200,466.07,80.08,118.69,52.58,6.27,64.57,19.25,52.8,13.86,0,8.25,0,0,13.75,17.6,24.97,860.31,78.43
0.0300,463.1,83.16,118.69,53.9,7.92,67.43,22.44,52.8,13.86,0,5.5,0,0,13.75,17.6,24.97,869.44,75.68
0.0400,460.13,84.81,116.93,55.22,7.92,67.43,22.44,57.2,13.86,0,5.5,0,0,11.44,17.6,22.99,872.08,71.39
0.0500,454.3,87.89,116.93,58.08,7.92,70.4,22.44,57.2,13.86,0,5.5,0,0,11.44,17.6,22.99,875.16,71.39
0.0600,445.39,89.43,116.93,59.62,7.92,70.4,25.74,62.48,13.86,0,5.5,0,0,11.44,17.6,22.99,877.91,71.39
0.0700,433.62,91.08,115.28,62.81,9.46,73.37,25.74,62.48,11.55,0,5.5,0,0,9.13,15.07,21.12,873.84,62.37
0.0800,421.85,92.62,115.28,64.35,9.46,73.37,28.93,67.76,11.55,0,5.5,0,0,9.13,15.07,21.12,873.62,62.37
0.0900,407.11,95.7,115.28,67.54,9.46,76.34,32.12,67.76,11.55,0,5.5,0,0,9.13,12.54,19.14,871.31,57.86
0.1000,389.51,97.35,113.52,72.27,9.46,79.2,35.42,73.04,11.55,0,5.5,0,0,6.82,12.54,19.14,869.77,55.55
0.1100,367.84,100.43,113.52,78.54,11.11,85.14,38.61,73.04,11.55,0,5.5,0,0,6.82,12.54,17.27,868.23,53.68
0.1200,343.09,103.62,111.76,84.92,11.11,90.97,41.8,83.71,11.55,0,5.5,0,0,6.82,10.01,17.27,870.98,51.15
0.1300,319.11,105.16,108.24,92.84,12.65,96.91,44.99,83.71,11.55,0,5.5,0,0,4.51,10.01,15.29,863.61,46.86
0.1400,295.9,105.16,106.48,100.65,12.65,102.74,51.48,94.27,11.55,0,5.5,0,0,4.51,7.48,15.29,869.33,44.33
0.1500,272.69,103.62,102.96,108.57,14.3,111.65,61.6,99.55,11.55,0,5.5,0,0,4.51,7.48,13.42,874.94,42.46
0.1600,252.45,100.43,97.68,116.82,15.84,117.37,72.82,110.22,11.55,0,5.5,0,0,4.51,4.95,11.44,883.63,37.95
0.1700,232.1,95.7,94.27,125.18,15.84,128.81,84.04,119.79,11.55,0,5.5,0,0,0,4.95,11.44,895.73,33.44
0.1800,211.97,91.08,88.99,131.89,17.38,134.53,95.26,134.31,11.55,0,5.5,0,0,0,4.95,9.57,905.41,31.57
0.1900,195.03,84.81,85.47,138.6,19.03,143.11,110.22,143.99,11.55,0,5.5,0,0,0,0,11.44,920.26,28.49
