Time(sec),VGRF_left_s1,VGRF_left_s2,VGRF_left_s3,VGRF_left_s4,VGRF_left_s5,VGRF_left_s6,VGRF_left_s7,VGRF_left_s8,VGRF_right_s1,VGRF_right_s2,VGRF_right_s3,VGRF_right_s4,VGRF_right_s5,VGRF_right_s6,VGRF_right_s7,VGRF_right_s8,Total_force_left,Total_force_right
0.0100,13.64,37.84,77.33,51.92,72.27,41.14,65.34,24.09,63.91,200.42,195.8,79.2,128.04,47.41,108.79,58.85,383.57,882.42
0.0200,13.64,37.84,77.33,51.92,72.27,41.14,65.34,24.09,63.91,200.42,195.8,79.2,128.04,47.41,108.79,58.85,383.57,882.42
0.0300,13.64,37.84,77.33,51.92,72.27,41.14,65.34,24.09,63.91,200.42,195.8,79.2,128.04,47.41,108.79,58.85,383.57,882.42
0.0400,13.64,37.84,77.33,51.92,72.27,41.14,65.34,24.09,65.56,200.42,195.8,79.2,125.29,47.41,108.79,58.85,383.57,881.32
0.0500,13.64,37.84,77.33,51.92,69.74,41.14,63.03,24.09,65.56,200.42,195.8,79.2,128.04,47.41,108.79,58.85,378.73,884.07
0.0600,13.64,37.84,77.33,49.5,69.74,41.14,63.03,24.09,65.56,203.28,195.8,79.2,128.04,47.41,108.79,58.85,376.31,886.93
0.0700,13.64,37.84,75.13,49.5,69.74,38.72,63.03,24.09,65.56,203.28,195.8,79.2,128.04,47.41,108.79,58.85,371.69,886.93
0.0800,13.64,35.64,75.13,49.5,69.74,38.72,60.83,24.09,65.56,203.28,195.8,79.2,128.04,45.54,108.79,58.85,367.29,885.06
0.0900,13.64,35.64,75.13,49.5,69.74,38.72,60.83,24.09,67.1,206.14,198.77,79.2,128.04,47.41,108.79,61.27,367.29,896.72
0.1000,13.64,35.64,75.13,49.5,67.21,38.72,60.83,24.09,67.1,206.14,198.77,79.2,125.29,47.41,108.79,58.85,364.76,891.55
0.1100,13.64,35.64,75.13,46.97,67.21,38.72,60.83,24.09,67.1,206.14,198.77,79.2,128.04,45.54,108.79,58.85,362.23,892.43
0.1200,13.64,35.64,72.93,46.97,67.21,38.72,58.63,24.09,68.75,209,201.85,79.2,128.04,45.54,108.79,58.85,357.83,900.02
0.1300,13.64,33.44,72.93,46.97,67.21,38.72,60.83,24.09,68.75,209,201.85,79.2,125.29,45.54,108.79,58.85,357.83,897.27
0.1400,13.64,31.13,70.62,46.97,67.21,38.72,58.63,24.09,70.4,211.86,201.85,79.2,125.29,45.54,108.79,58.85,351.01,901.78
