Time(sec),VGRF_left_s1,VGRF_left_s2,VGRF_left_s3,VGRF_left_s4,VGRF_left_s5,VGRF_left_s6,VGRF_left_s7,VGRF_left_s8,VGRF_right_s1,VGRF_right_s2,VGRF_right_s3,VGRF_right_s4,VGRF_right_s5,VGRF_right_s6,VGRF_right_s7,VGRF_right_s8,Total_force_left,Total_force_right
0.0100,14.41,0,0,0,0,0,5.17,0,119.57,44.22,42.35,151.58,29.15,283.03,291.94,139.37,19.58,1101.21
0.0200,14.41,0,0,0,0,0,5.17,0,102.08,34.98,35.31,148.83,29.15,287.87,296.45,141.79,19.58,1076.46
0.0300,11.55,0,0,0,0,0,0,0,90.31,29.48,28.27,146.08,27.28,292.82,300.96,141.79,11.55,1056.99
0.0400,11.55,0,0,0,0,0,5.17,0,87.34,23.98,24.64,140.58,25.52,295.24,303.16,141.79,16.72,1042.25
0.0500,11.55,0,0,0,0,0,0,0,81.4,22.11,22.88,132.33,23.65,300.19,303.16,141.79,11.55,1027.51
0.0600,11.55,0,0,0,0,0,5.17,0,75.57,16.5,21.12,124.08,20.02,305.14,305.36,141.79,16.72,1009.58
0.0700,11.55,0,0,0,0,0,5.17,0,72.6,14.74,17.6,115.94,20.02,307.56,307.56,141.79,16.72,997.81
0.0800,11.55,0,0,0,0,0,5.17,0,69.63,12.87,15.84,105.6,18.15,309.98,307.56,141.79,16.72,981.42
0.0900,11.55,0,0,0,0,0,5.17,0,66.77,11,15.84,95.26,16.39,314.93,309.87,144.1,16.72,974.16
0.1000,11.55,0,0,0,0,0,5.17,0,63.8,11,14.08,87.45,14.52,317.35,312.07,144.1,16.72,964.37
0.1100,11.55,0,0,0,0,0,5.17,0,60.83,9.13,14.08,77.11,12.76,319.88,314.27,146.41,16.72,954.47
0.1200,11.55,0,0,0,0,0,5.17,0,57.97,9.13,12.32,69.41,10.89,322.3,314.27,148.72,16.72,945.01
0.1300,20.24,0,0,0,0,5.61,0,0,55.55,7.37,12.32,59.07,9.02,324.72,312.07,151.03,25.85,931.15
0.1400,31.79,0,0,0,0,5.61,0,0,55.55,7.37,10.56,50.38,7.26,324.72,309.87,153.34,37.4,919.05
0.1500,63.69,0,0,0,0,8.47,0,0,53.13,7.37,10.56,42.35,7.26,327.25,303.16,155.65,72.16,906.73
0.1600,190.52,7.92,5.72,0,0,11.22,0,0,50.71,5.5,8.8,34.32,7.26,327.25,296.45,160.27,215.38,890.56
0.1700,234.96,13.86,15.29,0,0,14.08,0,0,48.29,5.5,8.8,26.18,5.39,324.72,287.54,162.58,278.19,869
0.1800,241.23,25.74,30.58,0,0,14.08,0,0,45.87,5.5,8.8,20.13,7.26,317.35,276.43,167.2,311.63,848.54
0.1900,266.53,43.56,49.72,0,0,16.94,0,0,43.45,3.63,8.8,14.08,5.39,307.56,264.44,172.04,376.75,819.39
0.2000,285.45,59.4,66.44,8.03,0,22.55,0,0,41.03,3.63,7.04,10.01,5.39,290.4,250.14,177.1,441.87,784.74
0.2100,288.53,76.01,78.32,21.45,0,28.16,0,6.6,36.19,0,7.04,10.01,5.39,265.87,235.95,179.52,499.07,739.97
0.2200,288.53,90.42,85.47,32.23,0,36.74,5.17,11,33.77,0,5.28,8.03,5.39,236.61,217.36,182.05,549.56,688.49
0.2300,285.45,99.99,87.89,40.37,0,45.21,0,11,28.93,0,5.28,6.05,5.39,202.18,199.76,182.05,569.91,629.64
0.2400,285.45,107.14,92.62,48.4,0,56.54,5.17,15.4,24.09,0,5.28,6.05,5.39,170.17,184.36,182.05,610.72,577.39
0.2500,291.72,116.71,102.08,53.79,0,70.29,15.73,19.8,19.25,0,3.52,3.96,5.39,141.13,164.45,179.52,670.12,517.22
0.2600,301.07,123.75,116.38,59.51,0,84.04,31.46,24.2,11.99,0,3.52,3.96,5.39,119.35,146.08,172.04,740.41,462.33
0.2700,307.23,128.48,130.68,62.48,6.93,97.79,47.19,28.6,4.73,0,0,3.96,3.63,102.52,125.4,160.27,809.38,400.51
