Time(sec),VGRF_left_s1,VGRF_left_s2,VGRF_left_s3,VGRF_left_s4,VGRF_left_s5,VGRF_left_s6,VGRF_left_s7,VGRF_left_s8,VGRF_right_s1,VGRF_right_s2,VGRF_right_s3,VGRF_right_s4,VGRF_right_s5,VGRF_right_s6,VGRF_right_s7,VGRF_right_s8,Total_force_left,Total_force_right
0.0100,67.1,87.78,52.47,40.15,63.03,31.46,169.29,35.86,67.32,102.52,71.06,75.13,96.69,29.59,120.89,36.63,547.14,599.83
0.0200,65.34,87.78,52.47,38.94,63.03,31.46,169.29,35.86,68.64,100.98,69.52,79.53,98.23,28.38,119.35,36.63,544.17,601.26
0.0300,65.34,87.78,52.47,38.94,63.03,31.46,169.29,35.86,68.64,102.52,71.06,76.56,98.23,29.59,119.35,35.2,544.17,601.15
0.0400,65.34,86.13,52.47,40.15,63.03,31.46,169.29,35.86,67.32,102.52,69.52,78.1,98.23,28.38,120.89,36.63,543.73,601.59
0.0500,67.1,86.13,53.79,38.94,63.03,31.46,167.75,35.86,68.64,100.98,69.52,76.56,98.23,28.38,120.89,36.63,544.06,599.83
0.0600,67.1,87.78,52.47,38.94,63.03,31.46,167.75,35.86,67.32,100.98,71.06,76.56,96.69,29.59,119.35,35.2,544.39,596.75
0.0700,67.1,89.43,52.47,38.94,63.03,31.46,167.75,35.86,68.64,104.06,71.06,75.13,96.69,28.38,119.35,36.63,546.04,599.94
0.0800,67.1,89.43,53.79,38.94,63.03,31.46,167.75,35.86,67.32,102.52,71.06,76.56,98.23,28.38,120.89,35.2,547.36,600.16
0.0900,65.34,89.43,52.47,37.84,63.03,30.14,167.75,35.86,68.64,102.52,72.71,76.56,96.69,29.59,117.81,35.2,541.86,599.72
0.1000,67.1,87.78,52.47,37.84,63.03,31.46,167.75,35.86,68.64,102.52,71.06,78.1,96.69,27.28,120.89,36.63,543.29,601.81
0.1100,67.1,89.43,52.47,38.94,63.03,31.46,166.1,34.43,68.64,102.52,71.06,78.1,98.23,29.59,117.81,35.2,542.96,601.15
0.1200,67.1,87.78,53.79,38.94,61.6,31.46,166.1,35.86,69.96,102.52,74.25,75.13,96.69,28.38,119.35,35.2,542.63,601.48
0.1300,67.1,87.78,53.79,37.84,63.03,31.46,167.75,35.86,69.96,102.52,72.71,76.56,96.69,28.38,119.35,35.2,544.61,601.37
0.1400,67.1,89.43,52.47,38.94,63.03,30.14,166.1,35.86,69.96,104.06,72.71,75.13,96.69,28.38,119.35,36.63,543.07,602.91
0.1500,67.1,89.43,53.79,38.94,61.6,31.46,166.1,35.86,68.64,104.06,72.71,75.13,98.23,27.28,119.35,38.06,544.28,603.46
0.1600,67.1,91.08,53.79,38.94,63.03,31.46,166.1,35.86,69.96,102.52,72.71,75.13,98.23,28.38,119.35,35.2,547.36,601.48
0.1700,67.1,89.43,53.79,38.94,63.03,30.14,166.1,35.86,69.96,104.06,72.71,75.13,96.69,28.38,117.81,36.63,544.39,601.37
0.1800,67.1,89.43,53.79,37.84,63.03,31.46,166.1,35.86,69.96,104.06,74.25,75.13,96.69,27.28,119.35,35.2,544.61,601.92
0.1900,67.1,89.43,53.79,38.94,61.6,31.46,166.1,35.86,69.96,105.6,72.71,76.56,96.69,28.38,119.35,33.66,544.28,602.91
0.2000,68.86,87.78,53.79,38.94,61.6,30.14,164.45,35.86,71.28,105.6,72.71,76.56,96.69,28.38,117.81,36.63,541.42,605.66
0.2100,68.86,89.43,53.79,36.63,61.6,31.46,166.1,35.86,71.28,105.6,72.71,76.56,96.69,29.59,117.81,36.63,543.73,606.87
0.2200,68.86,89.43,53.79,37.84,61.6,30.14,164.45,35.86,72.6,104.06,74.25,75.13,98.23,28.38,117.81,36.63,541.97,607.09
0.2300,68.86,89.43,52.47,36.63,60.17,30.14,162.91,34.43,72.6,107.14,74.25,75.13,96.69,27.28,119.35,35.2,535.04,607.64
0.2400,68.86,87.78,52.47,37.84,61.6,31.46,162.91,34.43,72.6,107.14,74.25,76.56,96.69,28.38,119.35,38.06,537.35,613.03
0.2500,68.86,89.43,53.79,37.84,60.17,30.14,162.91,34.43,74.03,107.14,75.79,78.1,96.69,27.28,119.35,33.66,537.57,612.04
0.2600,68.86,87.78,53.79,36.63,60.17,30.14,161.26,34.43,74.03,110.22,75.79,76.56,96.69,28.38,117.81,36.63,533.06,616.11
0.2700,68.86,87.78,52.47,36.63,58.63,30.14,161.26,34.43,74.03,110.22,74.25,78.1,96.69,27.28,117.81,36.63,530.2,615.01
0.2800,68.86,89.43,53.79,36.63,60.17,30.14,161.26,34.43,75.35,110.22,77.33,78.1,96.69,27.28,116.27,36.63,534.71,617.87
0.2900,68.86,89.43,53.79,36.63,58.63,28.82,159.72,34.43,76.67,111.76,78.87,76.56,96.69,27.28,117.81,36.63,530.31,622.27
0.3000,70.51,87.78,53.79,36.63,58.63,28.82,158.07,34.43,77.99,111.76,77.33,76.56,95.04,29.59,117.81,35.2,528.66,621.28
0.3100,70.51,87.78,53.79,36.63,58.63,30.14,154.88,34.43,79.31,111.76,78.87,76.56,96.69,27.28,117.81,33.66,526.79,621.94
0.3200,70.51,91.08,53.79,35.42,58.63,28.82,156.42,34.43,79.31,113.41,78.87,78.1,96.69,27.28,117.81,36.63,529.1,628.1
0.3300,72.27,89.43,53.79,35.42,57.2,28.82,156.42,33.11,80.74,113.41,78.87,78.1,96.69,27.28,117.81,36.63,526.46,629.53
0.3400,72.27,91.08,53.79,35.42,57.2,28.82,154.88,34.43,80.74,113.41,80.41,78.1,96.69,27.28,117.81,35.2,527.89,629.64
0.3500,72.27,91.08,55.22,34.21,57.2,28.82,153.23,34.43,80.74,115.06,78.87,75.13,96.69,29.59,114.73,38.06,526.46,628.87
0.3600,72.27,89.43,55.22,35.42,57.2,28.82,153.23,34.43,80.74,115.06,78.87,76.56,96.69,28.38,114.73,36.63,526.02,627.66
0.3700,74.03,92.73,55.22,34.21,57.2,27.5,151.58,34.43,80.74,116.71,80.41,76.56,98.23,28.38,116.27,35.2,526.9,632.5
0.3800,74.03,92.73,53.79,34.21,55.77,27.5,151.58,34.43,82.06,116.71,78.87,76.56,95.04,28.38,116.27,35.2,524.04,629.09
0.3900,74.03,92.73,55.22,34.21,55.77,26.18,150.04,34.43,82.06,118.36,78.87,78.1,95.04,29.59,116.27,38.06,522.61,636.35
0.4000,74.03,91.08,55.22,34.21,55.77,27.5,150.04,34.43,82.06,118.36,80.41,78.1,95.04,28.38,116.27,33.66,522.28,632.28
0.4100,75.68,91.08,55.22,35.42,55.77,28.82,150.04,34.43,84.7,116.71,80.41,78.1,93.5,28.38,114.73,36.63,526.46,633.16
0.4200,75.68,91.08,55.22,34.21,54.34,27.5,148.39,34.43,84.7,118.36,80.41,78.1,93.5,29.59,113.19,36.63,520.85,634.48
0.4300,75.68,91.08,55.22,33.11,54.34,27.5,146.85,34.43,84.7,120.01,80.41,79.53,93.5,29.59,113.19,36.63,518.21,637.56
0.4400,77.44,92.73,55.22,34.21,54.34,28.82,146.85,33.11,84.7,120.01,80.41,81.07,91.96,28.38,113.19,35.2,522.72,634.92
0.4500,79.2,96.03,56.54,34.21,54.34,26.18,145.2,34.43,84.7,121.66,78.87,81.07,91.96,29.59,111.65,36.63,526.13,636.13
0.4600,79.2,94.38,56.54,34.21,54.34,27.5,145.2,34.43,86.02,121.66,80.41,82.5,90.42,29.59,111.65,35.2,525.8,637.45
0.4700,79.2,94.38,56.54,34.21,54.34,27.5,145.2,34.43,86.02,123.31,80.41,84.04,88.88,30.8,107.14,36.63,525.8,637.23
0.4800,80.85,96.03,57.97,33.11,54.34,26.18,143.55,34.43,87.34,126.61,80.41,84.04,85.8,32.01,104.17,36.63,526.46,637.01
0.4900,80.85,96.03,57.97,34.21,52.91,27.5,142.01,33.11,88.77,128.26,80.41,85.58,85.8,30.8,105.71,36.63,524.59,641.96
0.5000,82.61,97.68,57.97,33.11,52.91,26.18,140.36,31.68,88.77,126.61,80.41,87.01,85.8,33.22,104.17,38.06,522.5,644.05
0.5100,84.37,99.22,57.97,31.9,51.48,26.18,138.71,33.11,88.77,128.26,77.33,88.55,82.72,34.32,102.74,36.63,522.94,639.32
0.5200,86.02,100.87,59.4,33.11,51.48,26.18,138.71,33.11,88.77,128.26,77.33,91.52,81.18,34.32,102.74,38.06,528.88,642.18
0.5300,87.78,102.52,59.4,33.11,51.48,26.18,135.52,33.11,86.02,129.91,75.79,91.52,82.72,35.53,101.2,38.06,529.1,640.75
0.5400,91.19,102.52,59.4,31.9,50.16,26.18,132.33,31.68,86.02,128.26,75.79,94.49,78.1,35.53,98.23,36.63,525.36,633.05
0.5500,92.95,107.47,62.48,31.9,48.73,24.86,129.14,33.11,86.02,129.91,74.25,95.92,76.45,36.74,99.66,38.06,530.64,637.01
0.5600,96.36,107.47,62.48,30.69,47.3,24.86,125.84,31.68,84.7,129.91,71.06,95.92,76.45,37.95,96.69,38.06,526.68,630.74
0.5700,101.53,112.42,60.94,30.69,45.98,24.86,121.11,31.68,83.38,129.91,69.52,99,74.91,39.05,95.26,39.6,529.21,630.63
0.5800,105.05,115.72,65.56,30.69,44.55,24.86,116.27,31.68,83.38,129.91,66.44,101.97,71.83,40.26,93.72,39.6,534.38,627.11
0.5900,111.87,119.13,67.1,29.48,44.55,23.54,111.54,31.68,82.06,129.91,66.44,103.4,71.83,41.47,90.75,39.6,538.89,625.46
0.6000,117.15,124.08,68.64,28.38,43.12,23.54,105.6,31.68,79.31,126.61,63.36,106.37,70.29,41.47,90.75,39.6,542.19,617.76
0.6100,122.43,127.49,70.18,29.48,43.12,22.22,104.06,30.36,75.35,124.96,58.74,107.91,68.75,44.99,90.75,41.03,549.34,612.48
0.6200,129.36,134.2,73.37,29.48,40.37,22.22,98.12,30.36,68.64,120.01,54.34,112.42,67.21,44.99,89.21,41.03,557.48,597.85
0.6300,136.4,137.5,74.91,28.38,38.94,22.22,95.15,30.36,60.61,113.41,50.05,113.96,67.21,46.2,89.21,39.6,563.86,580.25
