Time(sec),VGRF_left_s1,VGRF_left_s2,VGRF_left_s3,VGRF_left_s4,VGRF_left_s5,VGRF_left_s6,VGRF_left_s7,VGRF_left_s8,VGRF_right_s1,VGRF_right_s2,VGRF_right_s3,VGRF_right_s4,VGRF_right_s5,VGRF_right_s6,VGRF_right_s7,VGRF_right_s8,Total_force_left,Total_force_right
0.0100,242.44,0,127.49,164.23,21.12,101.42,58.63,18.92,9.24,8.25,0,0,0,0,0,4.51,734.25,22
0.0200,228.25,0,125.07,177.43,23.21,111.65,65.34,20.57,10.78,8.25,0,0,0,0,0,0,751.52,19.03
0.0300,212.19,235.18,120.23,190.63,27.5,119.9,72.05,22.33,9.24,8.25,0,0,0,0,0,0,1000.01,17.49
0.0400,196.13,222.2,115.39,206.36,29.59,133.65,76.56,24.09,9.24,8.25,0,0,0,0,0,0,1003.97,17.49
0.0500,182.82,209.22,110.77,222.2,31.68,144.76,85.47,27.5,9.24,8.25,0,0,0,0,0,0,1014.42,17.49
0.0600,164.56,193.71,104.06,237.49,33.88,158.51,96.69,30.91,9.24,8.25,0,0,0,0,0,0,1019.81,17.49
0.0700,147.07,175.67,97.46,255.31,35.97,172.59,110.22,32.67,9.24,8.25,0,0,0,0,0,0,1026.96,17.49
0.0800,124.52,157.85,86.24,270.49,40.15,187.77,128.04,36.08,9.24,6.16,0,0,0,0,0,0,1031.14,15.4
0.0900,102.08,137.94,75.13,285.89,40.15,206.03,145.97,37.84,9.24,8.25,0,0,0,0,0,0,1031.03,17.49
0.1000,81.29,115.5,57.31,301.4,42.35,221.21,161.26,41.25,9.24,8.25,0,0,0,0,0,0,1021.57,17.49
0.1100,64.79,0,45.87,316.91,42.35,233.09,177.21,43.01,9.24,8.25,0,0,0,0,0,0,923.23,17.49
0.1200,48.73,0,34.87,327.25,40.15,244.97,193.71,44.77,9.24,6.16,0,0,0,0,0,0,934.45,15.4
0.1300,35.09,0,27.5,327.25,35.97,253.88,207.46,46.42,7.7,6.16,0,0,0,0,0,0,933.57,13.86
0.1400,29.15,0,20.13,319.44,31.68,259.82,218.46,46.42,9.24,6.16,0,0,0,0,0,0,925.1,15.4
0.1500,25.3,0,16.5,303.93,25.41,268.73,232.32,48.18,7.7,6.16,0,0,0,0,0,0,920.37,13.86
0.1600,23.32,0,12.76,285.89,21.12,274.67,243.32,48.18,9.24,6.16,0,0,0,0,0,0,909.26,15.4
0.1700,23.32,17.82,11,265.43,14.74,283.58,251.57,51.59,7.7,6.16,0,0,0,0,0,0,919.05,13.86
0.1800,21.34,17.82,11,245.08,10.56,292.27,254.43,51.59,7.7,6.16,0,0,0,0,0,0,904.09,13.86
0.1900,21.34,15.51,9.13,219.56,6.27,300.96,259.93,55.11,16.94,4.07,0,0,0,0,0,0,887.81,21.01
0.2000,19.47,15.51,9.13,190.63,0,309.65,259.93,57.2,35.53,4.07,0,0,0,0,0,0,861.52,39.6
0.2100,17.49,13.31,9.13,158.84,0,315.48,257.18,59.29,127.38,12.32,0,0,0,0,0,0,830.72,139.7
0.2200,17.49,13.31,7.26,123.75,0,315.48,254.43,61.38,251.9,20.68,5.17,6.6,0,5.39,0,0,793.1,289.74
0.2300,15.51,11.11,7.26,86.13,0,306.79,246.07,61.38,299.86,62.7,12.98,6.6,0,9.02,0,0,734.25,391.16
0.2400,13.64,11.11,7.26,54.45,0,286.44,237.82,63.58,346.5,105.27,33.77,6.6,0,12.76,0,0,674.3,504.9
0.2500,11.66,8.91,7.26,37.07,0,244.97,229.57,63.58,367.18,132.77,46.75,0,0,9.02,0,0,603.02,555.72
0.2600,11.66,6.6,5.5,32.12,0,184.69,215.71,63.58,353.43,160.93,63.14,4.4,0,9.02,0,0,519.86,590.92
0.2700,9.68,4.4,5.5,27.17,4.18,128.15,196.46,63.58,324.06,180.4,75.02,11,0,9.02,0,0,439.12,599.5
0.2800,5.83,0,5.5,24.75,8.47,96.36,163.79,61.38,304.26,209,87.01,26.4,0,10.89,4.18,0,366.08,641.74
0.2900,0,0,5.5,19.8,10.56,73.48,125.51,59.29,297.66,240.35,101.97,41.8,0,14.52,8.36,0,294.14,704.66
0.3000,0,0,3.63,17.27,12.65,53.24,89.98,53.35,297.66,257.29,113.96,55.11,7.15,18.15,14.63,0,230.12,763.95
0.3100,0,0,0,14.85,12.65,41.14,67.54,37.84,304.26,268.62,126.06,59.84,11.99,23.65,25.08,0,174.02,819.5
0.3200,0,0,0,9.9,10.56,31.46,52.91,32.67,310.86,279.95,135.08,64.68,16.83,25.52,33.44,4.51,137.5,870.87
0.3300,0,0,0,4.95,8.47,21.78,43.45,30.91,317.46,285.78,141.13,64.68,19.25,27.28,39.71,4.51,109.56,899.8
0.3400,0,4.4,0,0,4.18,16.94,30.25,25.74,324.06,285.78,147.18,64.68,21.67,27.28,43.89,4.51,81.51,919.05
0.3500,0,4.4,0,0,0,9.68,16.94,13.75,330.66,285.78,150.15,62.26,24.09,27.28,48.07,4.51,44.77,932.8
0.3600,0,4.4,0,0,0,4.84,7.48,5.06,335.06,285.78,153.23,62.26,24.09,27.28,48.07,4.51,21.78,940.28
0.3700,0,6.6,0,0,0,4.84,5.61,5.06,335.06,279.95,153.23,59.84,24.09,27.28,45.98,4.51,22.11,929.94
0.3800,0,6.6,3.63,0,0,0,3.74,5.06,332.86,277.09,147.18,57.42,21.67,25.52,45.98,4.51,19.03,912.23
0.3900,0,4.4,3.63,0,0,0,0,3.41,328.46,271.37,141.13,57.42,21.67,25.52,41.8,4.51,11.44,891.88
0.4000,0,6.6,3.63,0,0,0,0,3.41,321.86,262.9,132.11,55.11,19.25,23.65,37.62,4.51,13.64,857.01
0.4100,0,6.6,3.63,0,0,0,0,3.41,315.26,257.29,126.06,52.8,19.25,21.78,35.53,4.51,13.64,832.48
0.4200,0,4.4,3.63,0,0,0,0,0,304.26,251.57,116.93,52.8,16.83,20.02,31.35,0,8.03,793.76
0.4300,0,6.6,3.63,0,0,0,0,0,293.26,245.96,107.91,52.8,16.83,20.02,29.26,0,10.23,766.04
0.4400,0,4.4,3.63,0,0,0,0,0,282.26,240.35,104.94,50.6,16.83,18.15,29.26,0,8.03,742.39
0.4500,0,4.4,3.63,0,0,0,0,0,273.79,234.63,101.97,50.6,16.83,18.15,29.26,0,8.03,725.23
0.4600,0,4.4,3.63,0,0,0,0,0,269.83,231.77,99,52.8,16.83,18.15,29.26,0,8.03,717.64
0.4700,0,4.4,3.63,0,0,0,0,0,265.87,229.02,101.97,55.11,19.25,20.02,31.35,4.51,8.03,727.1
0.4800,0,4.4,3.63,0,0,0,0,0,261.8,229.02,101.97,57.42,19.25,21.78,33.44,4.51,8.03,729.19
0.4900,0,4.4,0,0,0,0,0,0,259.82,229.02,104.94,59.84,21.67,21.78,35.53,4.51,4.4,737.11
0.5000,3.85,4.4,0,0,0,0,0,0,257.84,229.02,107.91,64.68,21.67,25.52,37.62,4.51,8.25,748.77
0.5100,3.85,4.4,0,0,0,0,0,0,253.88,229.02,110.99,69.52,24.09,27.28,41.8,6.71,8.25,763.29
0.5200,0,4.4,0,0,0,0,0,0,247.83,231.77,113.96,76.78,26.51,30.91,45.98,6.71,4.4,780.45
0.5300,3.85,0,0,0,0,0,0,0,239.91,234.63,113.96,84.04,28.93,34.65,50.16,9.02,3.85,795.3
0.5400,0,0,0,0,0,0,0,0,231.88,234.63,116.93,93.72,31.35,40.04,54.34,11.22,0,814.11
0.5500,0,4.4,0,0,0,0,0,0,223.96,237.49,116.93,105.82,33.77,49.17,60.72,13.53,4.4,841.39
0.5600,0,4.4,0,0,0,0,0,0,213.95,234.63,120.01,115.72,38.61,58.74,66.99,15.73,4.4,864.38
0.5700,3.85,4.4,0,0,0,0,0,0,205.92,229.02,120.01,131.56,41.03,74.91,73.26,20.35,8.25,896.06
0.5800,0,4.4,0,0,0,0,0,0,196.02,226.16,120.01,144.87,43.45,90.97,79.53,22.55,4.4,923.56
0.5900,3.85,0,0,0,0,0,0,0,184.03,217.58,120.01,160.71,48.29,107.03,87.89,27.06,3.85,952.6
0.6000,0,0,0,0,0,0,0,0,170.06,206.14,120.01,176.77,50.71,123.2,98.34,31.57,0,976.8
0.6100,0,0,0,0,0,0,0,0,153.12,191.84,113.96,192.94,57.97,139.59,110.99,33.88,0,994.29
0.6200,0,0,0,0,0,0,0,0,134.75,174.68,104.94,206.47,60.39,153.56,123.53,38.39,0,996.71
0.6300,0,0,0,0,0,0,0,0,114.51,153.23,92.95,222.64,65.34,165.11,140.25,42.9,0,996.93
0.6400,0,0,0,0,0,0,0,0,93.28,132.77,78.1,235.51,67.76,179.63,156.97,45.21,0,989.23
0.6500,0,0,0,0,0,0,0,0,72.05,110,60.17,248.38,70.18,191.73,174.68,47.41,0,974.6
0.6600,0,0,0,0,0,0,0,0,52.58,86.35,44.11,258.61,70.18,203.94,195.91,51.92,0,963.6
0.6700,0,0,0,0,0,0,0,0,41.8,65.01,31.13,266.31,67.76,218.46,212.52,54.23,0,957.22
0.6800,0,0,0,0,0,0,0,0,35.53,47.52,23.32,261.25,65.34,228.36,224.18,56.54,0,942.04
0.6900,0,0,0,0,0,0,0,0,32.45,37.18,15.51,248.38,57.97,233.31,237.6,58.85,0,921.25
