Time(sec),VGRF_left_s1,VGRF_left_s2,VGRF_left_s3,VGRF_left_s4,VGRF_left_s5,VGRF_left_s6,VGRF_left_s7,VGRF_left_s8,VGRF_right_s1,VGRF_right_s2,VGRF_right_s3,VGRF_right_s4,VGRF_right_s5,VGRF_right_s6,VGRF_right_s7,VGRF_right_s8,Total_force_left,Total_force_right
0.0100,204.49,82.28,132.88,58.63,32.56,31.79,22.55,6.71,121.22,67.1,139.15,65.45,50.82,47.85,52.47,33.44,571.89,577.5
0.0200,200.53,82.28,132.88,58.63,34.65,33.88,22.55,6.71,119.02,67.1,136.84,65.45,52.91,47.85,52.47,33.44,572.11,575.08
0.0300,196.46,82.28,130.68,60.72,34.65,33.88,22.55,6.71,116.71,67.1,134.53,65.45,52.91,47.85,54.45,33.44,567.93,572.44
0.0400,192.39,80.3,130.68,60.72,36.85,33.88,22.55,6.71,116.71,64.9,134.53,65.45,52.91,47.85,54.45,33.44,564.08,570.24
0.0500,188.32,80.3,130.68,60.72,36.85,35.97,24.75,6.71,114.51,64.9,134.53,67.98,52.91,47.85,54.45,33.44,564.3,570.57
0.0600,184.25,80.3,130.68,60.72,39.05,38.06,24.75,9.02,114.51,64.9,132.22,65.45,55.11,47.85,56.54,33.44,566.83,570.02
0.0700,180.18,78.32,128.48,62.81,39.05,38.06,24.75,9.02,112.09,64.9,132.22,65.45,55.11,47.85,56.54,33.44,560.67,567.6
0.0800,178.2,78.32,128.48,62.81,39.05,40.26,24.75,9.02,112.09,64.9,129.91,67.98,55.11,47.85,56.54,33.44,560.89,567.82
0.0900,174.13,78.32,128.48,62.81,41.25,42.35,24.75,11.22,112.09,64.9,129.91,65.45,55.11,47.85,56.54,33.44,563.31,565.29
0.1000,170.06,78.32,126.28,65.01,43.34,44.44,27.06,13.53,109.67,62.81,129.91,67.98,55.11,47.85,56.54,33.44,568.04,563.31
0.1100,166.1,78.32,126.28,65.01,43.34,46.53,29.26,13.53,107.25,62.81,127.6,67.98,57.53,47.85,58.85,33.44,568.37,563.31
0.1200,160.05,78.32,124.08,67.1,45.54,46.53,31.57,15.73,107.25,62.81,127.6,67.98,57.53,47.85,58.85,33.44,568.92,563.31
0.1300,158.07,76.34,121.88,67.1,47.74,48.73,33.77,18.04,107.25,62.81,125.29,67.98,57.53,47.85,58.85,33.44,571.67,561
