Time(sec),VGRF_left_s1,VGRF_left_s2,VGRF_left_s3,VGRF_left_s4,VGRF_left_s5,VGRF_left_s6,VGRF_left_s7,VGRF_left_s8,VGRF_right_s1,VGRF_right_s2,VGRF_right_s3,VGRF_right_s4,VGRF_right_s5,VGRF_right_s6,VGRF_right_s7,VGRF_right_s8,Total_force_left,Total_force_right
0.0100,35.09,9.35,5.83,79.75,12.98,164.12,122.1,262.35,15.95,4.18,3.74,0,0,4.95,3.96,0,691.57,32.78
0.0200,35.09,7.48,5.83,69.19,10.78,166.54,124.41,266.97,18.26,4.18,3.74,0,0,4.95,3.96,0,686.29,35.09
0.0300,33.11,7.48,3.85,60.72,10.78,164.12,128.92,274.01,20.57,4.18,3.74,0,0,4.95,3.96,0,682.99,37.4
0.0400,31.02,7.48,3.85,52.25,8.58,164.12,133.43,278.74,22.88,4.18,0,0,0,4.95,3.96,0,679.47,35.97
0.0500,31.02,7.48,3.85,45.98,6.49,161.7,140.25,281.05,25.08,0,0,0,0,4.95,3.96,0,677.82,33.99
0.0600,28.93,7.48,3.85,37.62,4.29,159.28,144.76,283.36,32.01,4.18,0,0,0,4.95,3.96,0,669.57,45.1
0.0700,28.93,5.61,3.85,31.35,4.29,156.97,149.38,285.67,43.45,4.18,0,0,0,4.95,3.96,0,666.05,56.54
0.0800,26.84,5.61,0,27.17,4.29,152.13,156.09,285.67,66.66,6.27,0,0,0,4.95,3.96,0,657.8,81.84
0.0900,24.75,5.61,0,22.99,0,147.29,160.71,285.67,119.02,8.36,3.74,0,0,7.48,6.05,0,647.02,144.65
0.1000,24.75,3.74,0,18.81,0,142.56,165.22,285.67,162.14,12.54,7.59,4.95,0,7.48,6.05,0,640.75,200.75
0.1100,22.77,3.74,0,14.63,0,132.99,167.53,281.05,190.08,22.99,13.2,4.95,0,7.48,3.96,0,622.71,242.66
0.1200,20.68,3.74,0,12.54,0,118.58,167.53,278.74,218.13,33.44,22.77,4.95,0,10.01,6.05,0,601.81,295.35
0.1300,18.59,3.74,0,12.54,0,104.39,165.22,274.01,239.03,43.89,34.1,4.95,0,10.01,6.05,0,578.49,338.03
0.1400,16.5,3.74,0,10.45,0,90.31,160.71,266.97,248.27,56.43,45.54,7.48,4.18,10.01,6.05,0,548.68,377.96
0.1500,14.41,0,0,10.45,0,76.23,151.58,257.62,257.51,73.48,55.11,7.48,0,12.54,6.05,0,510.29,412.17
0.1600,12.32,0,0,10.45,4.29,64.46,140.25,248.27,266.75,92.51,65.89,10.01,0,12.54,6.05,0,480.04,453.75
0.1700,10.34,0,0,10.45,4.29,57.42,117.59,236.61,271.37,109.56,74.69,12.54,0,12.54,3.96,0,436.7,484.66
0.1800,6.16,0,0,10.45,6.49,48.73,89.32,227.26,275.99,124.63,81.18,20.13,0,12.54,3.96,0,388.41,518.43
0.1900,4.07,0,0,8.36,6.49,42.35,65.67,213.07,278.3,137.72,85.47,27.72,0,12.54,3.96,0,340.01,545.71
0.2000,0,0,0,8.36,6.49,38.06,51.81,196.46,280.72,148.61,85.47,30.14,4.18,12.54,0,0,301.18,561.66
0.2100,0,0,0,8.36,6.49,33.88,45.1,177.43,280.72,157.3,85.47,32.67,0,12.54,0,0,271.26,568.7
0.2200,0,0,0,6.27,6.49,29.59,40.59,154.33,280.72,163.79,85.47,35.2,0,15.07,0,0,237.27,580.25
0.2300,0,0,0,6.27,4.29,25.41,36.08,133.65,283.03,170.28,83.38,37.73,4.18,15.07,0,0,205.7,593.67
0.2400,0,0,0,4.18,4.29,19.03,33.77,115.28,285.45,176.55,81.18,40.26,0,15.07,0,0,176.55,598.51
0.2500,0,0,0,4.18,0,16.94,29.26,104.28,290.29,180.73,81.18,42.79,4.18,15.07,0,0,154.66,614.24
0.2600,0,0,0,0,0,10.56,24.75,91.19,292.71,184.91,81.18,42.79,4.18,15.07,0,0,126.5,620.84
0.2700,0,0,0,0,0,8.47,20.24,80.3,297.55,189.09,81.18,42.79,4.18,15.07,0,5.5,109.01,635.36
0.2800,0,0,0,0,0,4.18,15.73,65.12,304.7,191.18,81.18,42.79,4.18,15.07,0,5.5,85.03,644.6
0.2900,0,0,0,0,0,0,11.22,49.61,309.54,193.27,81.18,45.32,4.18,15.07,0,5.5,60.83,654.06
0.3000,0,0,0,0,0,0,4.51,33.77,316.69,195.36,85.47,45.32,4.18,15.07,0,5.5,38.28,667.59
0.3100,4.07,0,0,0,0,0,0,18.04,323.95,197.45,89.87,45.32,4.18,15.07,0,5.5,22.11,681.34
0.3200,6.16,0,0,0,0,0,0,4.51,333.63,197.45,94.27,42.79,4.18,15.07,0,5.5,10.67,692.89
0.3300,8.25,0,0,0,0,0,0,0,342.76,197.45,98.56,42.79,4.18,15.07,0,5.5,8.25,706.31
0.3400,8.25,0,0,0,0,0,0,0,349.58,197.45,102.96,40.26,4.18,12.54,0,5.5,8.25,712.47
0.3500,8.25,0,0,0,0,0,0,0,358.82,197.45,107.25,40.26,4.18,12.54,0,5.5,8.25,726
0.3600,8.25,0,0,0,0,0,0,0,365.64,193.27,111.65,37.73,4.18,12.54,0,5.5,8.25,730.51
0.3700,8.25,0,0,0,0,0,0,0,370.26,191.18,113.85,37.73,4.18,12.54,0,0,8.25,729.74
0.3800,10.34,0,0,0,0,0,0,0,374.88,189.09,118.36,37.73,4.18,10.01,0,5.5,10.34,739.75
0.3900,10.34,0,0,0,0,0,0,0,377.08,187,118.36,37.73,4.18,10.01,0,5.5,10.34,739.86
0.4000,10.34,0,0,0,0,0,0,0,377.08,184.91,120.67,37.73,4.18,10.01,0,5.5,10.34,740.08
0.4100,10.34,0,0,0,0,0,0,0,379.39,182.82,120.67,37.73,0,10.01,0,0,10.34,730.62
0.4200,8.25,0,0,0,0,0,0,0,379.39,182.82,120.67,37.73,0,10.01,0,0,8.25,730.62
0.4300,10.34,0,0,0,0,0,0,0,379.39,180.73,118.36,37.73,0,10.01,0,0,10.34,726.22
0.4400,8.25,0,0,0,0,0,0,0,377.08,178.64,118.36,37.73,4.18,10.01,0,5.5,8.25,731.5
0.4500,10.34,0,0,0,0,0,0,0,374.88,176.55,116.05,37.73,4.18,10.01,0,5.5,10.34,724.9
0.4600,8.25,0,0,0,0,0,0,0,372.57,176.55,113.85,37.73,4.18,10.01,0,5.5,8.25,720.39
0.4700,8.25,0,0,0,0,0,0,0,367.95,174.46,113.85,40.26,4.18,12.54,0,5.5,8.25,718.74
0.4800,8.25,0,0,0,0,0,0,0,358.82,174.46,113.85,42.79,4.18,12.54,0,5.5,8.25,712.14
0.4900,8.25,0,0,0,0,0,0,0,351.89,172.37,111.65,45.32,4.18,15.07,0,5.5,8.25,705.98
0.5000,8.25,0,0,0,0,0,0,0,342.76,172.37,111.65,50.38,6.27,17.6,0,8.36,8.25,709.39
0.5100,8.25,0,0,0,0,0,0,0,331.21,172.37,111.65,55.44,6.27,22.66,3.96,11.11,8.25,714.67
0.5200,8.25,0,0,0,0,0,0,0,319.11,172.37,111.65,62.92,8.47,30.14,8.03,11.11,8.25,723.8
0.5300,8.25,0,0,0,0,0,0,0,302.28,170.28,111.65,72.93,10.56,37.73,12.1,13.86,8.25,731.39
0.5400,8.25,0,0,0,0,0,0,0,285.45,165.99,109.45,82.94,12.65,47.85,18.15,16.72,8.25,739.2
0.5500,6.16,0,0,0,0,0,0,0,266.75,161.59,107.25,95.48,14.74,60.28,24.2,19.47,6.16,749.76
0.5600,6.16,0,0,0,0,0,0,0,248.27,155.1,102.96,108.02,19.03,69.85,32.23,25.08,6.16,760.54
0.5700,6.16,0,0,0,0,0,0,0,232.1,146.41,98.56,122.98,21.12,81.84,38.28,27.83,6.16,769.12
0.5800,6.16,0,0,0,0,0,0,0,211.09,137.72,92.07,135.41,23.21,91.41,46.42,33.44,6.16,770.77
0.5900,6.16,0,0,0,0,0,0,0,190.08,126.83,83.38,150.37,27.5,103.4,54.45,39.05,6.16,775.06
0.6000,6.16,0,0,0,0,0,0,0,171.38,113.85,74.69,162.8,29.59,115.5,63.69,41.8,6.16,773.3
0.6100,6.16,0,0,0,0,0,0,0,150.81,101.09,65.89,178.53,31.79,128.15,73.26,47.41,6.16,776.93
0.6200,4.07,0,0,0,0,0,0,0,130.35,86.13,55.11,189.09,33.88,143.22,82.83,53.02,4.07,773.63
0.6300,4.07,0,0,0,0,0,0,0,112.09,73.48,47.41,199.76,35.97,155.87,92.4,61.49,4.07,778.47
0.6400,4.07,0,0,0,0,0,0,0,97.79,62.81,37.95,210.32,38.06,168.52,106.81,70.18,4.07,792.44
