Time(sec),VGRF_left_s1,VGRF_left_s2,VGRF_left_s3,VGRF_left_s4,VGRF_left_s5,VGRF_left_s6,VGRF_left_s7,VGRF_left_s8,VGRF_right_s1,VGRF_right_s2,VGRF_right_s3,VGRF_right_s4,VGRF_right_s5,VGRF_right_s6,VGRF_right_s7,VGRF_right_s8,Total_force_left,Total_force_right
0.0100,65.34,49.39,116.93,80.19,44.44,102.74,152.68,139.15,23.1,30.69,69.85,96.36,58.85,77.66,148.83,40.37,750.86,545.71
0.0200,65.34,49.39,116.93,81.73,44.44,102.74,152.68,134.31,23.1,30.69,69.85,96.36,58.85,79.97,148.83,40.37,747.56,548.02
0.0300,65.34,49.39,115.28,80.19,44.44,102.74,152.68,139.15,23.1,30.69,67.32,96.36,58.85,77.66,148.83,40.37,749.21,543.18
0.0400,65.34,47.96,115.28,80.19,44.44,102.74,152.68,139.15,23.1,30.69,69.85,96.36,58.85,77.66,148.83,40.37,747.78,545.71
0.0500,65.34,47.96,115.28,80.19,44.44,102.74,152.68,139.15,23.1,32.23,69.85,96.36,58.85,77.66,148.83,40.37,747.78,547.25
0.0600,65.34,47.96,115.28,80.19,44.44,102.74,152.68,134.31,25.41,32.23,69.85,96.36,56.54,77.66,145.42,38.39,742.94,541.86
0.0700,65.34,47.96,115.28,80.19,44.44,102.74,152.68,134.31,25.41,32.23,69.85,96.36,58.85,77.66,145.42,38.39,742.94,544.17
0.0800,62.15,47.96,115.28,80.19,42.9,102.74,152.68,139.15,23.1,32.23,69.85,96.36,56.54,77.66,145.42,38.39,743.05,539.55
0.0900,62.15,47.96,113.52,81.73,44.44,102.74,152.68,139.15,23.1,32.23,69.85,96.36,56.54,77.66,145.42,40.37,744.37,541.53
0.1000,62.15,47.96,113.52,81.73,42.9,102.74,152.68,139.15,23.1,33.88,69.85,96.36,58.85,79.97,145.42,40.37,742.83,547.8
0.1100,62.15,46.64,113.52,81.73,44.44,102.74,152.68,139.15,25.41,32.23,69.85,96.36,56.54,77.66,145.42,40.37,743.05,543.84
0.1200,62.15,46.64,113.52,81.73,44.44,105.71,152.68,139.15,23.1,33.88,69.85,99.33,56.54,79.97,145.42,40.37,746.02,548.46
0.1300,62.15,46.64,113.52,81.73,44.44,105.71,152.68,139.15,25.41,32.23,69.85,99.33,56.54,77.66,145.42,40.37,746.02,546.81
