Time(sec),VGRF_left_s1,VGRF_left_s2,VGRF_left_s3,VGRF_left_s4,VGRF_left_s5,VGRF_left_s6,VGRF_left_s7,VGRF_left_s8,VGRF_right_s1,VGRF_right_s2,VGRF_right_s3,VGRF_right_s4,VGRF_right_s5,VGRF_right_s6,VGRF_right_s7,VGRF_right_s8,Total_force_left,Total_force_right
0.0100,136.18,231.77,191.73,123.97,86.57,40.26,42.79,31.57,0,8.36,0,0,0,0,0,0,884.84,8.36
0.0200,136.18,231.77,191.73,126.06,88.66,42.35,42.79,31.57,0,6.27,3.74,0,0,0,0,0,891.11,10.01
0.0300,136.18,231.77,191.73,128.15,88.66,44.44,42.79,31.57,0,6.27,3.74,0,0,0,0,0,895.29,10.01
0.0400,134.2,231.77,189.42,128.15,88.66,46.53,45.1,31.57,0,6.27,3.74,0,0,0,0,0,895.4,10.01
0.0500,132.22,229.68,189.42,130.24,90.86,48.73,45.1,31.57,0,6.27,3.74,0,0,0,0,0,897.82,10.01
0.0600,130.24,227.59,184.69,130.24,90.86,48.73,45.1,33.77,0,6.27,3.74,0,0,0,0,0,891.22,10.01
0.0700,128.26,225.5,184.69,132.33,90.86,48.73,45.1,33.77,0,6.27,3.74,0,0,0,0,0,889.24,10.01
0.0800,126.28,225.5,182.27,134.31,90.86,50.82,45.1,33.77,0,6.27,3.74,0,0,0,0,0,888.91,10.01
0.0900,124.3,223.41,182.27,134.31,90.86,50.82,47.3,33.77,0,6.27,3.74,0,0,0,0,0,887.04,10.01
0.1000,122.32,221.32,179.96,134.31,90.86,52.91,45.1,33.77,0,6.27,3.74,0,0,0,0,0,880.55,10.01
0.1100,122.32,221.32,177.54,136.4,92.95,52.91,47.3,33.77,0,6.27,0,0,0,0,0,0,884.51,6.27
0.1200,120.34,219.23,175.23,136.4,92.95,52.91,47.3,33.77,0,6.27,0,0,0,0,0,0,878.13,6.27
0.1300,118.36,217.14,175.23,138.49,95.15,55.11,47.3,33.77,0,6.27,0,0,0,0,0,0,880.55,6.27
0.1400,114.4,215.05,172.81,140.58,95.15,55.11,49.61,33.77,0,4.18,0,0,0,0,0,0,876.48,4.18
0.1500,112.42,212.96,170.5,140.58,95.15,57.42,49.61,33.77,0,4.18,0,0,0,0,0,0,872.41,4.18
